type_real_state,url,title,location_string,location_latitude,location_longitude,date_publication,state,deliver,coin,views,price,expenses,discount,description_sup,description,pictures,advertiser_name,advertiser_codes,feature_rooms,feature_unities,feature_stotal,feature_scover,feature_bath,feature_parking,feature_toilete,feature_antique,general_features_xml,location_tree
casa,https://www.plusvalia.com/propiedades/$vendo-usd.420.00o-lujosa-casa-urb-privada-alta-vista-59032442.html,$vendo Usd.420.00o Lujosa Casa Urb Privada Alta Vista de Nayon.,"NAYON, Norte de Quito, Quito",-0.166121485831325,-78.43862501766236,1/2/2021,Venta,house_default,USD,17,420000.0,+ USD 150 Condominio/Alícuota,0,Casa · 300m² · 3 Habitaciones · 4 Estacionamientos,"VENDO LUJOSA CASA AMOBLADA, 300M2 HABITABLES USD. SECTOR NAYON AL NORTE DE QUITO URBANIZACIÓN PRIVADA ALTA VISTA DE NAYON, FACILIDAD DE ACCESO Y MOVILIZACIÓN, LA CASA CONSTA DE SALA AMPLIA, COMEDOR CONFORTABLE, COCINA TIPO AMERICANA TOTALMENTE EQUIPADA CON CÓMODOS MUEBLES Y MESONES DE GRANITO, BAÑO SOCIAL, ÁREA DE MAQUINAS, SALA DE ESTAR, 3 DORMITORIOS, 3 BAÑOS COMPLETOS, CUARTO DE ESTUDIO, ÁREA BBQ, ÁREAS VERDES Y PARQUEADERO PARA 4 VEHÍCULOS.|URBANIZACIÓN CUENTA CON GUARDIANIA PRIVADA LAS 24 HORAS.|INFORMES: , . SARA CISNEROS",https://img10.naventcdn.com/avisos/9/00/59/03/24/42/1200x1200/223272566.jpg|https://img10.naventcdn.com/avisos/9/00/59/03/24/42/1200x1200/223272561.jpg|https://img10.naventcdn.com/avisos/9/00/59/03/24/42/1200x1200/223272562.jpg|https://img10.naventcdn.com/avisos/9/00/59/03/24/42/1200x1200/223272563.jpg|https://img10.naventcdn.com/avisos/9/00/59/03/24/42/1200x1200/223272564.jpg,SC INMOBILIARIA,Cód. del anunciante: 2CQBI2|Cód. Plusvalia: 59032442,3 Habitaciones,none,600 m² Total,300 m² Cubierta,3 Baños,4 Estacionamientos,1 Medio baño,2 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Amueblado/a|Condominio|Jardín(es)</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Línea blanca|Guardianía/Seguridad privada|Parqueadero visitantes|Iluminación|Extractor de olores</content></general_feature><general_feature><title>Ambientes</title><content>Estudio|Patio|Urbanización privada|Closets|: 3</content></general_feature><general_feature><title>Exteriores</title><content>Area de BBQ|árboles frutales</content></general_feature></general_features_xml>,Plusvalia->Casa->Comprar->Pichincha->Quito->Norte de Quito->$vendo Usd.420.00o Lujosa Casa Urb Privada Alta Vista de Nayon.
casa,https://www.plusvalia.com/propiedades/-0-9-8-2-3-6-3-4-7-9-quito-vendo-en-la-floresta-casa-62302276.html,* 0 9 8 2 3 6 3 4 7 9 Quito Vendo en La Floresta Casa de 10 Habitaciones,"LA FLORESTA, Centro Norte, Quito",-0.206383023817009,-78.48381182271864,23/9/2021,Venta,house_default,USD,130,250000.0,+ USD 1 Condominio/Alícuota,0,Casa · 435m² · 10 Habitaciones · 4 Estacionamientos,"AMPLIA CASA ANTIGUA IDEAL PARA HOSTAL O RESTAURANTE|TERRENO 435 m2|AREA CONSTRUIDA 550 m2|• Área social|• 10 habitaciones cada una con su baño.|FRENTE de 17 m2|SE PUEDE CONSTRUIR 4 pisos|COS en PB 50%|Estado de la casa requiere refacciones, excepto las tuberias de agua que estan cambiadas.|PRECIO: $ 250.000|Alfredo Saa >>> CONTACTO >>> 0 9 8 2 3 6 3 4 7 9|INFORMES POR ESTA PROPIEDAD AL TELEFONO EN EL ANUNCIO",https://img10.naventcdn.com/avisos/9/00/62/30/22/76/1200x1200/280328954.jpg|https://img10.naventcdn.com/avisos/9/00/62/30/22/76/1200x1200/280328955.jpg|https://img10.naventcdn.com/avisos/9/00/62/30/22/76/1200x1200/280328960.jpg|https://img10.naventcdn.com/avisos/9/00/62/30/22/76/1200x1200/280328959.jpg|https://img10.naventcdn.com/avisos/9/00/62/30/22/76/1200x1200/280328958.jpg,Alexandra Calderon,Cód. del anunciante: 2GREMG|Cód. Plusvalia: 62302276|Lic Prof: 5045,10 Habitaciones,none,550 m² Total,435 m² Cubierta,10 Baños,4 Estacionamientos,1 Medio baño,25 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Jardín(es)</content></general_feature><general_feature><title>Servicios</title><content>Línea telefónica|Iluminación</content></general_feature><general_feature><title>Ambientes</title><content>Patio</content></general_feature></general_features_xml>,Plusvalia->Casa->Comprar->Pichincha->Quito->Centro Norte->* 0 9 8 2 3 6 3 4 7 9 Quito Vendo en La Floresta Casa de 10 Habitaciones
