title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Denki-Gai no Honya-san,デンキ街の本屋さん,none,4.6,315,ANIME,https://www3.animeflv.net/uploads/animes/covers/1607.jpg,FINALIZADO,2927,Comedia|Recuentos de la vida|Seinen,,12.0,"Umio es un chico tímido que acaba de empezar su trabajo de medio tiempo en una tienda de manga justo en el medio de la ciudad. Pero su estilo de vida no es tan glamoroso como las luces de neón que iluminan la ciudad. Los amigos más cercanos de Umio son sus colegas que son personajes únicos, y aunque son buenas personas, tienen sus peculiaridades. Ellos son un grupo de amigos muy unido, tienen apodos para cada uno y pasan sus fines de semana dentro, refugiados del extravagante escenario que ocurre en el exterior.",14,11,77,3,3,1,109
Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,none,none,4.6,111,OVA,https://www3.animeflv.net/uploads/animes/covers/1665.jpg,FINALIZADO,414,Acción|Ciencia Ficción|Mecha,,2.0,,16,0,32,4,2,2,56
Tribe Cool Crew,none,none,4.3,30,ANIME,https://www3.animeflv.net/uploads/animes/covers/1605.jpg,FINALIZADO,40,Escolares|Música,,50.0,"El protagonista Haneru es un estudiante de secundaria que ama bailar. Él no puede estar sentado sin más, ya que incluso siente el ritmo del sonido de la tiza en clases. Un día después de la escuela, Haneru Hiryuu conoce a Kanon quien está practicando su baile en una instalación de entrenamiento secreta. Los dos conocen por primera vez la alegría de bailar juntos y con otros y la felicidad de ver sus propios pasos de baile.",5,0,2,0,0,0,7
Karen Senki,none,none,4.0,52,ANIME,https://www3.animeflv.net/uploads/animes/covers/1660.jpg,FINALIZADO,383,Acción|Ciencia Ficción,,11.0,"En un escenario post-apocalíptico tras una guerra entre las máquinas y sus creadores, las máquinas gobiernan a los humanos mientras estos viven en un estado de servidumbre absoluta. Karen, la protagonista de la serie, lidera el Grupo de la Resistencia 11, un grupo variopinto formado por humanos que han decidido luchar por su vida y a los cuales los robots dan caza. ¿Será el fin de la humanidad? ¿Luchan una batalla perdida?",4,0,1,1,1,0,7
"Suisei no Gargantia: Meguru Kouro, Haruka",none,none,4.6,124,OVA,https://www3.animeflv.net/uploads/animes/covers/1681.jpg,FINALIZADO,696,Acción|Aventuras|Ciencia Ficción|Mecha,Suisei no Gargantia (Precuela),2.0,"Después del final de la serie original, Ledo ya se ha instalado por completo en la flota Gargantia, trabajando en el equipo de salvamiento recogiendo piezas de la civilización antigua. Será entonces cuando Reema, una chica de la flota de Cugel, hará aparición como compañera de Amy en su labor como mensajera. Por su parte, Ledo deberá hacer frente a las dificultades de su nueva vida para avanzar hacia su futuro.",18,0,39,0,0,0,57
Terra Formars,TERRA FORMARS,none,4.6,498,ANIME,https://www3.animeflv.net/uploads/animes/covers/1604.jpg,FINALIZADO,4232,Acción|Ciencia Ficción|Drama|Espacial|Seinen|Terror,Terra Formars OVA (Precuela)|Terra Formars: Revenge (Secuela),13.0,"Con el programa espacial que intentó viajar a Marte, científicos del siglo XXI fueron encargados con la tarea de calentar el planeta para que así los humanos puedan vivir en su superficie. Tenían un plan eficiente y rentable de enviar cucarachas y moldear la superficie para que así absorbiera la luz del sol y los insectos sirvieran como fuente de comida para el molde. Ahora es el año 2577 y la primera nave tripulada con dirección a Marte ha aterrizado en el planeta y el grupo de seis miembros ya está preparado para su misión. Pero lo que encuentran son gigantescos y mutados humanoides cucarachas con increíble fuerza física. Los miembros de la tripulación son fácilmente eliminados, pero no antes de enviar una transmisión a la Tierra. Ahora, la humanidad enviará a guerreros de élite para exterminara a los insectos mutados y recuperar Marte.",58,8,86,23,3,11,189
Gekkan Shoujo Nozaki-kun Specials,none,none,4.7,357,OVA,https://www3.animeflv.net/uploads/animes/covers/1659.jpg,FINALIZADO,2786,Comedia|Escolares|Romance,Gekkan Shoujo Nozaki-kun (Precuela),6.0,Especiales incluidos en los DvD/BDs.,11,14,166,2,0,0,193
"Futsuu no Joshikousei ga [Locodol] Yatte Mita.: Nagarekawa, Annai Shite Mita.",none,none,4.4,16,OVA,https://www3.animeflv.net/uploads/animes/covers/1680.jpg,FINALIZADO,94,Comedia|Seinen,Futsuu no Joshikousei ga [Locodol] Yatte Mita. (Historia Principal)|Futsuu no Joshikousei ga [Locodol] Yatte Mita. Ova (Secuela),1.0,"Episodio no trasnmitido en TV, incluidos en los DVD/BD.",2,0,2,0,0,2,6
Sabagebu! SPECIAL MISSION,none,none,4.8,43,OVA,https://www3.animeflv.net/uploads/animes/covers/1730.jpg,FINALIZADO,273,Acción|Comedia|Militar|Shoujo,,6.0,OVAs cortas incluidas con los volúmenes de Blu-ray de Sabagebu!,3,4,7,0,0,0,14
Yowamushi Pedal: Re:RIDE,none,none,4.6,29,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/2470.jpg,FINALIZADO,195,Deportes|Drama|Shounen,Yowamushi Pedal (Historia Completa),1.0,Película recopilatoria de la primera temporada de Yowamushi Pedal,3,0,9,0,0,2,14
Fantasista Stella,none,none,4.1,30,OVA,https://www3.animeflv.net/uploads/animes/covers/1922.jpg,FINALIZADO,105,Deportes|Shounen,,2.0,Veremos a Teppei Sakamoto en sus aspiraciones a grandeza junto a su equipo de fútbol de instituto.,3,0,5,1,2,1,12
Ane Log,none,none,4.4,247,OVA,https://www3.animeflv.net/uploads/animes/covers/1592.jpg,FINALIZADO,3358,Comedia|Ecchi|Escolares|Shounen,,3.0,"La historia gira en torno a una chica llamada Moyako Konoe y su hermano pequeño Akira. Cuando ambos eran más pequeños, Akira le pidió matrimonio, por lo que Moyako piensa que es un pervertido que se ha enamorado de su hermana mayor. Este malentendido la lleva a crear ilusiones descabelladas sobre el pobre chico.",31,32,130,8,3,4,208
One Piece 3D2Y,none,none,4.2,361,OVA,https://www3.animeflv.net/uploads/animes/covers/1546.jpg,FINALIZADO,1394,Aventuras|Comedia|Fantasía|Shounen,One Piece (Historia Paralela),1.0,"Este especial de dos horas será una historia original que se desarrollará tras la batalla del arco de Marineford. Estará centrado en los dos años de entrenamiento en los cuales la tripulación de Luffy deberá descifrar el código ""3D2Y"" de su capitán y Luffy recibe entrenamiento especial por parte de Rayleigh.",39,16,276,8,8,29,376
Mujaki no Rakuen,none,none,4.5,153,OVA,https://www3.animeflv.net/uploads/animes/covers/1547.jpg,FINALIZADO,1822,Comedia|Ecchi|Escolares|Romance|Seinen,,3.0,"Shouta tiene 25 años y es un nini, en una reunión de viejos compañeros de primaria en el lugar donde estudio su primaria decide salir e ir a la piscina a fumarse un cigarrillo. Al resbalar y caer a la piscina una extraña luz sale de ella, pensando que ya estaba a punto de morir al salir de la piscina se da cuenta que regreso al pasado, a la época en que estudiaba la primaria.",28,8,60,6,2,2,106
Selector Infected WIXOSS Specials,none,none,4.4,34,OVA,https://www3.animeflv.net/uploads/animes/covers/1664.jpg,FINALIZADO,243,Comedia,Selector Infected WIXOSS (Historia Principal),1.0,Especiales incluidos con los Dvd/BD de la serie.,5,1,6,0,0,0,12
Shin Gekijouban Initial D: Legend 1 - Kakusei,none,none,4.4,79,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1827.jpg,FINALIZADO,495,Acción|Carreras|Deportes|Seinen,Shin Gekijouban Initial D: Legend 2 - Tousou (Secuela),1.0,"Primera película de una trilogía, centrada en la batalla contra los hermanos Takahashi.",19,2,56,4,1,1,83
Terra Formars OVA,none,none,4.5,122,OVA,https://www3.animeflv.net/uploads/animes/covers/1507.jpg,FINALIZADO,859,Acción|Ciencia Ficción|Drama|Espacial|Seinen|Terror,Terra Formars (Secuela),2.0,"ituada en el año 2577. Decadas atras, la humanidad inicia ""TERRAFORMACION"" del planeta Marte, primero introduce vegetación sencilla y luego cucarachas, el proyecto tiene éxito. Es enviada una tripulación para iniciar la colonización del planeta, cuando descubren que la cucarachas evolucionaron en algo mas. Seres humanoides, brutales, que no aceptan a los humanos. Pero nuestra especie, tiene un as bajo la manga, la transformación insecto, humanos con genes de insecto, se transforman en feroces luchadores. Una lucha de dos especies comienza.",32,2,24,9,1,1,69
Nozo x Kimi,none,none,4.6,275,OVA,https://www3.animeflv.net/uploads/animes/covers/1508.jpg,FINALIZADO,2575,Comedia|Ecchi|Escolares|Romance|Shounen,,3.0,,48,11,135,3,9,2,208
Hanamonogatari,花物語,none,4.5,454,ANIME,https://www3.animeflv.net/uploads/animes/covers/1324.jpg,FINALIZADO,2501,Comedia|Misterio|Sobrenatural,Owarimonogatari (Precuela)|Owarimonogatari 2nd Season (Precuela),5.0,"Kanbaru comienza su tercer año como estudiante de preparatoria. Araragi, Hanekawa y Senjougahara ya se han graduado, de vez en cuando, ella tiene sueños en los que su madre le habla para darle extrañas lecciones de vida ocurridos cuando era pequeña, suele estar atenta a las noticias pensando que podría salir a atacar a nuevas victimas, mas tarde en la preparatoria por medio de una kohai se entera de incidentes que están ocurriendo, causados por un tal ""Akuma-sama"" lo cual comienza a temer pensando que ella sea tal ser, lo cual la lleva a investigar tales sucesos...",13,1,62,1,1,0,78
Toukiden Kiwami,none,none,3.5,12,OVA,https://www3.animeflv.net/uploads/animes/covers/1679.jpg,FINALIZADO,22,Acción|Artes Marciales|Fantasía,,1.0,Un anime promocional del juego Toukiden Kiwami.,3,0,1,0,0,0,4
Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,none,none,4.4,125,OVA,https://www3.animeflv.net/uploads/animes/covers/1462.jpg,FINALIZADO,551,Escolares|Militar,Girls und Panzer (Historia Principal),1.0,presenta la batalla contra el italianizado equipo de Anzio que no apareció en la serie original para televisión.,13,2,50,1,0,1,67
Non Non Biyori: Okinawa e Ikukoto ni Natta,none,none,4.8,228,OVA,https://www3.animeflv.net/uploads/animes/covers/1473.jpg,FINALIZADO,1295,Comedia|Escolares|Recuentos de la vida|Seinen,Non Non Biyori (Precuela)|Non Non Biyori Repeat (Secuela),1.0,OVA incluida en el Séptimo volumen del manga.,16,4,90,2,1,0,113
"Pokemon: Pikachu, Kore Nan no Kagi?",none,none,4.4,31,OVA,https://www3.animeflv.net/uploads/animes/covers/1829.jpg,FINALIZADO,252,Aventuras|Comedia|Fantasía|Infantil,Pokemon Película 17: Diancie y la Crisálida de la Destrucción (Precuela),1.0,Especial de la película de Pokemon XY: Hakai no Mayu to Diancie,36,4,71,7,9,2,129
Pokemon Película 17: Diancie y la Crisálida de la Destrucción,none,none,4.4,46,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1815.jpg,FINALIZADO,481,Aventuras|Fantasía|Infantil,"Pokemon: Pikachu, Kore Nan no Kagi? (Secuela)",1.0,"La historia tiene lugar en el país del Mineral de Diamante donde Diancie es la princesa. Esta región se encuentra en las profundidades donde los Carbink viven en paz. La energía para subsistir emana del Diamante Sagrado, el cual únicamente puede ser creado por Diancie. Sin embargo, la princesa regente carece del poder para crear un diamante de tal calibre, y el actual se está quedando sin poder, lo que supondría el final de todos los habitantes del reino. Para intentar evitar esto, Diancie se unirá a Ash y Pikachu para encontrar al Pokémon legendario Xerneas, que posee el poder sagrado de la creación, pero, por el camino se encuentran con la crisálida donde se encuentra Yveltal, el Pokémon Destrucción, que arrasó Kalos hace mucho tiempo.",21,0,80,5,4,2,112
Omoide no Marnie,none,none,4.7,299,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1945.jpg,FINALIZADO,1644,Drama|Misterio|Psicológico,,1.0,"Anna no tiene ningún amigo, ni siquiera en su barrio, hasta que conoce a Marnie en medio de los médanos. Sin embargo, Marnie guarda muchos misterios.",31,3,196,11,0,35,276
Mushibugyou (2014),none,none,4.3,52,OVA,https://www3.animeflv.net/uploads/animes/covers/1471.jpg,FINALIZADO,351,Acción|Artes Marciales|Fantasía|Historico|Samurai|Shounen|Superpoderes,Mushibugyo (Historia Principal),3.0,"En 1721, durante el reinado del shogun Tokugawa Yoshimune, Japón está constantemente amenazada por las criaturas y espíritus malignos. La historia nos lleva al lado del guerrero impulsivo, Tsukishima Jinbe, quien se unió a la organización gubernamental Mushibugyou. Su misión: Eliminar a todos los monstruos hasta el último que se encuentre en su camino.",12,0,5,1,0,1,19
Seirei Tsukai no Blade Dance,none,none,4.5,889,ANIME,https://www3.animeflv.net/uploads/animes/covers/1449.jpg,FINALIZADO,11027,Acción|Comedia|Ecchi|Escolares|Fantasía|Harem|Romance|Sobrenatural,,18.0,"En la historia, solo las chicas puras pueden formar un contrato espiritual. En la Academia Espiritual Areisihia, las hijas de la nobleza se reúnen para dar clases de élite y convertirse en elementalistas espirituales. Un chico llamado Kamito está espiando a una chica llamada Claire mientras se toma un baño, y sin querer, hace un contrato con un espíritu en vez de Claire. Ahora Kamito se ha convertido en algo que se creía imposible en el mundo: un elementalista masculino.",74,8,249,4,1,5,341
Nobunaga Concerto,none,none,4.6,121,ANIME,https://www3.animeflv.net/uploads/animes/covers/1448.jpg,FINALIZADO,532,Historico|Romance|Shounen,,10.0,"La historia se centra alrededor de Sabur?, un estudiante de secundaria que viaja atrás en el tiempo hasta la Era Sengoku japonesa. El joven deberá convertirse en Oda Nobunaga, el famoso señor de la guerra por ayudar a la unificación de Japón.",8,1,25,0,1,0,35
Rokujouma no Shinryakusha!?,none,none,4.7,586,ANIME,https://www3.animeflv.net/uploads/animes/covers/1446.jpg,FINALIZADO,5826,Comedia|Escolares|Harem|Romance|Sobrenatural,,12.0,"La comedia está protagonizada por Kotaro Satomi, un muchacho que comienza a vivir solo para ir al instituto. Por suerte encuentra una habitación muy barata, aunque pequeña, por solo 5.000 yenes mensuales, y ahí comienza su nueva vida. Sin embargo cuando se muda a esa habitación, la “1X6″ del edificio Korona, empiezan a aparecer compañeras de piso. Así da comienzo la extraña vida en comuna de Kotaro, donde una habitación de seis tatamis es un campo de batalla.",42,9,154,6,3,3,217
K: Missing Kings,none,none,4.6,276,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1983.jpg,FINALIZADO,2057,Acción|Sobrenatural|Superpoderes,K Project (Precuela)|K: Return of Kings (Secuela),1.0,"Desde que se produjera el incidente de la Isla Academia en la que los cuatro “reyes” coincidieron, los miembros del clan Plateado Kuroh Yatogami y Neko han estado buscando a su maestro Shiro. Sin encontrar pista alguna sobre el paradero de Shiro, ambos están desanimados. Sin embargo, un día, ven a los miembros de HOMRA Rikio Kamamoto y Anna Kushina ser perseguidos por alguien.",26,0,129,4,2,1,162
Tokyo ESP,none,none,4.5,287,ANIME,https://www3.animeflv.net/uploads/animes/covers/1447.jpg,FINALIZADO,2563,Acción|Ciencia Ficción|Comedia|Shounen|Sobrenatural|Superpoderes,,12.0,"La historia de fantasía y ciencia ficción comienza con Rinka, una chica de instituto extremadamente pobre que vive a solas con su padre en Tokio. Un día, volviendo a casa desde clase se encuentra con un extraño pingüino volador al que sigue hasta lo más alto de la Nueva Torre de Tokio, donde de repente aparecen peces volando en el aire. Uno de los peces atraviesa a Rinka y le otorga poderes extraordinarios, más concretamente, la habilidad de atravesar cualquier objeto sólido.",24,1,43,2,8,2,80
Persona 4 The Golden Animation,none,none,4.2,97,ANIME,https://www3.animeflv.net/uploads/animes/covers/1444.jpg,FINALIZADO,994,Aventuras|Ciencia Ficción|Escolares|Misterio|Sobrenatural|Superpoderes,Persona 4 The Animation (Historia Principal),12.0,"Primavera. Un pueblo rural, alejado de la ciudad, que fluye tranquilamente en el tiempo. Un chico llega a la estación de Yano Inaba, donde caen los pétalos de flor de cerezo. Su nombre es Yu Narukami. Debido a circunstancias familiares, se traslada a Inaba para vivir con su tío, y asiste al Instituto Yasogami. A partir de aquí, su vida estudiantil comienza. El centro comercial después de salir de clases, los asesinatos en serie que ocurren en la ciudad, la ‘Midnight Channel’ que viene por la noche… ¿Qué días esperan a Yuu y sus amigos “esta vez”?",3,0,21,0,0,1,25
Kuroshitsuji: Book of Circus,none,none,4.7,645,ANIME,https://www3.animeflv.net/uploads/animes/covers/1445.jpg,FINALIZADO,5800,Comedia|Demonios|Fantasía|Historico|Shounen|Sobrenatural,Kuroshitsuji (Historia Principal)|Kuroshitsuji: Book of Murder (Secuela),10.0,"En una casa señorial de las afueras de Londres, en la época victoriana, el mayordomo Sebastian Michaelis sirve a Ciel Phantomhive, un niño de 12 años (13, posteriormente), quien es jefe de una familia noble y de una empresa de juguetes. Sebastián lleva a cabo cualquier tarea requerida por su amo y resuelve los problemas que asolan Inglaterra con facilidad y perfección debido a su linaje demoníaco y al contrato con Ciel Phantomhive, el cual consiste en encontrar a los culpables de la muerte sus padres y tomar venganza, una vez concretado esto, Sebastián tomará posesión del alma de Ciel.",21,6,476,2,4,9,518
Shin Strange+,none,none,4.5,23,ANIME,https://www3.animeflv.net/uploads/animes/covers/1417.jpg,FINALIZADO,181,Comedia|Recuentos de la vida|Shoujo,Strange plus (Precuela),12.0,Secuela de Strange+,3,1,5,0,1,0,10
Zankyou no Terror,none,none,4.7,1478,ANIME,https://www3.animeflv.net/uploads/animes/covers/1442.jpg,FINALIZADO,9395,Psicológico|Suspenso,,11.0,"Un día de verano… De repente, un ataque bomba de un grupo terrorista azota Tokio. Los culpables de tal acto que ha despertado a toda una nación complaciente, fueron dos simples muchachos. Ahora a los culpables se les conoce como “Sphinx” y dan comienzo a un juego a gran escala que involucra a todo Japón.",82,12,401,27,7,56,585
Love Stage!!,none,none,4.6,919,ANIME,https://www3.animeflv.net/uploads/animes/covers/1440.jpg,FINALIZADO,7897,Comedia|Romance|Yaoi,Love Stage!! Ova (Precuela),10.0,"La historia gira en torno a Izumi Sena, un chico nacido en una familia de ultra-profesionales del entretenimiento. Sin embargo, él es el único de la familia que no trabaja en la industria del entretenimiento y es un universitario muy otaku. Aspira a convertirse en mangaka, pero acaba protagonizando un anuncio de televisión. Al final se cruza en su camino el famoso actor Ryuma, quien se da cuenta de su atracción por Izumi.",67,22,1181,11,14,3,1298
Fate/Kaleid Liner Prisma☆Illya Zwei!,none,none,4.6,208,ANIME,https://www3.animeflv.net/uploads/animes/covers/1441.jpg,FINALIZADO,2007,Acción|Comedia|Fantasía|Magia,Fate/kaleid liner Prisma☆Illya 2wei Herz! (Secuela)|Fate/kaleid liner Prisma☆Illya: Undoukai de Dance! (Precuela)|Fate/kaleid liner Prisma☆Illya 2wei! OVA (Historia Paralela),15.0,"El pulso de la tierra empezó ha salirse de control cuando Illya y Miyu empezaron a recolectar las cartas de clase, ahora Rin y Luvia les ordenan ayudar a estabilizarlo. Sin embargo, algo va mal durante el ritual e Illya intenta proteger a todos de la explosión, pero cuando todos están a salvo... Illya encuentra con un clon de sí misma junto a ella.",11,1,49,0,0,0,61
Psycho-Pass New Edit Version,none,none,4.7,232,ANIME,https://www3.animeflv.net/uploads/animes/covers/1443.jpg,FINALIZADO,1773,,Psycho-Pass (Historia Completa)|Psycho-Pass 2 (Secuela),11.0,"En un futuro próximo, es posible medir de forma instantánea el estado mental de una persona, la personalidad y la probabilidad de que dicha persona vaya a cometer delitos con un dispositivo instalado en el cuerpo llamado Psycho-Pass.",7,2,30,1,1,0,41
Momo Kyun Sword,none,none,4.2,53,ANIME,https://www3.animeflv.net/uploads/animes/covers/1437.jpg,FINALIZADO,993,Comedia|Ecchi|Fantasía,,12.0,"La historia da comienzo con una versión femenina de Momotaro, un personaje clásico en el folclore japonés. Momoko es una joven y guapa espadachina que nació dentro de un melocotón. Vive con sus compañeros de siempre: el perro dios Inugami, el dios mono Sarugami, y el dios faisán Kijigami. Vive una vida tranquila en un paraíso. Sin embargo, un ejército de demonios liderado por el rey demonio invade el paraíso y roba el preciado tesoro que protege la tierra de Momoko. Para recuperar el tesoro y salvar a las personas que allí viven, Momoko se lanzará a la aventura con sus tres compañeros.",8,0,15,1,2,1,27
Majimoji Rurumo,none,none,4.7,278,ANIME,https://www3.animeflv.net/uploads/animes/covers/1438.jpg,FINALIZADO,2526,Comedia|Ecchi|Escolares|Fantasía|Magia|Shounen,,12.0,"La historia se centra en Kouta Shibaki y algunos tickets mágicos que repentinamente llegan para él. Rurumo, una aprendiz bruja que antes era una bruja completa, entrena con los tickets en el mundo humano. Shibaki puede usar dichos tickets para conceder deseos que Rurumo debe realizar como parte de su entrenamiento. La trampa es que cada vez que se usa un ticket, la vida de Shibaki se acorta.",14,3,61,1,0,0,79
