title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Isekai no Seikishi Monogatari,Tenchi Muyo! War on Geminar,異世界の聖機師物語,4.6,534,OVA,https://www3.animeflv.net/uploads/animes/covers/1601.jpg,FINALIZADO,4138,Acción|Comedia|Ecchi|Escolares|Fantasía|Harem|Mecha,,13.0,"Kenji Masaki, un muchacho de 15 años, es invocado a un mundo llamado Gemiar, el cual es un lugar en donde han existido peleas interminables contra replicas de armas llamadas Seikishi (humanoides), encontrados en antiguas ruinas.",43,10,113,4,2,1,173
The Melancholy of Haruhi Suzumiya (2009),涼宮ハルヒの憂鬱 (2009),none,4.4,348,ANIME,https://www3.animeflv.net/uploads/animes/covers/516.jpg,FINALIZADO,4520,Ciencia Ficción|Comedia|Escolares|Misterio|Parodia|Recuentos de la vida|Romance,The Melancholy of Haruhi Suzumiya (Resumen)|Nagato Yuki-chan no Shoushitsu (Historia Paralela),14.0,"Haruhi Suzumiya, la chica de los aliens, viajeros del tiempo y personas con superpoderes vuelve en este ""Complemento"" con lo que nos faltó ver en la primera temporada. Basada en las novelas de Nagaru Tanigawa, Haruhi, en la primera temporada, fundó la Brigada SOS para encontrar seres paranormales y divertirse con ellos, este complementó tratará de la novela ""Los Suspiros de Haruhi Suzumiya"" junto con otras historias cortas que no fueron animadas en el 2006.",16,5,63,0,4,2,90
Spice and Wolf II OVA,none,none,4.7,158,OVA,https://www3.animeflv.net/uploads/animes/covers/1707.jpg,FINALIZADO,822,Fantasía|Historico|Romance,Spice and Wolf (Precuela)|Spice and Wolf 2 (Secuela),1.0,OVA introductoria para la Segunda Temporada,6,2,41,1,0,0,50
To Heart 2 AD Plus,none,none,4.3,15,OVA,https://www3.animeflv.net/uploads/animes/covers/2182.jpg,FINALIZADO,151,Romance,To Heart 2 AD (Precuela)|To Heart 2 Adnext (Secuela),2.0,"Tercera tanda de OVAs de To Heart 2, con el trío de criadas robots y Karin como protagonistas.",4,1,5,1,0,2,13
Tengen Toppa Gurren Lagann Movie: Lagann-hen,none,none,4.7,186,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1740.jpg,FINALIZADO,1205,Acción|Ciencia Ficción|Espacial|Mecha|Superpoderes,Tengen Toppa Gurren Lagann Movie: Gurren-hen (Precuela),1.0,"La segunda película ""Spin-Off"" de Gainax, una mega-producción en forma de película que es la secuela de ""Tengen Toppa Gurren Lagann - Gurren Hen"", finalizandola, es decir, abarca la segunda parte del Anime, pero de forma resumida.",6,4,76,3,2,2,93
Hatsukoi Limited,初恋限定.,none,4.5,157,ANIME,https://www3.animeflv.net/uploads/animes/covers/294.jpg,FINALIZADO,1308,Comedia|Escolares|Romance|Shounen,,12.0,"Una serie de historias cortas sobre el primer amor, estas giran en torno a grupo de estudiantes, sus familiares y compañeros. Poco a poco estas historias se van mezclado llevando a una historia principal donde participan la mayoría de los personajes principales.",23,0,19,1,0,1,44
Higashi no Eden,東のエデン,Eden of the East,4.6,268,ANIME,https://www3.animeflv.net/uploads/animes/covers/487.jpg,FINALIZADO,2909,Acción|Ciencia Ficción|Comedia|Drama|Misterio|Romance|Suspenso,Higashi no Eden Movie I: The King of Eden (Secuela),11.0,"Lunes 22 de Noviembre de 2010. 10 misiles golpen el territorio japonés. Sin embargo, este acto terrorista sin precedentes que sería conocido como el ?Lunes Descuidado?, no causan víctima alguna y rápidamente es olvidado por casi todos. 3 meses después? Saki Morimi es una joven mujer de los Estados Unidos que está en su viaje de graduación. Pero cuando se encuentra frente a la Casa Blanca, se ve en apuros y sólo la inesperada intervención de un compatriota suyo le salva. Sin embargo, este hombre que se presenta como Akira Takizawa, es un completo misterio. En primer lugar, parece haber perdido la memoria. En segundo lugar, está desnudo, excepto por el arma que sostiene en una mano y el teléfono móvil que tiene en la otra. Un teléfono cargado con 8.200.000.000 yen en efectivo digital. Quién es Akira Takizawa Qué secretos esconde detrás de ese extraordinario teléfono móvil Qué se ha perdido con su memoria desvanecida",17,1,35,4,0,1,58
Ristorante Paradiso,リストランテ・パラディーゾ,none,4.7,77,ANIME,https://www3.animeflv.net/uploads/animes/covers/563.jpg,FINALIZADO,528,Drama|Josei|Recuentos de la vida|Romance,,11.0,"Ristorante Paradiso sigue a la protagonista, Nicoletta, cuando llega a Roma de la campiña italiana y se convierte en un aprendiz en dell'Orso Casetta, el restaurante de el nuevo esposo de su madre Olga, Lorenzo, y conoce a su colorido personal.",6,0,19,0,0,0,25
07 Ghost,07-Ghost,none,4.6,305,ANIME,https://www3.animeflv.net/uploads/animes/covers/12.jpg,FINALIZADO,2487,Acción|Demonios|Fantasía|Josei|Magia|Militar,,25.0,"En un mundo gótico de fantasía, esta es la historia de Teito Klein, un huérfano que se convierte en el mejor estudiante de una escuela militar, y que por cosas del destino termina siendo perseguido por el Imperio Barsburg. Mientras escapa toma refugio en una iglesia donde descubre muchos misterios sobre él, la iglesia y el Imperio mismo. El hecho de que puede estar conectado con el Rey derrocado y la mística roca de dios ""El ojo de Mikhael"". Afortunadamente la iglesia esta bajo la proteccion de los miticos 7 Ghost ¿Pero qué son en realidad estos Ghosts",20,2,81,2,2,3,110
https://www3.animeflv.net/anime/tears-to-tiara,none,none,0,0,none,none,404 not found,0,,,0.0,none,0,0,0,0,0,0,0
Tayutama Kiss on my Deity,タユタマ -Kiss on my Deity-,Tayutama: Kiss on My Deity,4.5,251,ANIME,https://www3.animeflv.net/uploads/animes/covers/468.jpg,FINALIZADO,1868,Harem|Romance|Sobrenatural,,18.0,"La historia se centra en el joven estudiante Yuri Mito, quien es el hijo único del encargado del templo Yachimata. En ese templo hay una leyenda sobre una deidad llamada Tayutayu-sama quien protege el área, pero esta deidad y otra así llamada Tayutai se han perdido en el tiempo. El joven Mito y sus amigos descubren una reliquia en los terrenos de la escuela con unos grabados misteriosos en ella. Después en la ceremonia de bienvenida de principio de año una chica igualmente misteriosa llamada Mashiro aparece frente a Mito. Esta chica está relacionada de alguna forma a la leyenda y a la reliquia.",15,3,38,3,0,0,59
Shangri-La,シャングリ・ラ,none,4.4,56,ANIME,https://www3.animeflv.net/uploads/animes/covers/333.jpg,FINALIZADO,518,Acción|Ciencia Ficción|Drama,,24.0,"La historia se acontece a mediados del siglo 21 cuando debido al calentamiento global Tokio se ha convertido en una ciudad tropical.Para reducir la temperatura del centro de la cuidad en 5ºC, se planea reforestar la ciudad entera convirtiéndola en la ciudad bosque más grande del mundo. Sin embargo, a pesar de la afluencia de refugiados a la nueva ciudad de Atlas, no hay muchos residentes que realmente puedan vivir ahí, y aun más, guerrillas antigubernamentales tratan de detener la reforestación.",6,3,4,1,2,1,17
Saki!,咲-Saki-,none,3.8,181,ANIME,https://www3.animeflv.net/uploads/animes/covers/81.jpg,FINALIZADO,449,Escolares|Juegos|Recuentos de la vida,Saki Achiga-hen episode of side-A (Secuela)|Saki Zenkoku-hen (Secuela),32.0,"Saki es una estudiante de primer año, que tiene un talento único para el Mahjong, (un juego de origen chino) a un que saki no le Gusta el Mahjong. Conose a Nodoka la campeona nacional de ese juego, quien parece ser atraida por la extraña habilidad de Saki , asi Empieza esta Gran Aventura.",4,0,16,2,0,0,22
Dragon Ball Kai,ドラゴンボール改,Dragon Ball Z Kai,4.1,509,ANIME,https://www3.animeflv.net/uploads/animes/covers/103.jpg,FINALIZADO,3426,Acción|Artes Marciales|Aventuras|Comedia|Fantasía|Shounen|Superpoderes,Dragon Ball Z (Historia Completa)|Dragon Ball (Precuela)|Dragon Ball Kai: Majin Buu-hen (Secuela),98.0,"Es una remasterización de dragon ball z la cual constara de 100 capítulos resumiendo la historia y eliminando el relleno haciendo un enfoque en lo mas importante de la historia este nuevo proyecto se dio a conocer en el TAF 2009 (Tokyo International Anime fair 2009) se dice que el estreno sera el 5 de abril esta sera estrena en la televisora Fuji TV en version HD, la música y efectos sera renovados esta serie se hara por el 20 aniversario del primer capitulo de dragon ball, la serie seguirá a cargo de Toei Animation.",63,12,211,10,17,6,319
Senjou no Valkyria: Valkyria Chronicles,,none,4.5,180,ANIME,https://www3.animeflv.net/uploads/animes/covers/1467.jpg,FINALIZADO,1169,Acción|Militar|Romance,Senjo no Valkyria 3 - Dare ga Tame no Juyu (Historia Paralela),26.0,"Basado en el juego de RPG publicado por SEGA en el 2008. La historia se sitúa en una Europa alterna en el año 1935. Cuando las Fuerzas Imperiales atacan el pèqueño pueblo fronterizo de Bruhl, Welkin Gunther, hijo del viejo General Belgen Gunther, es forzado a pelear por su vida junto a su hermana adoptada Isara y la capitana de la milicia Alicia Melchiot. Logrando escapar a la capital de Galllia, ellos se unen formalmente a la milicia del país y forman el Escuadrón 7, ahora ellos deben repeler la invasión de las Fuerzas Imperiales y descubrir los motivos de la misma.",14,1,21,2,0,1,39
Hanasakeru Seishounen,花咲ける青少年,none,4.6,204,ANIME,https://www3.animeflv.net/uploads/animes/covers/1270.jpg,FINALIZADO,1370,Drama|Romance|Shoujo,,40.0,"Kajika Burnsworth tiene 14 años y es hija de el poderoso empresario Harry Burnsworth, el cual le propone comenzar un juego para encontrar esposo, en el cual tiene que conocer a tres hombre preseleccionados por su padre. Kajika termina sintiendo afecto por cada uno de los 3 hombres, haciendolos parte de su vida.",13,1,79,2,0,0,95
Shinkyoku Soukai Polyphonica: Crimson S,Polyphonica Crimson S,神曲奏界ポリフォニカ crimson S,4.5,41,ANIME,https://www3.animeflv.net/uploads/animes/covers/1490.jpg,FINALIZADO,498,Drama|Escolares|Fantasía|Música|Romance,Shinkyoku Soukai Polyphonica (Precuela),12.0,"Esta historia tiene lugar antes de la temporada anterior, cuando Phoron y el resto todavía están estudiando en la Academia Commandia. La historia gira en torno a las cuatro inmensas ""Gakkis Sousei"" que se utilizan para la creación del mundo.",6,1,4,1,0,0,12
Fullmetal Alchemist: Brotherhood,鋼の錬金術師 FULLMETAL ALCHEMIST (2009),none,4.7,4193,ANIME,https://www3.animeflv.net/uploads/animes/covers/39.jpg,FINALIZADO,19708,Acción|Aventuras|Drama|Fantasía|Magia|Militar|Shounen,Fullmetal Alchemist (Precuela)|Fullmetal Alchemist: Milos No Sei-Naru Hoshi (Historia Paralela),64.0,"La historia se centra en dos hermanos, Edward Elric y Alphonse Elric que rompieron el mayor tabú de la alquimia, la trasmutación humana al tratar de revivir a su fallecida madre; en consecuencia Edward pierde su pierna izquierda y Alphonse pierde todo su cuerpo, Edward para salvar a su hermano sella su alma en una gran armadura de hierro a cambio de su brazo derecho; ahora los dos con un nuevo objetivo buscan desesperadamente la piedra filosofal para poder regresar sus cuerpos a la normalidad...",89,24,849,19,19,19,1019
Cross Game,クロスゲーム,none,4.7,261,ANIME,https://www3.animeflv.net/uploads/animes/covers/285.jpg,FINALIZADO,795,Comedia|Deportes|Drama|Escolares|Romance,,50.0,"Kou kitamura, amigo de la infancia de Wakaba Tsukishima, que tiene tres hermanas. Los Tsukishima poseen un centro de bateo y una cafetería, mientras que los Kitamura poseen una tienda de deportes, por ello su relación es muy estrecha. Wakaba considera a Kou como a su novio, mientras que este pasa alguna que otra dificultad por este echo ya que ella es muy popular. Intentando salvarse de unos matones termina jugando en un partido de baseball del barrio, demostrando sus grandes dotes para dicho deporte.",6,0,36,1,1,0,44
Guin Saga,グイン・サーガ,none,4.5,57,ANIME,https://www3.animeflv.net/uploads/animes/covers/529.jpg,FINALIZADO,351,Aventuras|Fantasía,,26.0,"El antiguo reino de Parro ha sido invadido por los ejércitos de Mongaul, y su rey y la reina han sido asesinados. Pero las ""dos perlas de Parro,"" la princesa Rinda y el príncipe Remus, escapan usando un extraño dispositivo oculto en el palacio. Perdidos en el bosque de Rood, son rescatados de los soldados de Mongaul por un extraño hombre con cabeza de leopardo llamado Guin, quien no tiene recuerdos a excepción de la palabra ""Aurra"". Basado en las novelas de Guin Saga obra del escritor Kaoru Kurimoto, que ha publicado 122 volúmenes desde 1979, y que han vendido más de 26 millones de copias, ilustradas por autores de la talla de Naoyuki Kato, Yoshitaka Amano, Jun Suemi y Shinobu Tanno. Los cinco primeros han sido editados en inglés por Vertical en EEUU.",6,1,6,3,1,0,17
Hayate no Gotoku!! 2nd,ハヤテのごとく!! Hayate the combat butler 2nd season アツがナツいぜ 水着編!,none,4.3,76,ANIME,https://www3.animeflv.net/uploads/animes/covers/448.jpg,FINALIZADO,469,Acción|Comedia|Harem|Parodia|Romance,(Precuela),25.0,"Segunda secuela de anime del genero shonen, Hayate no gotoku(mayordomo de combate). Se observa una evolución de la historia mas rápida en esta segunda serie, en la cual el protagonista se ve envuelto en una secuencia de acontecimientos con variadas chicas con las que convive todos los días, haciendo su vida cada vez mas revuelta e impredecible, amor, pasión, alegría, diversión, y melancolía serán el platillo fuerte de esta nueva serie.",2,0,8,0,1,0,11
Pandora Hearts,パンドラハーツ,none,4.7,364,ANIME,https://www3.animeflv.net/uploads/animes/covers/145.jpg,FINALIZADO,3284,Aventuras|Fantasía|Misterio|Shounen|Sobrenatural,,25.0,"Oz Bezarius, heredero de una de las 4 casas del duque, ha cumplido 15 años. Su vida es de ricos y libre de preocupaciones, obscurecida sólo por la ausencia de su padre. Aunque en la ceremonia de su cumpleaños todo cambia, por ninguna razón que el pueda entender, es llevado a una prisión conocida como Abyss, para ser salvado por un Chain (criaturas originarias del abyss) con forma de un conejo negro manchado de sangre de nombre Alice, para ser integrado aun grupo de nombre Pandora.",19,2,123,7,2,2,155
Basquash!,バスカッシュ!,none,4.4,70,ANIME,https://www3.animeflv.net/uploads/animes/covers/262.jpg,FINALIZADO,584,Deportes|Ecchi|Mecha|Shounen,,26.0,"En algún futuro (muy lejano) bizarro, la utilización del mecha tipo BIGFOOT se ha estado utilizando para todo tipo de aplicaciones, entre ellos cabe destacar el deporte de moda, el BFB (Basquet-BigFoot) donde la gente siente la pasión por esta nueva mezcla entre ciencia y adrenalina. A todo ello, no muchas personas también son aborrecedoras de este tipo de entretenimiento. Dan es uno de ellos, aborrece el BigFoot por cuestiones personales-familiares, pero su destino estaba pre-determinado, el llegaria a la cima del mundo gracias al BFB, su primer atisbo lo hace rescatando a una chica, donde para ello tendrá que conducir el Big-foot, ese será el comienzo de una leyenda, la leyenda de DAN y el BASQUASH....",3,0,11,0,0,0,14
To LOVE-Ru OVA,none,none,4.7,377,OVA,https://www3.animeflv.net/uploads/animes/covers/1576.jpg,FINALIZADO,3564,Ciencia Ficción|Comedia|Ecchi|Escolares|Harem|Shounen,To Love Ru (Precuela)|Motto To Love Ru ~trouble~ (Secuela),6.0,Las OVAs de To Love-Ru siguen las aventuras de Yuuki Rito y Lala Deviluke junto con sus compañeros donde tendrán picantes encuentros como siempre.,24,11,159,2,3,0,199
Phantom: Requiem for the Phantom,Phantom: Requiem for the Phantom,Phantom ~Requiem for the Phantom~,4.6,219,ANIME,https://www3.animeflv.net/uploads/animes/covers/1486.jpg,FINALIZADO,1719,Acción|Drama|Seinen|Suspenso,,26.0,"La mafía americana, una de las más poderosas del mundo ceden ante el temor de una organización llamada INFERNO, no por su poder económico ni tampoco por su influencia mundial, sino por sus creaciones,asesinos a sangre fría y con habilidades sobre-humanas. Agatsuma Reiji llega a America para encontrarse con un familiar y presencia un asesinato brutal donde él es el único testigo de ese hecho. Más tarde es capturado por una de las más hábiles asesinas de la organización INFERNO, Phantom. Poco después es llevado a los laboratorios de INFERNO y es víctima de un lavado de cerebro.Al despertar,no recuerda nada,sin embargo,se da cuenta que posee ciertas ""habilidades""...",16,1,35,3,0,5,60
K-ON!,けいおん!,none,4.7,1320,ANIME,https://www3.animeflv.net/uploads/animes/covers/261.jpg,FINALIZADO,11138,Comedia|Escolares|Música|Recuentos de la vida,K-ON!! 2 (Secuela)|K-ON!! (Secuela),14.0,"La historia base se centra en cuatro chicas que asisten a su primer año de preparatoria, en donde tenemos a Yui Hirasawa y su impaciencia en la búsqueda de un club del cual participar. Por otro lado tenemos a Ritsu Tainaka (baterista) quien le propone a su mejor amiga Mío Akiyama (bajista), inscribirse juntas en el club de música ligera del instituto, pero desafortunadamente se enteran que está próximo a ser cerrado debido a que todos sus miembros se habían terminado de graduar el año anterior. Debido a que el mínimo permitido para aprobar un club es de 4 integrantes, Ritsu y Mío tratan desesperadamente de conseguir que el club no sea cerrado, por lo que en el intertanto lograrán reclutar a Tsumugi Kotobuki quien les indica que solo sabe tocar Teclado. Esto significa que solo hace falta un miembro más para tener nuevamente el club en funcionamiento y es aquí donde luego de una larga espera Yui se decide finalmente por un club, precisamente el de música ligera y con esto salvándolo de la extinción. Desafortunadamente el club requiere de la pieza clave de toda banda musical: el guitarrista, y Yui no tiene experiencia alguna con ningún instrumento.",68,49,632,10,9,12,780
Sengoku Basara,戦国BASARA,Sengoku Basara: Samurai Kings,4.6,110,ANIME,https://www3.animeflv.net/uploads/animes/covers/331.jpg,FINALIZADO,1744,Acción|Artes Marciales|Historico|Samurai|Superpoderes,Sengoku Basara II (Secuela),13.0,"En el período de la larga guerra civil en Japón, el territorio está dividido en distintas provincias con un régimen semi-independiente de gobierno, regidas por los señores feudales que se enfrentan unos a otros en una lucha interminable por el poder y conquistar territorios. Estos señores de la guerra se alzaron en todos los rincones del archipiélago, creando una situación de guerra continua. Algunos de los líderes que se enfrentaron fueron: Takeda Shingen y Sanada Yukimura en Kai, Uesugi Kenshin en Echigo, Azai Nagamasa en Oumi, Honda Tadakatsu y Tokugawa Ieyasu en Mikawa, etc. Peero, un hombre parece estar a solo un paso de establecer un control total sobre el país, el Sexto Rey Demonio, Oda Nobunaga de Owari. Sin embargo, aparece un nuevo personaje en el escenario del conflicto, Date Masamune, el ?Dragón de un solo Ojo?, un joven general de las provincias del Norte. Sus objetivos son claros, la cabeza de Oda Nobunaga y conseguir el control por el clan Date.",7,0,15,5,0,0,27
Asura Cryin,アスラクライン,none,4.4,135,ANIME,https://www3.animeflv.net/uploads/animes/covers/202.jpg,FINALIZADO,1742,Acción|Mecha|Sobrenatural,Asura Cryin 2 (Secuela),13.0,"Tomoharu Natsume se muda a una mansion acompañado de su amiga de la infancia Misao Minakami, una chica fantasma. Tras recibir un misterioso maletín enviado por su hermano, Tomoharu es perseguido por el primer consejo estudiantil de su instituto y por la familia de demonios ""Takatsuki"" ambos tratando de evitar el origen de una nueva ""Asura Machina""(maquinas poderosas con habilidades especiales). Tomoharu y Misao junto con Shuri, miembro del club de ciencias, y Kanade Takatsuki, chica demonio, descubriran la relacion entre las ""Asura Machinas"" con los demonios y fantasmas(burial dolls) mientras se enfrentan a otras máquinas y demonios, y se encuentran con la ""Asura Cryin""(Asura Machina mas peligrosa).",10,0,11,1,3,0,25
Queen's Blade,クイーンズブレイド,none,4.1,115,ANIME,https://www3.animeflv.net/uploads/animes/covers/77.jpg,FINALIZADO,1948,Acción|Aventuras|Ecchi|Fantasía,Queen's Blade: Rebellion (Secuela)|Queens Blade OVA 2011 (Precuela)|Queen's Blade: Utsukushiki Toushi-tachi (Precuela),12.0,"Cada cuatro años se celebra la competición para decidir quien va a ser la nueva Reina. La guerrera más fuerte continuará gobernando y expandiendo el país de acuerdo a la tradición. Los participantes sólo necesitan tener más de 12 años. No necesitan ser humanos, inteligentes o incluso ser de ese país. Las reglas del torneo son simples: matar está permitido y se puede elegir cualquier arma. El ganador se decide cuando uno de los dos participantes huye o no se puede mover. El evento se retransmite a través de una esfera de cristal por el profesor de magia de la corte para que toda la población pueda verlo y disfrutar.",10,4,28,3,0,3,48
Kiniro no Corda: Secondo Passo,none,none,4.3,46,OVA,https://www3.animeflv.net/uploads/animes/covers/1993.jpg,FINALIZADO,423,Escolares|Harem|Música|Shoujo,Kiniro no Corda: Primo Passo (Precuela),2.0,,7,0,22,1,1,1,32
Maria-sama ga Miteru 4th Specials,none,none,4.4,23,OVA,https://www3.animeflv.net/uploads/animes/covers/2047.jpg,FINALIZADO,79,Comedia,Maria-sama ga Miteru 4th (Historia Principal),11.0,Especiales de la cuarta temporada de Maria-sama ga Miteru.,2,2,2,0,0,0,6
Tsubasa Shunraiki,Tsubasa: Spring Thunder Chronicle,none,4.6,88,OVA,https://www3.animeflv.net/uploads/animes/covers/1340.jpg,FINALIZADO,765,Acción|Aventuras|Drama|Fantasía|Magia|Misterio|Romance|Shounen|Sobrenatural,Tsubasa Tokyo Revelations (Precuela),2.0,"El pasado de Fye concluye en país de Celes. En este mismo pais Kurogane sacrifica su brazo para poder escapar de la trampa que les tendió Fei Wong. Luego los aventureros llegan al país de Nihon (en el mundo donde nacio Kurogane). Aqui Syaoran se encuentra con Seishiro, con el que comienza a luchar por la pluma que le falta; hasta que lo logra y Syaron es teletransportado al mundo de los sueños, donde se encuentra con Sakura, y posteriormente con el clon de Syaoran; con el que se disputara una vez más por la pluma de Sakura.",10,1,22,3,0,3,39
