title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Grappler Baki OVA,none,none,4.3,79,OVA,https://www3.animeflv.net/uploads/animes/covers/1764.jpg,FINALIZADO,765,Acción|Deportes|Shounen,Grappler Baki (Historia Completa),1.0,"Baki Hanma, es un Peleador muy jóven que se muere de ganas por seguir los pasos de su padre, Yujiro Hanma, y convertirse en el peleador más fuerte del mundo. A través de esto, él se entrena incansablemente y lucha constantemente para mejorar sus habilidades y desarrollar su cuerpo para alcanzar estos objetivos. Muchas batallas intensas pasaran por el camino de Baki; como él va buscando ser el mejor para, en última instancia, tomar el título de \""Rey\"" de su padre; Baki Hanma, hijo del grappler más fuerte del mundo, trata de reclamar el trono de su padre. Para conseguirlo, él tiene que luchar mucho, y hacer muchos amigos y enemigos en el recorrido.",43,5,67,7,4,3,129
Dragon Ball Z Pelicula 11: El combate final,none,none,4.2,129,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1112.jpg,FINALIZADO,1123,Acción|Artes Marciales|Aventuras|Comedia|Fantasía|Shounen|Superpoderes,,1.0,"Jagger Batta, enemigo de Mr. Satán, posee ahora el servicio del profesor Kori, que al parecer ha logrado hacer un clon de Broly. A-18, va ha buscar el dinero que le debe Mr. Satán, encontrándose con Menmen, que intenta engañar al propio Satán. Así que, Satán se enfrentará a otros guerreros creados por el científico. Se dirigen a una isla y Goten y Trunks van con ellos. Pero todo no acaba bien para Kori: Se mezclan algunos químicos de laboratorio y la isla puede reducirse a pedazos... Además, Broly parece no controlar su enorme poder y se le escapa de las manos al profesor Kori.",19,5,65,2,4,0,95
Heisei Tanuki Gassen Ponpoko,Pom Poko,平成狸合戦ぽんぽこ,4.4,67,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1672.jpg,FINALIZADO,430,Infantil,,1.0,"Una familia de mapaches se dan cuenta de que los humanos estan acabando el bosque para construir nuevas ciudades. Los mapaches se preparan entonces para el combate contra los humanos, teniendo como una de sus armas el poder tansformarse (segun la tradicion japonesa), hacen uso de todo su poder y habilidades en esta guerra por su territorio.",14,3,35,2,1,4,59
Yamato Takeru,none,none,4.4,18,ANIME,https://www3.animeflv.net/uploads/animes/covers/2320.jpg,FINALIZADO,110,Acción|Aventuras|Ciencia Ficción|Espacial|Fantasía|Magia|Mecha|Shounen,Yamato Takeru: After War (Secuela),36.0,"En el siglo XXV, un grupo de 300 colonos terrestres emprenden un viaje en la búsqueda de un nuevo mundo que se encontraba a 6000 años luz de distancia. Durante este viaje espacial, son arrastrados hacia un agujero negro, por suerte este conecta con un agujero blanco que los lleva hacia otra galaxia.En este conmocionado viaje nació Dakeru, Dakeru descubre' un gigantesco robot (Maxbot un Sky-Warrior), y es aquí donde comienza la verdadera aventura... pero Dakeru no sabe como controlar al robot, que hacer con él... ni siquiera se imagina la larga búsqueda en la que tendrá que comprometerse.",7,1,6,2,0,1,17
Yu Yu Hakusho Meikai Shito Hen Hono No Kizuna,幽遊白書 冥界死闘篇 炎の絆,Yu Yu Hakusho: The Movie - Poltergeist Report,4.5,77,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/622.jpg,FINALIZADO,658,Acción|Comedia,Yu Yu Hakusho: Ghost Files (Historia Principal),1.0,"Yu Yu Hakusho Meikai Shito Hen Hono No Kizuna Yakumo el rey de los demonios ha regresado y ordena el Diluvio al mundo espiritual el quiere apoderarse de la tierra y transformarlo en el inframundo: el 4rto mundo, para completar sus planes necesita conseguir el poder de la gema diabólica que se mantiene oculta en Botan,y así también poder desaparecer el mundo espiritual...",11,2,39,9,1,1,63
Red Baron,none,none,4.3,37,ANIME,https://www3.animeflv.net/uploads/animes/covers/1565.jpg,FINALIZADO,346,Acción|Ciencia Ficción|Mecha|Shounen,,49.0,"En el futuro la Lucha de Metal es el deporte mas popular, el cual consiste en mechas controlados por humanos luchando para conseguir el titulo de Campeón. Ken es el piloto del Baron Rojo, un mecha super poderoso creado por Sally, una chiquilla muy brillante pero igualmente temperamental. Lamentablemente mientras el Baron Rojo escala posiciones en la Lucha de Metal, Ken y Sally logran atraer la atención de una organización clandestina dirigida por el ""Kaiser"", quien hara todo lo posible para destruir al Baron.",10,0,10,0,0,0,20
Kidou Butouden G Gundam,none,none,4.3,36,ANIME,https://www3.animeflv.net/uploads/animes/covers/1866.jpg,FINALIZADO,209,Artes Marciales|Aventuras|Ciencia Ficción|Comedia|Deportes|Drama|Espacial|Mecha|Romance,,49.0,"En el año 60 FC (Future Century), la gran mayoría de los humanos han abandonado la contaminada Tierra en pos del espacio exterior. Para preventir los enfrentamientos entre ellas, las colonias han decidido convocar una ""Batalla Gundam"" que se celebrará cada cuatro años en la Tierra, y que decidirá el control sobre ellas. Este año, Domon Kasshu, el piloto representante de Neo-Japón, espera alcanzar la victoria con su Shining Gundam, pero no ha ido a la tierra con el único propósito de ganar la ""Batalla Gundam"". Su misión es localizar y destruir al Devil Gundam que escapó de Neo-Japón y que amenaza con destruir el planeta.",5,0,8,1,2,0,16
Marmalade Boy,none,none,4.7,281,ANIME,https://www3.animeflv.net/uploads/animes/covers/1714.jpg,FINALIZADO,2175,Comedia|Drama|Romance|Shoujo,Marmalade Boy Movie (Precuela),76.0,"Adaptación del manga de Wataru Yoshizumi. Narra la historia de Miki Koishikawa, una estudiante de 15 años, cuyos padres realizan un intercambio de parejas con la familia Matsura, que tiene un hijo de su edad, Yuu. Los padres deciden vivir bajo el mismo techo con sus hijos, y Miki, que se muestra reacia al principio, poco a poco se enamora de su hermanastro. A lo largo de los capítulos de la serie, se intentan entrometer todo tipo de personajes entre ellos dos.",16,5,113,0,4,2,140
Dragon Ball Z Pelicula 10: El regreso del Guerrero Legendario,none,none,4.2,170,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1111.jpg,FINALIZADO,1124,Acción|Artes Marciales|Aventuras|Comedia|Demonios|Fantasía|Shounen|Superpoderes,,1.0,"Goten, Trunks y Videl se aventuran a ir en busca de las Esferas del Dragon 7 años despues de la pelea con Broly , pronto descubrirán un obscuro secreto que amenaza con destruir la tierra.",27,10,116,3,4,1,161
Shonan Junai Gumi!,none,none,4.7,103,OVA,https://www3.animeflv.net/uploads/animes/covers/2348.jpg,FINALIZADO,837,Acción|Comedia|Escolares,Great Teacher Onizuka (Secuela),5.0,"Shounan Junai Gumi trata de las experiencias del dúo ""Onibaku"" (que podría traducirse como explosión demoníaca), Eikichi Onizuka y Ryuji Danma, dos jóvenes bosozoku (bandas de motociclistas Japoneses), conocidos y temidos por su tenacidad y ferocidad en la lucha. Este estilo de vida, sin embargo, hace que no tengan mucho éxito con el sexo opuesto, de modo que intentan cambiar sus vidas. Mientras se desarrolla la historia conocemos a otros personajes, amigo o enemigos, que se topan con los protagonistas, envolviéndose en locas historias.",10,3,29,2,0,0,44
Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,none,none,4.3,41,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/2272.jpg,FINALIZADO,115,Acción|Ciencia Ficción|Drama|Espacial|Militar,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai (Precuela)|Ginga Eiyuu Densetsu (Secuela),1.0,"Basada en una serie de novelas de ciencia-ficción, esta serie narra la historia de un conflicto entre el Imperio Galáctico (parecido a Prusia) y la Alianza de Planetas Libres. Describe todos los niveles de la guerra, desde tácticas hasta estrategias, pero se centra en los dos líderes militares de ambos bandos- Reinhard Von Lohengram y Yang Wen-Li.",8,0,8,2,0,1,19
JoJo's Bizarre Adventure,ジョジョの奇妙な冒険 (2000),none,4.3,342,OVA,https://www3.animeflv.net/uploads/animes/covers/1008.jpg,FINALIZADO,2502,Aventuras|Drama|Fantasía|Shounen|Sobrenatural|Terror|Vampiros,JoJo's Bizarre Adventure: Stardust Crusaders (Historia Principal),13.0,"Josef y Jotaro han reunido varios guerreros místicos cada uno con poderes, representando las cartas de Stand (Una variación de las cartas del Tarot), con Jotaro teniendo poderes sobre el más poderoso Stand (el Star Platinum). El propio Dio ha reunido guerreros Stand y juntos a ellos luchará por el destino de la madre de Jotaro (Holly) y la dominación del mundo.",108,27,269,25,26,8,463
Slam Dunk,スラムダンク,none,4.6,1013,ANIME,https://www3.animeflv.net/uploads/animes/covers/335.jpg,FINALIZADO,5873,Comedia|Deportes|Drama|Escolares|Shounen,,101.0,"Un estudiante de preparatoria llamado Hanamichi Sakuragi, que sufre una serie de rechazos amorosos hasta que un buen día conoce a una chica a quien le fascina el baloncesto. A causa de esto Hanamichi fingirá ser un deportista y se inscribirá en el club de baloncesto del colegio con la esperanza de poder impresionarla y salir con ella. Aunque con el tiempo descubrirá en el baloncesto un deporte que lo exigirá y pondrá a prueba sacando lo mejor de él.",81,20,256,4,10,9,380
Dragon Ball Z Pelicula 09: La Galaxia corre peligro,none,none,4.2,186,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1110.jpg,FINALIZADO,1123,Aventuras|Ciencia Ficción|Comedia|Fantasía|Shounen,,1.0,"Un misterioso torneo de las artes marciales llama la atencion de los guerreros z, al cual deciden entrar. Krillin, Trunks y Gohan pasan a las semifimales, en donde tendrian que enfrentarse contra los dicipulos de Satan, pero algo extraño sucede. Al comenzar cada batalla, los guerreros z se daran cuenta de que los cuatro peleadores rivales no son peleadores normales de este planeta y que son extremadamente fuertes. Asi Vegeta y Piccolo llegaran para ayudar, pero queda en duda si podran ganar esta vez, cuando conozcan el verdadero poder de uno de los enemigos, Boujack",31,2,115,2,1,3,154
Ninja Scroll,獣兵衛忍風帖,none,4.5,127,ANIME,https://www3.animeflv.net/uploads/animes/covers/560.jpg,FINALIZADO,1075,Aventuras|Fantasía|Historico|Romance|Shounen|Sobrenatural|Terror,,13.0,"Resumen de Complot: Catorce años después de derrotar al guerrero inmortal Himuro Genma y frustrar el Shogun de los malos proyectos de Dark, Kibagami el Jubei sigue vagando por todas partes de Japón como un esgrimidor masterless. Durante su viaje, él encuentra Shigure, una sacerdotisa que nunca ha visto el exterior mundial su pueblo. Pero cuando un grupo de demonios destruye el pueblo y mata a cada uno, Jubei se hace un objetivo principal después de adquirir la Joya de Dragón - una piedra con un origen desconocido. Mientras tanto, Shigure - junto con el monje Dakuan y un ladrón joven llamó Tsubute - viajes al pueblo de Yagyu. Y con dos clanes de demonio que ahora persiguen Shigure, Dakuan debe adquirir otra vez los servicios de Jubei para proteger a la Sacerdotisa de la Luz.",12,1,27,5,3,1,49
Umi ga Kikoeru,The Ocean Waves,海がきこえる,4.2,105,ANIME,https://www3.animeflv.net/uploads/animes/covers/1373.jpg,FINALIZADO,595,Drama|Escolares|Recuentos de la vida|Romance,,1.0,"Rikako Muto es una estudiante de Tokio que acaba de ser trasladada a uno de los institutos de Kochi, una ciudad costera alejada de la capital. Es guapa, inteligente, buena en los estudios y en los deportes. Pero, sin saber por qué, no consigue adaptarse a la vida social de la escuela. Al mismo instituto acuden Taku Morisaki y Yutaka Matsuno, dos grandes amigos con un fuerte lazo de amistad, el primero de los cuales empieze a fijarse visiblemente en la joven recién llegada.",27,3,43,2,11,0,86
Ghost Sweeper GS Mikami,none,none,4.5,83,ANIME,https://www3.animeflv.net/uploads/animes/covers/1996.jpg,FINALIZADO,700,Comedia|Sobrenatural,,45.0,"El sobredesarrollo y la sobrepoblacion que comenzó en Japón forzo a muchos espíritus y fantasmas a tener que abandonar sus hogares de maneras forzada, lo que los ha alterado y quieren hacer notar su enojo. De esta manera fue creada una nueva profesión, la de los cazafantasmas: exorcistas de espíritus maligno que trabajan por contrato, generalmete de millones de yenes. Pero entre todos hay una sola que es conocida como la mejor, una muchacha llamada Reiko Mikami quien antes había sido aprendiz del Padre Karasu. Mikami es la reina entre los cazafantasmas, pero su defecto es que ama el dinero mas que ninguna otra cosa en el mundo, sin importarle los sentimientos.",9,4,30,0,1,1,45
Kenyuu Densetsu Yaiba,none,none,4.1,35,ANIME,https://www3.animeflv.net/uploads/animes/covers/1937.jpg,FINALIZADO,224,Acción|Artes Marciales|Comedia|Fantasía|Shounen,,52.0,"Yaiba Kurogane, es un niño pequeño que quiere convertirse en el mejor samurái. Desde muy pequeño, se entrenó en una remota isla con su padre, Kenjuro Kurogane. Para aprender a ser un verdadero samurái, regresa a casa junto con sus mascotas, un tigre llamado Kagetora y un buitre llamado Shonosuke.",5,0,4,1,1,0,11
Mobile Suit Victory Gundam,none,none,4.1,36,ANIME,https://www3.animeflv.net/uploads/animes/covers/1865.jpg,FINALIZADO,138,Ciencia Ficción|Drama|Espacial|Mecha|Militar,Mobile Suit Gundam F91 (Precuela),51.0,"Victory Gundam está ambientada en el año UC 0153, y es una continuación del conflicto de la Federación y la Vanguardia Crossbone en Gundam F91. Por ende, toma lugar bastante después del conflicto de la Federación Terrestre y el Principado de Zeon. Una muy debilitada Federación Terrestre se ve bajo el ataque de las fuerzas BESPA del imperio spacenoid Zanscare. Sólo la League Militarie (un ente similar a AEUG) es capaz de interponerse en su camino. Un joven newtype de tan sólo trece años, se convierte en el piloto del Victory Gundam, y lucha para combatir al Imperio Zanscare y conocer el paradero de sus padres, desaparecidos tiempo atrás durante un viaje espacial.",10,0,4,1,3,0,18
Dragon Ball Z Pelicula 08: El poder invencible,none,none,4.3,204,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1109.jpg,FINALIZADO,1150,Aventuras|Ciencia Ficción|Comedia|Fantasía|Shounen,,1.0,"Durante un descanso de primavera llega a la Tierra Paragus, un Saiyajin sobreviviente, este llega a informarle a Vegeta que han conquistado un nuevo planeta para la raza Saiyajin. Trunks intenta convencer a Vegeta de que es una trampa pero no lo logra por lo que decide acompañaralo, junto con ellos van Oolong, Gohan y Roshi. Por otro lado Goku es contactado por Kaio Sama para que investigue la aparición de un Saiyajin que ha destruido la galaxia del sur…",42,3,119,6,6,2,178
Dragon Ball Z Especial: Los guerreros de futuro,none,none,4.4,221,OVA,https://www3.animeflv.net/uploads/animes/covers/1116.jpg,FINALIZADO,1219,Aventuras|Drama|Fantasía|Shounen,,1.0,"Esta película trata, sobre la vida de Trunks en un futuro alterno, en el cual Goku murió por causa de una enfermedad y los demás guerreros Z murieron a manos de los androides nº17 y nº18. Los cuales han hecho de la Tierra un infierno de dolor y muerte, pero no todo está perdido ya que Gohan y Trunks siguen vivos y tratarán de solucionar este problema... es ahí donde comienza esta película.",40,4,163,5,9,72,293
Aa! Megami-sama!,none,none,4.4,73,OVA,https://www3.animeflv.net/uploads/animes/covers/2015.jpg,FINALIZADO,405,Comedia|Magia|Romance|Seinen|Sobrenatural,Aa! Megami-sama! (TV) (Historia Completa)|Aa! Megami-sama! (2011) (Historia Paralela)|Aa! Megami-sama! Movie (Secuela),5.0,"Oh! My Goddess o Aa! Megamisama nos muestra la historia romántica entre Belldandy, una diosa de primera clase, con Keiichi Morisato, un estudiante marcado por el infortunio. Para equilibrar su suerte y recompensarlo por su buen corazón, a Keiichi se le concede un deseo cuando marca sin querer el número del cielo. Belldandy es la encargada de concedérselo personalmente, sin embargo, Keiichi cree que la aparición de la hermosa joven que dice ser una diosa es parte de una broma que le están gastando sus amigos y tratando de seguirle el juego desea que “una diosa como tú permanezca conmigo para siempre“. Cuando se hace evidente que Belldandy es una diosa ya no puede retractarse de su deseo. La historia continúa narrándonos como deben afrontar ambos su vida en común así como las fuerzas y personajes que intentarán separarlos o poner a prueba sus sentimientos.",6,0,12,2,0,0,20
Irresponsable Capitán Tylor,The Irresponsible Captain Tylor,無責任艦長タイラー,4.6,62,ANIME,https://www3.animeflv.net/uploads/animes/covers/1562.jpg,FINALIZADO,277,Ciencia Ficción|Comedia|Espacial|Militar|Parodia,Irresponsable Capitán Tylor OVA (Secuela),26.0,"Tylor es un joven desempleado que sueña con una vida fácil. Una publicidad lo convence de enlistarse en el ejército. Su suerte lo hace ascender rápidamente, al punto que es nombrado capitán de una nave de guerra y enviado al frente de batalla con la tripulación más inadaptada que se pueda conseguir.",13,1,9,1,3,0,27
Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,none,none,4.2,43,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/2270.jpg,FINALIZADO,179,Acción|Ciencia Ficción|Drama|Espacial|Militar|Shounen,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai (Secuela),1.0,"Reinhard von Müsel, el hijo de un noble empobrecido, descubre un día que su hermana, Annerose, ha sido vendida a la familia real. Para recuperarla se propone escalar rápidamente en la milicia, junto con su amigo Siegfried Kircheis.",9,0,2,0,0,0,11
Yu Yu Hakusho: Ghost Files,幽☆遊☆白書,none,4.6,661,ANIME,https://www3.animeflv.net/uploads/animes/covers/351.jpg,FINALIZADO,5940,Acción|Artes Marciales|Comedia|Demonios|Escolares|Fantasía|Shounen,Yu Yu Hakusho Meikai Shito Hen Hono No Kizuna (Historia Paralela),112.0,"Yusuke Urameshi, un chico de catorce años un poco gamberro es atropellado por un coche cuando intentaba salvar la vida de un niño pequeño. Al ser atropellado, no sobrevive y muere. Entonces es cuando Botan le dice que su muerte no estaba prevista asi que no va ni al cielo ni al infierno, por lo cual se queda en la tierra como fantasma. Botan le dice de hacer una prueba para volver a la vida, la consigue superar y entonces es cuando le encomiendan la tarea de ser detective espiritual, con lo cual tendrá que resolver varios casos utilizando poderes espirituales que le dan.",32,9,133,4,2,2,182
Ushio to Tora,none,none,4.6,98,OVA,https://www3.animeflv.net/uploads/animes/covers/2130.jpg,FINALIZADO,534,Acción|Comedia|Terror,Ushio to Tora (TV) (Historia Completa),10.0,"Ushio es un joven que no cree ni una pizca de las historias de monstruos que le cuenta su papá, una de ellas dice que en el templo de su casa se halla un Youkai empalado desde hace 500 años …",8,2,17,1,0,0,28
Mobile Suit Gundam 0083: The Fading Light of Zeon,none,none,4.2,20,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1853.jpg,FINALIZADO,86,Acción|Aventuras|Ciencia Ficción|Espacial|Mecha,Mobile Suit Gundam 0083: Stardust Memory (Historia Paralela),1.0,"Película compilación de Stardust Memory. U.C. 0083 - Tres años han pasado después de la ""Guerra de Un Año"", cuando un grupo de bandidos de Zeon conocidos como ""La Flota Delaz"" hace su movimiento robando el prototipo ""Gundam GP02A"". Esta aventura comienza cuando el piloto novato, Kou Uraki, toma control del Gundam GP01 para perseguir al as veterano de Zeon, Anavel Gato, con intención de recuperar el prototipo robado...",8,2,2,2,0,0,14
Bastard,BASTARD!! 暗黒の破壊神,Bastard!!,4.3,70,OVA,https://www3.animeflv.net/uploads/animes/covers/433.jpg,FINALIZADO,353,Acción|Aventuras|Comedia|Ecchi|Fantasía|Seinen,,6.0,"15 años atrás un mago muy poderoso llamado Dark Schneider con ayuda de sus compañeros; Gara, Karls y Arshes-Nei, haciendose llamar ?los jinetes del Apocalipsis?, intentaron conquistar el mundo e instaurar una sociedad utópica, pero fueron derrotados y Dark Schneider fue sellado en el cuerpo de un niño por un sacerdote llamado Gio Noto Soto. Pasados estos 15 años los antiguos aliados de Dark Schneider se volvieron a reunir, esta vez unidos a un malvado hechicero llamado Abigail, los jinetes del Apocalipsis cabalgaban de nuevo, pero con un objetivo mucho mas oscuro que el anterior, resucitar a Anthrathax, la diosa de la total destrucción.",17,1,11,2,1,2,34
