title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Tenrou: Sirius the Jaeger,天狼 Sirius the Jaeger,none,4.6,1135,ANIME,https://www3.animeflv.net/uploads/animes/covers/2994.jpg,FINALIZADO,11625,Acción|Historico|Sobrenatural|Terror|Vampiros,,12.0,"Capital Imperial, año 1930. Un extraño grupo de personas portando instrumentos musicales llega a la estación de Tokio. Son los “Jaegers”, y han llegado para dar caza a vampiros. Entre ellos hay un joven con una increíble serenidad y un aura diferente al resto: Yuliy, un joven hombre lobo cuyo pueblo natal fue destruido por los vampiros. Yuliy y los Jaegers se enzarzan en una mortal batalla por un misterioso arco sagrado conocido como “El arco de Sirius”. ¿Qué verdad les aguarda al final del camino?",46,2,169,7,4,0,228
Free!: Dive to the Future,Free! 3rd Season,Free!-Dive to the Future-,4.5,861,ANIME,https://www3.animeflv.net/uploads/animes/covers/2993.jpg,FINALIZADO,7334,Comedia|Deportes|Drama|Escolares|Recuentos de la vida,Free! Eternal Summer (Precuela),12.0,"¡Zambúllete en el futuro! Haruka y sus compañeros se graduaron de la preparatoria y han comenzado a dar sus primeros pasos en dirección a sus futuros deseados, aunque todos guardan con cariño en sus corazones los vínculos que forjaron nadando juntos. En Tokio Haruka se reúne con Asahi, con quien en su día nadó en relevos. Es entonces cuando los recuerdos de secundaria vuelven a Haruka, y el aspecto que tenía Ikuya en aquel entonces revive en su corazón. Makoto, que se ha mudado a Tokio con Haruka, comienza a avanzar hacia su nuevo sueño. Rin, ahora en Sydney, vive un encuentro inesperado.",26,1,337,4,2,3,373
Angolmois: Genkou Kassenki,アンゴルモア 元寇合戦記,none,4.7,648,ANIME,https://www3.animeflv.net/uploads/animes/covers/2992.jpg,FINALIZADO,3575,Acción|Drama|Historico|Militar|Samurai,,12.0,"Kuchii Jinzaburou es un samurái que, junto a otro guerreros, tratará de defender Japón impidiendo la primera invasión del Imperio Mongol en 1274.",11,0,26,1,1,0,39
Overlord III,オーバーロードⅢ,none,4.8,4623,ANIME,https://www3.animeflv.net/uploads/animes/covers/2991.jpg,FINALIZADO,19596,Acción|Aventuras|Fantasía|Juegos|Magia|Sobrenatural,Overlord II (Precuela),13.0,Tercera temporada de Overlord.,127,7,972,21,6,5,1138
Jashin-chan Dropkick,Dropkick On My Devil!!,邪神ちゃんドロップキック,4.5,813,ANIME,https://www3.animeflv.net/uploads/animes/covers/2989.jpg,FINALIZADO,7682,Comedia|Seinen|Sobrenatural,Jashin-chan Dropkick' S2 (Secuela),12.0,"Esta comedia está protagonizada por Yurine Hanazono, una universitaria que invoca a Jashin-chan, un demonio del inframundo. Ahora deben vivir juntas en un viejo apartamento en el distrito Jinbocho de Tokio y, si Yurine muere, Jashin-chan volverá al inframundo, por lo que está constantemente planeando cómo matarla.",17,29,89,2,5,0,142
Phantom in the Twilight,ファントム イン ザ トワイライト,none,4.4,553,ANIME,https://www3.animeflv.net/uploads/animes/covers/2988.jpg,FINALIZADO,6623,Acción|Sobrenatural|Vampiros,,12.0,"La crónica de una chica que lucha contra su destino y los ""Guardianes de la Sombra"". Nos encontramos en la Londres actual, en un mundo en el que los miedos y temores de las personas dan lugar a sombras inhumanas. Una estudiante extranjera se ve involucrada en un extraño incidente tan pronto como llega a territorio inglés, y buscando ayuda en una ciudad en la que no conoce a nadie, acaba en una pintoresca cafetería que sigue abierta en plena noche. Café Forbidden. El lugar donde se reúnen los guardianes de la frontera entre el mundo humano y el de las sombras.",32,1,137,2,2,1,175
Kyoto Teramachi Sanjou no Holmes,京都寺町三条のホームズ,none,4.4,459,ANIME,https://www3.animeflv.net/uploads/animes/covers/2990.jpg,FINALIZADO,4353,Misterio,,12.0,"Holmes es un joven cuya familia regenta una tienda de antigüedades en Kyoto con dos habilidades: leer a la perfección a las personas y distinguir al instante entre una antigüedad genuina y una sin valor. Cuando la joven estudiante Aoi Maki comienza a trabajar con Holmes, juntos se dedicarán a desvelar los muchos misterios que rodean a las antigüedades que llegan a la tienda.",13,1,50,3,2,1,70
Asobi Asobase,あそびあそばせ,none,4.8,1999,ANIME,https://www3.animeflv.net/uploads/animes/covers/2983.jpg,FINALIZADO,12799,Comedia|Drama|Escolares,,14.0,"Esta comedia gira en torno a tres compañeras de clase que juegan juegos de manos simples. Una de las chicas es buena en los juegos, pero detesta que siempre perdió contra su hermana mayor y por ello se vio obligada a hacer las tareas domésticas mientras crecía. Otra niña es de ascendencia estadounidense, pero criada en Japón, y que solo finge ser mala con el japonés. Otra chica suele observar a las dos primeras jugar y pierde siempre contra ellas.",38,344,299,5,4,5,695
Gintama.: Shirogane no Tamashii-hen 2,Gintama.: Silver Soul Arc 2,銀魂. 銀ノ魂篇 2,4.6,497,ANIME,https://www3.animeflv.net/uploads/animes/covers/2984.jpg,FINALIZADO,1827,Acción|Ciencia Ficción|Comedia|Historico|Parodia|Samurai|Shounen,Gintama.: Shirogane no Tamashii-hen (Precuela),14.0,Segunda temporada del arco final de Gintama.,3,6,76,1,0,1,87
Planet With,プラネット・ウィズ,none,4.6,358,ANIME,https://www3.animeflv.net/uploads/animes/covers/2982.jpg,FINALIZADO,3400,Acción|Ciencia Ficción|Mecha,,12.0,"Kuroi Soya es un estudiante de preparatoria/instituto que lleva una vida tranquila pese a no recordar nada de su pasado. Un día su pueblo es atacado por una de las misteriosas Armas Nebula, una criatura gigante de aspecto extraño que aparece sobre el mar. Es entonces cuando las ¿personas? que lo acogieron, el gato gigante Profesor y la lolita gótica Ginko, le dan una misión: ¡combatir contra los siete héroes que aparecieron para proteger el pueblo! Pero ¿qué motivo tiene Soya para enfrentarlos? La clave está en sus recuerdos.",12,0,11,2,0,0,25
Hyakuren no Haou to Seiyaku no Valkyria,The Master of Ragnarok & Blesser of Einherjar,百錬の覇王と聖約の戦乙女〈ヴァルキュリア〉,4.2,1565,ANIME,https://www3.animeflv.net/uploads/animes/covers/2986.jpg,FINALIZADO,17347,Fantasía|Harem,,12.0,"Yuuto Suoh está dispuesto a demostrar que las leyendas urbanas son solo eso, leyendas urbanas, así que junto a Mitsuki Shimoya, quien lo conoce bien desde la infancia, decide ir a probar una de ellas. Cuando se saca una foto con su teléfono delante del espejo divino del templo de su ciudad, acaba transportándose a otro mundo que parece ser la base de la inspiración de la mitología nórdica. Ahora tendrá que usar el poder de su móvil y sus conocimientos de la era moderna para hacer que el Clan del Lobo, quienes lo acogieron y rescataron, se conviertan en unos triunfadores… a la par que se lleva de calle a un grupo de doncellas guerreras conocidas como las Einherjar.",95,8,283,11,16,6,419
Ongaku Shoujo (TV),音楽少女,none,4.0,172,ANIME,https://www3.animeflv.net/uploads/animes/covers/2987.jpg,FINALIZADO,1288,Música|Recuentos de la vida,,12.0,"Haru Chitose, Eri Kumagai, Sarasa Ryuoh, Kiri Mukae, Uori Mukae, Sasame Mitsukuri, Miku Nishio, Hiyo Yukino, Shupe Gushiken, Kotoko Kintoki y Roro Morooka son las once componentes de ""Music Girls"", un grupo de idols producido por Pine Records que son muy poco conocidas y apenas venden ningún CD. Pero aunque son un grupo desconocido y agobiado por las deudas, las chicas y su productor, Ikebashi, se esfuerzan siempre al máximo. Un día Ikebashi considera que lo que Music Girls necesita es una nueva chica que pueda encender la chispa que les falta para alcanzar el éxito.",9,0,19,0,0,0,28
Hataraku Saibou (TV),Cells At Work,はたらく細胞,4.7,3139,ANIME,https://www3.animeflv.net/uploads/animes/covers/2981.jpg,FINALIZADO,31163,Comedia|Shounen,Hataraku Saibou!! (Secuela),14.0,"Esta es una historia sobre ti, sobre el interior de tu cuerpo. Según varios estudios, el cuerpo humano posee unos 30 billones de células. Estas células trabajan duro cada día dentro de su mundo, que es tu cuerpo. Desde los Glóbulos Rojos que portan el oxígeno, hasta los Glóbulos Blancos que se enfrentan a las amenazas de las bacterias. ¡Conoce a los héroes y las historias que se desarrollan en tu interior! Basado en el manga de Akane Shimizu, un anime con células antropomorfas y que nos cuenta la vida diaria de nuestro propio cuerpo.",79,34,613,10,5,7,748
Chio-chan no Tsuugakuro,Chio's School Road,ちおちゃんの通学路,4.6,551,ANIME,https://www3.animeflv.net/uploads/animes/covers/2979.jpg,FINALIZADO,4436,Comedia|Seinen,,12.0,"¿Alguna vez pensaste en todo lo que puede ir mal camino a la escuela? Pues imagina todo eso y mucho más, empeóralo, y te encontrarás con la vida de Chio. Se lanzará a unos cubos de basura para evitar un problema, posará como una asesina porque no habrá otra manera de explicar que ha tirado al piso la moto de unos matones o hará lo imposible para que no la descubran. ¿El problema? Que pese a todo, tiene que llegar a tiempo a clase. ¿Lo logrará? Es un misterio.",13,22,66,0,0,0,101
Harukana Receive,はるかなレシーブ,none,4.5,520,ANIME,https://www3.animeflv.net/uploads/animes/covers/2978.jpg,FINALIZADO,6416,Deportes|Ecchi|Recuentos de la vida,,12.0,"Mientras que Kanata está a punto de abandonar el voleibol de playa debido a que es demasiado bajita, Haruka es una chica acomplejada de su gran altura. Pero con la altura de Haruka y la experiencia de Kanata, las dos chicas formarán un curioso dúo para jugar al voleibol en las playas de Okinawa.",17,4,77,3,1,0,102
Satsuriku no Tenshi,"Angel of Massacre, Angel of Slaughter, Angels of Death",殺戮の天使,4.6,3212,ANIME,https://www3.animeflv.net/uploads/animes/covers/2977.jpg,FINALIZADO,33139,Aventuras|Psicológico|Suspenso|Terror,,16.0,"Rachel es una chica de 13 años que se despierta en el sótano de un edificio abandonada. No recuerda nada sobre quién es, ni sabe qué está haciendo allí, con lo que comienza a vagar por el edificio dando tumbos mientras intenta comprender qué sucede. Es entonces cuando se encuentra con un hombre cubierto de vendas que dice llamarse Zack y que porta una guadaña. Entre ambos se formará un extraño vínculo que se fortalecerá mediante una serie de igualmente extrañas promesas. Ninguno de los dos sabe qué destino les aguarda en dicho edificio abandonado, pero trabajarán juntos para encontrar una salida…",227,29,1687,41,13,61,2058
https://www3.animeflv.net/anime/yami-shibai-6,none,none,0,0,none,none,404 not found,0,,,0.0,none,0,0,0,0,0,0,0
Banana Fish,バナナフィッシュ,none,4.7,3821,ANIME,https://www3.animeflv.net/uploads/animes/covers/2975.jpg,FINALIZADO,31858,Acción|Aventuras|Drama|Shoujo,,24.0,"La naturaleza hizo a Ash Lynx un hombre hermoso al que convirtieron en un asesino despiadado y frío. Era un niño fugitivo criado como el heredero adoptado, el ejecutor y juguete sexual de “Papa” Dino Golzine, el señor del crimen de la Costa Este. Sin embargo, cuando Ash cumple los diecisiete años, decide huir de este reino de poder y riquezas para unirse a una banda de matones callejeros. En ese momento conocerá a Eiji Okamura, un joven e inocente fotógrafo llegado desde Japón que caerá en la espiral de orgullo, lujuria, ira y orgullo provocada por el nombre en clave “Banana Fish”.",553,115,3328,131,73,4194,8394
Isekai Maou to Shoukan Shoujo no Dorei Majutsu,How Not to Summon a Demon Lord,異世界魔王と召喚少女の奴隷魔術,4.6,3828,ANIME,https://www3.animeflv.net/uploads/animes/covers/2973.jpg,FINALIZADO,34213,Comedia|Fantasía|Magia,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω (Secuela),12.0,"En el MMORPG Cross Reverie, Takuma Sakamoto es tan poderoso que otros jugadores se refieren a él como “Rey Demonio”. Sin embargo, un día es invocado a otro mundo… ¡con el mismo aspecto que tenía en el juego! Allí conocerá a dos chicas que dicen ser las que lo han invocado. Han hecho el ritual Enslavement para convertirlo en su familiar… pero entonces es cuando la habilidad pasiva de Takuma se activa y son las chicas las que se convierten en sus esclavas. A pesar de que en el MMORPG era el más fuerte, en realidad no tiene ni idea de cómo interactuar con otras personas. Es en ese momento cuando toma la decisión de actuar exactamente como lo hacía en el juego. “¿Soy genial? Por supuesto. ¡Después de todo, soy Diablo, el conocido y temido Rey Demonio!”. ¡Así comienza una historia de aventuras con un poderoso Rey Demonio (¡o al menos alguien que actúa como tal!) tomando otro mundo!",192,72,1053,17,20,8,1362
Yume Oukoku to Nemureru 100 Nin no Ouji-sama,夢王国と眠れる100人の王子様,none,3.8,385,ANIME,https://www3.animeflv.net/uploads/animes/covers/2972.jpg,FINALIZADO,4160,Fantasía|Juegos,,12.0,"Cierta joven sufre un cambio radical en su vida cuando se ve transportada a otro mundo: el “Mundo de los Sueños”, donde los sueños son la fuente de vida de sus habitantes. Sin embargo, este mundo se encuentra amenazado por unos monstruos devoradores de sueños que provocan que la gente no pueda despertar. La chica deberá despertar a los únicos capaces de luchar contra ellos, los príncipes de los reinos, quienes fueron sellados en anillos.",20,0,33,1,2,0,56
Shichisei no Subaru,七星のスバル,none,4.4,1173,ANIME,https://www3.animeflv.net/uploads/animes/covers/2974.jpg,FINALIZADO,13981,Acción|Ciencia Ficción|Fantasía|Juegos,,12.0,"En el MMORPG Union, una vez existió un grupo legendario conocido como Subaru. El grupo estaba formado por amigos de la escuela y en un abrir y cerrar de ojos cosecharon una fama sin precedentes gracias a sus habilidades en el juego. Sin embargo, tras cierto incidente un jugador murió dentro del juego y el MMORPG cerró sus servidores. Seis años después, Haruto Amo, uno de los miembros más destacados de Subaru, se ha convertido en un estudiante de instituto totalmente desganado. Su personalidad ha cambiado y no cuenta ni con amigos ni con ambición. Un día, un compañero de clase consigue que se meta en el nuevo juego ReUnion y acaba teniendo un encuentro difícil de creer. Coincide con Asahi Kuga, compañera de Subaru y amiga de la infancia en el mundo real. La chica que supuestamente tendría que haber muerto hace seis años estaba allí.",53,5,153,9,6,11,237
Sunoharasou no Kanrinin-san,Miss caretaker of Sunohara-sou,すのはら荘の管理人さん,4.6,959,ANIME,https://www3.animeflv.net/uploads/animes/covers/2976.jpg,FINALIZADO,11252,Comedia|Recuentos de la vida,,12.0,"El protagonista de esta obra es Aki Shiina, un estudiante que quiere ser más masculino. La historia sigue las relaciones entre Aki y Ayaka Sunohara (la maternal encargada de Sunohara-sou) y también con otras compañeras en la secundaria.",52,16,316,2,2,7,395
Yuragi-sou no Yuuna-san OVA,"Yuuna of Yuragi Manor, Yuuna and the Haunted Hot Springs",ゆらぎ荘の幽奈さん,4.5,607,OVA,https://www3.animeflv.net/uploads/animes/covers/2971.jpg,FINALIZADO,4575,Comedia|Harem|Romance|Shounen|Sobrenatural,,3.0,Incluida en los tomos 11 y 12 del manga Yuragi-sou no Yuuna-san. Adapta el capítulo 12 del manga.,22,10,258,4,2,4,300
Cinderella Girls Gekijou 3rd Season,"THE IDOLM@STER Cinderella Girls Theater 3rd Season, The Idolmaster Cinderella Girls Gekijou 3rd Season",シンデレラガールズ劇場 第3期,3.6,78,ANIME,https://www3.animeflv.net/uploads/animes/covers/2967.jpg,FINALIZADO,377,Comedia|Recuentos de la vida,Cinderella Girls Gekijou 2nd Season (Precuela)|Cinderella Girls Gekijou: Climax Season (Secuela),13.0,Tercera Temporada de Cinderella Girls Gekijou,1,1,9,1,0,0,12
Chuukan Kanriroku Tonegawa,Middle Manager Tonegawa,中間管理録 トネガワ,4.0,210,ANIME,https://www3.animeflv.net/uploads/animes/covers/2969.jpg,FINALIZADO,1130,Comedia|Drama|Parodia|Psicológico|Seinen,Gyakkyou Burai Kaiji: Ultimate Survivor (Historia Paralela),24.0,"Chuukan Kanriroku Tonegawa es un spin off de la serie Kaiji, su protagonista es Tonegawa, la mano derecha de Kazutaka Hyoudou, presidente de la Corporación Teiai y organizador de varios torneos donde se apuesta. Cuando Hyoudou se aburre de su vida, ordena a Tonegawa que organice un “juego de la muerte”, así que él y sus subordinados tendrán que intentar mantener animado al presidente, lo que lleva a un montón de interacciones cómicas entre ambos y otros personajes de la serie Kaiji.",2,4,13,0,0,0,19
Back Street Girls: Gokudolls,"Back Street Girls: Washira Idol Hajimemashita., Gokudolls",Back Street Girls -ゴクドルズ,4.5,632,ANIME,https://www3.animeflv.net/uploads/animes/covers/2985.jpg,FINALIZADO,4782,Comedia|Ecchi|Seinen,,10.0,"Un grupo de tres hombres yakuza falla a su jefe por última vez. Después de arruinar un importante trabajo, el jefe les da dos opciones: suicidarse de manera honorable o ir a Tailandia y someterse a una cirugía de cambio de sexo para convertirse en idols “femeninas”. Después de un espantoso año de entrenamiento para convertirse en idols, debutan con éxito y para su consternación, con una gran popularidad. Aquí es donde realmente comienza su tragedia.",7,62,43,0,2,0,114
Aru Zombie Shoujo no Sainan (ONA),The Misfortune of a Certain Zombie Girl,あるゾンビ少女の災難,4.0,202,OVA,https://www3.animeflv.net/uploads/animes/covers/2970.jpg,FINALIZADO,1331,Acción|Sobrenatural|Terror,,1.0,"En un caluroso día de verano, en un campus universitario donde la mayoría de estudiantes ya se fueron por las vacaciones de verano, cinco estudiantes que allí permanecen deciden entrar a escondidas en el almacén de la biblioteca buscando algún tesoro. Lo que encuentran son dos momias procedentes de Italia y parecen tener 14 y 20 años de edad. Una de las estudiantes, Sayaka, abre una de las momias y toma una piedra que portaba, haciendo que las momias revivan con una fuerza sobrehumana y con el don de la vida eterna.",16,2,15,4,3,1,41
Senjuushi,千銃士,none,3.4,214,ANIME,https://www3.animeflv.net/uploads/animes/covers/2968.jpg,FINALIZADO,1537,Militar,,12.0,"La historia toma lugar en una era después de que el mundo haya sido arrasado por la guerra nuclear. Bajo el fuerte yugo del Imperio Mundial, la gente se ve oprimida y privada de sus vidas. Un equipo de resistencia sigue luchando en secreto para acabar con esta injusticia aunque está prohibido el uso de armas. El grupo emplea “mosquetes antiguos” que hasta ahora se consideraban poco más que decoración, y las encarnaciones de esas armas son los “mosqueteros” que aparecen para unirse a la lucha como respuesta a su espíritu justiciero.",11,1,19,3,2,1,37
Yama no Susume: Third Season,"Yama no Susume Third Season, Encouragement of Climb Third Season, Yama no Susume 3",ヤマノススメ サードシーズン,4.3,135,ANIME,https://www3.animeflv.net/uploads/animes/covers/2966.jpg,FINALIZADO,666,Aventuras|Comedia|Recuentos de la vida,Yama no Susume 2 (Precuela),13.0,Tercera Temporada de Yama no Susume,1,0,16,0,0,0,17
One Room 2nd Season,One Room 第2期,none,4.5,272,ANIME,https://www3.animeflv.net/uploads/animes/covers/2965.jpg,FINALIZADO,2393,Recuentos de la vida,One Room (Precuela)|One Room Third Season (Secuela),12.0,Segunda Temporada de One Room.,10,2,60,2,0,2,76
Hanebado!,The Badminton play of Ayano Hanesaki!,はねバド!,4.5,634,ANIME,https://www3.animeflv.net/uploads/animes/covers/2964.jpg,FINALIZADO,4376,Deportes|Seinen,,13.0,"Kentaro Tachibana, el entrenador del equipo de bádminton de la escuela. Está preocupado porque el equipo tiene tan pocos miembros que ni siquiera puede participar en competiciones, pero luego ve a una estudiante llamada Ayano Hanesaki escalar fácilmente un gran árbol, demostrando hábilmente excelentes. Tachibana intenta que Ayano se una al equipo, pero descubre que Ayano odia el bádminton.",8,0,36,2,4,0,50
Dragon Ball Heroes,none,none,3.8,2431,OVA,https://www3.animeflv.net/uploads/animes/covers/2962.jpg,FINALIZADO,15413,Acción|Artes Marciales|Comedia|Fantasía|Shounen|Superpoderes,,24.0,"En mayo de 2018, se anunció un anime promocional para Dragon Ball Heroes. Se adaptará de los arcos de Supervivencia del Universo y Planeta de Prisión. Dragon Ball Heroes es un juego de cartas arcade comercial japonés basado en la franquicia de Dragon Ball.",351,28,683,55,44,18,1179
Island,none,none,4.6,886,ANIME,https://www3.animeflv.net/uploads/animes/covers/2963.jpg,FINALIZADO,6781,Ciencia Ficción|Drama,,12.0,"Urashima es una isla lejana al continente. Sus habitantes viven sin mayores preocupaciones. Pero cinco años atrás, las tres principales familias de la isla comenzaron a sufrir infortunios, y cayeron en las sospechas. La isla cortó su contacto con tierra firme, y lentamente comenzó a declinar. La esperanza para su salvación yace en tres chicas pertenecientes a las grandes familias, sin embargo, antiguas tradiciones las tienen en conflicto. Un solitario hombre, es arrastrado por la corriente a las playas de la isla. Clamando venir del futuro, comenzara una desesperada lucha por cambiar el destino del lugar.",17,0,60,8,0,0,85
