title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Skate-Leading☆Stars,スケートリーディング☆スターズ,none,4.3,503,ANIME,https://www3.animeflv.net/uploads/animes/covers/3381.jpg,FINALIZADO,4641,Deportes,,12.0,"""Jamás podrás vencerme"". Kensei Maeshima era un partinador artístico que abandonó su carrera cuando escuchó esas palabras de boca de Reo Shinozaki, su gran rival. Ahora, años después, Maeshima ya es estudiante de preparatoria y usa su talento físico para ayudar a otros clubes con sus actividades, aunque nunca se compromete con ninguno para dedicarse a él. Un día ve una conferencia de prensa en la que ve que Shinozaki anuncia que abandona el patinaje artístico en solitario para dedicarse al skate-leading, patinaje competitivo por equipos. Tras eso conoce a Hayato Sasugai, quien conoce el pasado de Maeshima como patinador y quien le invita a unirse al mundo del skate-leading con una frase sencilla pero contundente: ""Te necesito"". En el skate-leading se enfrentan equipos de cinco patinadores cada uno que deben mostrar sus capacidades técnicas y artísticas ante un sistema automático de puntuaciones por cámaras y nueve jueces. Cada equipo tiene tres posiciones: un líder que se centra en los saltos y combinaciones, dos aleros que se encargan de los giros y alzamientos y dos guardias que hacen de apoyo y soporte.",61,10,490,20,13,2,596
Yatogame-chan Kansatsu Nikki Sansatsume,八十亀ちゃんかんさつにっき 3さつめ,none,4.4,216,ANIME,https://www3.animeflv.net/uploads/animes/covers/3420.jpg,FINALIZADO,2447,Comedia|Escolares|Recuentos de la vida|Shounen,Yatogame-chan Kansatsu Nikki 4th Season (Secuela),12.0,"Despues de haber crecido en Tokio, el estudiante de preparatoria Jin Kaito se muda a Nagoya en donde conoce a Yatogame Monaka, una compañera de clases que usa el dialecto de Nagoya en su vida diaria. Con su apariencia felina y su dialecto, Yatogame no se abrirá a él en absoluto. ¡Esta popular comedia local aumenta el status de Nagoya a través de las observaciones de la adorable Yatogame-chan!",54,29,239,14,13,6,355
Kemono Jihen,怪物事変,none,4.7,1676,ANIME,https://www3.animeflv.net/uploads/animes/covers/3408.jpg,FINALIZADO,16566,Acción|Demonios|Misterio|Shounen|Sobrenatural,,12.0,"Cuando una serie de cuerpos de animales que se pudren en una sola noche comienza a aparecer en un remoto pueblo de una montaña, Inugami, un detective de Tokio que se especializa en el ocultismo, comienza su investigación. Mientras trabaja en el caso, se hace amigo de un chico que trabaja en el campo en vez de asistir a la escuela. Rechazado por sus compañeros y apodado “Dorotabo” por un yokai que vive en la tierra, ayuda a Inugami a resolver el misterio detrás de las muertes, pero las fuerzas sobrenaturales están presentes allí, y el apodo “Dorotabo” podría no ser tan equivocado…",261,32,1157,55,15,11,1531
Horimiya,ホリミヤ,none,4.7,8126,ANIME,https://www3.animeflv.net/uploads/animes/covers/3406.jpg,FINALIZADO,53466,Comedia|Escolares|Recuentos de la vida|Romance|Shounen,,13.0,"Aunque admirada en la escuela por su amabilidad y destreza académica, la estudiante de preparatoria Kyouko Hori ha estado escondiendo otro lado de ella. Con sus padres a menudo fuera de casa debido al trabajo, Hori tiene que cuidar de su hermano menor y hacer las tareas del hogar, sin tener tiempo para socializar fuera de la escuela. Mientras tanto, Izumi Miyamura es visto como un inquietante otaku que usa anteojos. Sin embargo, en realidad es una persona amable e inepta para estudiar. Además, tiene nueve piercings escondidos detrás de su largo cabello, y un tatuaje a lo largo de su espalda y hombro izquierdo. Por pura casualidad, Hori y Miyamura se cruzan fuera de la escuela, ninguno luciendo como el otro lo esperaría. Estos polos aparentemente opuestos se convierten en amigos, compartiendo un lado que nunca le han mostrado a nadie.",974,183,9875,96,103,86,11317
Kai Byoui Ramune,Dr. Ramune -Mysterious Disease Specialist-,怪病医ラムネ,4.6,744,ANIME,https://www3.animeflv.net/uploads/animes/covers/3404.jpg,FINALIZADO,6096,Psicológico|Shounen|Sobrenatural,,12.0,"Mayonesa sale de mis ojos… Tus dedos se convierten en chiles… Si tienes alguna de esas tan extrañas enfermedades, ¡entonces acude con el especialista en enfermedades, el doctor Ramune! Descubre los misterios que habitan en tu cuerpo y en tus deseos más profundos. ¡La apertura de una fantasía médica del siglo XXI ha llegado!",101,57,493,26,17,5,699
SK∞,SK Eight,SK∞ エスケーエイト,4.6,3701,ANIME,https://www3.animeflv.net/uploads/animes/covers/3407.jpg,FINALIZADO,31200,Deportes,,12.0,"El anime se centra en Reki, una estudiante de segundo año de secundaria a quien le encanta andar en patineta. Un día, el se ve atrapado en “S”, una peligrosa carrera de patinetas sin reglas que se realiza en mina abandonada. Langa, quien ha regresado a Japón tras vivir algún tiempo en Canadá y que nunca antes había patinado en patineta, también se envuelve en “S” junto con Reki. La trama nos presentará a distintos tipos de concursantes de estas carreras que van desde los novatos, los que juegan sucio, ¡y hasta patinadores con inteligencia artificial!",656,146,9304,129,80,164,10479
World Trigger 2nd Season,ワールドトリガー,none,4.8,603,ANIME,https://www3.animeflv.net/uploads/animes/covers/3405.jpg,FINALIZADO,4816,Acción|Ciencia Ficción|Escolares|Shounen|Sobrenatural,World Trigger (Precuela)|World Trigger 3rd Season (Secuela),12.0,"Cuando la puerta a otro mundo de repente se abre en la Tierra, la ciudad de Mikado es invadida por extrañas criaturas conocidas como “Vecinos”, que son seres maliciosos con armamento tradicional. En respuesta a esta invasión, una organización conocida como la Agencia de Defensa Fronteriza entra en combate con los Vecinos utilizando armas conocidas como los “Triggers”. Incluso varios años después del inicio de la batalla, los Vecinos siguen siendo una amenaza y los miembros de la Agencia siguen en alerta. A pesar de esta delicada situación, a los miembros en entrenamiento, como Osamu Mikumo, no se les permite usar sus Triggers afuera de la sede. Pero cuando un misterioso estudiante en su clase es arrastrado a un área prohibida por unos matones, los Vecinos inician un ataque, y Osamu no tiene opción sino hace lo que cree que es correcto. Para su sorpresa, el estudiante transferido Yuuma Kuga se encarga rápidamente de ellos, revelando que es un Vecino disfrazado.",76,11,339,5,10,4,445
Idolls!,Idolls!: Idol Survival,アイドールズ!,2.8,333,ANIME,https://www3.animeflv.net/uploads/animes/covers/3399.jpg,FINALIZADO,784,Música,,10.0,YouTubers Virtuales,31,34,84,7,30,5,191
Back Arrow,バック・アロウ,none,4.1,561,ANIME,https://www3.animeflv.net/uploads/animes/covers/3402.jpg,FINALIZADO,5284,Acción|Fantasía|Mecha,,24.0,"Lingalind es un lugar rodeado por un muro que protege y ayuda a dar prosperidad a esas tierras. El muro es la base sobre la que prospera Lingalind, casi como su dios. Un día aparece un misterioso hombre llamado Back Arrow en Edger, un pueblo en la zona más exterior de Lingalind. Arrow ha perdido sus recuerdos, pero hay algo que sí sabe: procede del exterior del muro. Para recuperar sus recuerdos, Arrow se aventura por los interiores del muro, pero tendrá que enfrentarse a sí mismo.",81,11,169,22,15,4,302
Ore dake Haireru Kakushi Dungeon,Special training in the Secret Dungeon,俺だけ入れる隠しダンジョン,4.5,3018,ANIME,https://www3.animeflv.net/uploads/animes/covers/3401.jpg,FINALIZADO,27285,Acción|Aventuras|Ecchi|Fantasía|Harem,,12.0,"Noir, el tercer hijo de una familia de nobles en decadencia, ha perdido su empleo y no sabe qué hacer, pero la fortuna le sonríe justo cuando decide convertirse en un aventurero. Calabozos a los que nadie sabe cómo entrar. Lugares legendarios llenos de extremadamente raras criaturas, herramientas mágicas con poderes inmensurables y objetos que son considerados una rareza en el mundo. La entrada a un calabozo de este tipo fue finalmente abierta. “Sin contarle a nadie sobre este lugar, secretamente me convertiré en el aventurero más fuerte”. En un mundo duro para un noble en la miseria, sin autoridad, sin un honor que defender, la obtención del poder es la única salida.",583,124,2295,55,32,29,3118
Project Scard: Praeter no Kizu,Project Scard: Scar on the Praeter,PROJECT SCARD プレイタの傷,4.1,349,ANIME,https://www3.animeflv.net/uploads/animes/covers/3403.jpg,FINALIZADO,5108,Acción|Superpoderes,,13.0,"La historia se desarrolla en el ficticio Barrio especial de Akatsuki en Tokio, un lugar donde no hay leyes. Para mantener el orden en dicho barrio, hay tres organizaciones: Helios, Artemis y la Oficina de Seguridad Pública, que emplean agentes conocidos como ‘Scard’. Estos agentes están marcados con tatuajes divinos que les otorgan el poder de rechazar cualquier bala o espada, haciéndolos virtualmente invulnerables.",80,10,227,24,11,3,355
