title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Sen to Chihiro no Kamikakushi,El Viaje de Chihiro,千と千尋の神隠し,4.7,1281,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1674.jpg,FINALIZADO,5009,Aventuras|Drama|Sobrenatural,,1.0,"Se trata de Chihiro, quien con sus padres se mudan a vivir a otra cuidad, aunque ella no esta de acuerdo con dicha decision. Al no encontrar el camino correcto a casa, se pierden en un bosque misterioso; llegan al final del camino y se encuentran de frente a un tunel. Al llegar al otro lado del tunel encuentran un pueblito deshabitado pero con muchos restaurantes, al no encontrarse nadie, sus padres deciden empezar a comer y pagar luego. Al ponerse el sol se convierten en cerdos. Ahora Chihiro tienen que hacer lo imposible para hacer que sus padres vuelven a la normalidad y asi llevarselos de vuelta a casa. Es la única película en la historia del anime que ganó un premio Oscar por animación",93,10,872,16,8,29,1028
Happy☆Lesson,none,none,4.3,29,OVA,https://www3.animeflv.net/uploads/animes/covers/1972.jpg,FINALIZADO,290,Comedia|Escolares|Harem|Romance,Happy☆Lesson (TV) (Historia Completa),5.0,"¿A qué chaval no le gustaría pasar el día rodeado de un montón de mujeres guapas? Pues a Chitose. Acaba de salir del orfanato y ha regresado a casa de sus fallecidos padres. Pero en lugar de estar disfrutando de su vida de soltero y sin compromiso, tendrá que esquivar la educación de sus nuevas cinco madres. Sus profesoras le han adoptado, y si no fuera por ese fervor maternal casi enfermizo, podría decirse que están de muy buen ver. No te pierdas los 5 OVAS, capítulos especiales, donde la familia al completo disfrutará de unas estupendas vacaciones en un pequeño y tranquilo complejo turístico junto al mar. Después de esto, las vacaciones de Navidad no volverán a ser las mismas, si pasas estas locas y desternillantes Navidades con Chitose, Minazuki, Hazuki y sus cinco madres. Quizá piensas que ya lo has visto todo en un anime, pero todavía no has visto nada. Así que, asegúrate de que no te quedas sin asiento para vivir la primera experiencia de Happy Lesson.",4,2,7,0,0,0,13
Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,none,none,3.8,17,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/2069.jpg,FINALIZADO,138,Infantil|Magia|Shoujo,Motto! Ojamajo Doremi (Historia Principal),1.0,,2,0,6,0,1,0,9
Seikai no Senki II,none,none,4.5,23,ANIME,https://www3.animeflv.net/uploads/animes/covers/2054.jpg,FINALIZADO,75,Acción|Ciencia Ficción|Espacial|Militar|Romance,Seikai no Senki (Precuela)|Seikai no Senki III (Secuela),10.0,"La conquista de la galaxia ha comenzado y toda la flota del Imperio se ha lanzado en un operación para reclamar todos y cada unos de los mundos, de entre los mundos dominados destaca Lobnas II un planeta prisión que será administrado por Lafiel y Jinto los recién nombrados embajadores del imperio, ¿pero lograran cumplir con su misión?",4,0,5,0,0,0,9
Fruits Basket,フルーツバスケット,none,4.6,512,ANIME,https://www3.animeflv.net/uploads/animes/covers/1392.jpg,FINALIZADO,4166,Comedia|Drama|Fantasía|Recuentos de la vida|Romance|Shoujo,,26.0,"Honda Toru es una estudiante que después de la muerte de su madre decide vivir sola en una tienda de campaña en el bosque, propiedad de la familia Soma. Una noche es encontrada por Yuki Soma, el ""príncipe"" de su escuela, este y su primo Shigure le piden que viva con ellos. Dentro de la casa conoce a Kyo, otro integrante de la familia Soma y la terrible maldición que pesa sobre ellos que consiste que al ser abrazados por el sexo opuesto se transforman en animales del zodiaco chino (a excepción de Kyo que es el gato).",25,7,166,6,1,7,212
Shaman King,シャーマンキング,none,4.5,747,ANIME,https://www3.animeflv.net/uploads/animes/covers/84.jpg,FINALIZADO,4966,Acción|Aventuras|Comedia|Drama|Shounen|Sobrenatural,,64.0,"La historia empieza cuando Manta Oyamada, un estudiante de secundaria, que pasa por el cementerio local porque se le hace tarde, y divisa a un joven misterioso que simplemente observa las estrellas. Yoh Asakura le invita a quedarse con él y sus amigos a verlos, Manta huye asustado a ver que los amigos eran fantasmas. Manta le cuenta a sus ""amigos"" lo ocurrido y ellos no le creen. Después, Yoh decidió ser amigo de Manta, a pesar de que al principio Manta le tenia miedo a Yoh.",45,5,175,9,4,4,242
s.CRY.ed,スクライド,s-CRY-ed,4.3,65,ANIME,https://www3.animeflv.net/uploads/animes/covers/525.jpg,FINALIZADO,269,Acción|Aventuras|Ciencia Ficción|Drama|Superpoderes,,26.0,"En el futuro, un fenómeno inexplicable ha ocurrido en una distante isla llamada ""La tierra perdida"", dando lugar a una nueva especie de humanos. Estos humanos evolucionados, llamados usuarios de Alter, son capaces de manipular materia y reformarla en formas únicas. En esta isla remota, aquellos nacidos dentro de una ciudad amurallada son ciudadanos, mientras que los nacidos fuera viven sin leyes. En un intento de mantener la paz, la fuerza policial HOLD junto al grupo de elite de usuarios de Alter, HOLY, capturan a los peligrosos usuarios de Alter nativos y les ofrecen una opción... unirse a HOLY o ser aprisionados. Después del encuentro del joven usuario de Alter nativo, Kazuma, con HOLY, las dudas crecen: De verdad esta HOLY interesada en el bien común, o hay alguna otra razón detrás de sus acciones",8,1,7,0,0,0,16
Steel Angel Kurumi Zero,none,none,4.6,11,OVA,https://www3.animeflv.net/uploads/animes/covers/1998.jpg,FINALIZADO,147,Ciencia Ficción|Drama|Romance,Steel Angel Kurumi Shiki (Precuela),3.0,"En el lejano futuro, Kurumi, Saki y Karinka comparten un departamento con otra chica, Excelia. Un día, después de la escuela, Kurumi le dice a todas que ella está enamorada de un hombre que acaba de conocer, Michihito Kagura, el problema es que no sabe cuando lo volvera a ver.",3,0,6,1,2,0,12
Steel Angel Kurumi Shiki,鋼鉄天使くるみ2式,Koutetsu Tenshi Kurumi 2-shiki,3.8,37,ANIME,https://www3.animeflv.net/uploads/animes/covers/1336.jpg,FINALIZADO,192,Ciencia Ficción|Comedia|Mecha|Romance|Shounen|Yuri,Steel Angel Kurumi Encore (Precuela)|Steel Angel Kurumi Zero (Secuela),12.0,Toma lugar 75 años después de la primera temporada.,7,1,12,3,2,1,26
Hanaukyo Maid Tai,花右京メイド隊,none,4.4,124,ANIME,https://www3.animeflv.net/uploads/animes/covers/530.jpg,FINALIZADO,2053,Comedia|Ecchi|Harem|Romance,Hanaukyo Maid Team La Verite (Precuela),15.0,Esta Historia nos habla de un niño de 15 años llamado Hanaukyo que tras la muerte de su madre se va a visitar a su abuelo. Lo que él no sabia era que el abuelo era absurdamente rico y dejo a su cargo una inmensa mansión y docenas de sirvientas que estarán dispuesta a todo con tal de complacerlo.,12,0,16,0,0,0,28
Galaxy Angel,none,none,4.5,21,ANIME,https://www3.animeflv.net/uploads/animes/covers/2163.jpg,FINALIZADO,169,Ciencia Ficción|Comedia,Galaxy Angel Z (Secuela),26.0,"La División de los Ángeles es una de las múltiples secciones del ejército. Sus miembros son los encargados de llevar a cabo las misiones que les son encomendadas. Podría parecer un trabajo normal, pero las misiones que se les ordenan no son nada habituales. Desde capturar gatos, hasta recoger basura interplanetaria, a nuestras protagonistas se les encarga cualquier tipo de tarea. Si a esto le añades la peculiar forma de ser de cada una de nuestras protagonistas: Milfeulle (la chica inocente que goza de una suerte increíble), Ranpha (obsesionada con encontrar un novio), Forte (una fanática de las armas), Mint (la más calculadora, pero también con su pequeña obsesión), Vanilla (tímida y reservada) y Nomat (un chip de un misil, que en más de una ocasión sacará de sus casillas al resto de compañeros de la División); la risa está asegurada.",2,4,7,1,0,0,14
Project ARMS,none,none,4.1,47,ANIME,https://www3.animeflv.net/uploads/animes/covers/2349.jpg,FINALIZADO,227,Acción|Artes Marciales|Superpoderes,Project ARMS: The 2nd Chapter (Secuela),26.0,"Un chico se ve implicado en un accidente cuando iba a la guardería, dañando horriblemente su brazo, pero los médicos se las arreglan para salvarselo. Ahora, varios años después, su brazo parece haberse convertido en el foco de unos extraños sucesos que hacen que organizaciones secretas intenten capturarle para hacerse con el poder que posee.",2,0,4,0,0,0,6
Noir,ノワール,none,4.6,66,ANIME,https://www3.animeflv.net/uploads/animes/covers/555.jpg,FINALIZADO,608,Acción|Drama|Misterio,,26.0,"Mireille Boquet (asesina a sueldo) recibe el mail de una misteriosa chica pidiéndole ayuda. La misma no recuerda nada de su pasado, es perseguida por unos ""mafiosos"", es excelente asesina, y la única pertenencia que tiene es un reloj, cuya melodía le es muy familiar a Mireille. Trabajaran a duo e intentarán descubrir el misterioso pasado de Kirika, con una condición: Una vez descubierta la verdad, Mireille matará a Kirika.",10,3,12,0,1,0,26
Geneshaft,ジーンシャフト,none,3.5,23,ANIME,https://www3.animeflv.net/uploads/animes/covers/291.jpg,FINALIZADO,104,Aventuras|Ciencia Ficción|Espacial|Mecha,,13.0,"En el siglo vigésimo tercero, los humanos sobrevivieron a una aniquilación total en el siglo XXI. Sin embargo, su existencia es amenazada por la aparición en el espacio de una extraña estructura con forma de anillo. Una tripulación es reunida a bordo de una nueva poderosa nave de guerra, el Birkis, equipado con un ""mecha"" igualmente de extraño y poderoso llamado ""Shaft"". Su objetivo es la destrucción de los Anillos. En este nuevo mundo, el gobierno controla el ADN (el tipo de Gen) de la gente. Los bebés están hechos a medida de las necesidades de gobierno, y no nacen de la mujer, sino genéticamente en laboratorios. El ADN decide el futuro de cada persona, la caul solo vive hasta los cuarenta años. Mika Seido tiene un gen tipo ""blanco"" lo que significa que no tiene ninguna habilidad en especial, por eso la consideran como anormal. Ella junto a una tripulación de mujeres y un hombre como capitán intentaran destruir el misterioso anillo.",4,0,1,0,0,0,5
Sister Princess,シスター・プリンセス,none,4.7,53,ANIME,https://www3.animeflv.net/uploads/animes/covers/601.jpg,FINALIZADO,504,Comedia|Drama|Harem|Recuentos de la vida|Romance,Sister Princess: Re Pure (Secuela),26.0,"Sister princess es una serie que toma como personaje principal a un chico el cual se ve obligado a continuar sus estudios en una isla en la cual se toma con una gran sospresa que tiene 13 HERMANAS.. las cuales son un poco peculiares cada una tiene un actitud diferente,nuestro perzonaje se vera ante situaciones algo comunes y poco comunes en la vida real sin duda este anime contiene el tema de la tolerancia y reflexion entre otros.",7,0,8,0,0,1,16
The SoulTaker: Tamashii-gari,none,none,4.4,37,ANIME,https://www3.animeflv.net/uploads/animes/covers/2392.jpg,FINALIZADO,476,Demonios|Sobrenatural|Terror,Nurse Witch Komugi-chan Magikarte (Historia Paralela),13.0,"Tras ser apuñalado en el pecho por su madre moribunda, Kyosuke Date regresa de la muerte y descubre que tiene una hermana gemela llamada Runa y la habilidad de convertirse en un poderoso mutante conocido como SoulTaker. Mientras viaja en busca de su hermana va encontrándose con las Furikas (del inglés flicker, destello), chicas que resultan ser fragmentos del alma de su propia hermana y que son buscadas por las máquinas de la Corporación Kirihara (para intentar localizar a la verdadera Runa con tal de lograr un oscuro propósito) y por los médicos y enfermeras mutantes de Hospital (quienes desean simplemente exterminar a las Furikas y a la propia Runa) Kyosuke deberá luchar contra ambas organizaciones a lo largo de su viaje y descubrir que se proponen en realidad, y para ello recibirá la ayuda del misterioso Shiro Mibu y de la enfermera Komugi Nakahara.",8,1,7,2,0,0,18
Pretear,新白雪姫伝説プリーティア,none,4.6,116,ANIME,https://www3.animeflv.net/uploads/animes/covers/607.jpg,FINALIZADO,942,Comedia|Drama|Fantasía|Magia|Romance|Shoujo|Superpoderes,,13.0,"Himeno Awayuki, una estudiante de secundaria, está tratando de adaptarse a su nueva vida después de que su padre viudo se casa con Natsue, una mujer rica tremendamente rica. Un buen día, mientras coge un atajo para no llegar tarde a clase, se tropieza con Hayate, el Caballero del Viento, quién descubre que Himeno es el Prétear. Más tarde, los Leafe Knights se aparecen ante Himeno para pedirle que se transforme en el Prétear y les ayude a proteger el Leafe, la esencia de todo organismo viviente. Le explican que la nieve roja que está cayendo es una señal del inminente despertar de la Princesa del Desastre, quién está tratando de absorber todo el Leafe, y que no pueden derrotarla sin su ayuda. Aunque al principio piensa que le están tratando de gastar una broma, finalmente opta por hacer el intento y se convierte en el Prétear. Y con esto, comienzan las aventuras de Himeno para proteger la energía que hace posible la vida y salvar el mundo.",8,2,34,1,0,0,45
Mahou Senshi Louie,none,none,4.4,48,ANIME,https://www3.animeflv.net/uploads/animes/covers/2142.jpg,FINALIZADO,254,Aventuras|Comedia|Fantasía|Magia|Shounen,,24.0,"El hechicero Louie, aún lejos de ser un auténtico hechicero, no hace más que pensar en una vida repleta de aventuras. Un día se encuentra con un grupo de jóvenes aventureras: la sacerdotisa Melissa, la ladrona Mirelle y la espadachina Geenie. Louie intenta hacerse compañero de ellas y unírseles en sus aventuras, pero enseguida es rechazado. Louie, quien nunca se rinde, va al santuario de Melissa a intentar persuadirla. Allí, Melissa tiene lo que interpreta como una revelación de su dios: que Louie es el héroe al que ella debe servir. Con esto, las tres muchachas tendrán que aceptar a Louie en su grupo...",3,2,1,1,2,0,9
Comic Party,none,none,4.6,17,ANIME,https://www3.animeflv.net/uploads/animes/covers/1741.jpg,FINALIZADO,163,Comedia|Drama,Comic Party Specials (Historia Paralela)|Comic Party Revolution (Secuela),13.0,"La adaptación del anime Comic Party primera vez en Japón el 1 de abril de 2001, relativa a las estaciones UHF. Trece episodios de diez minutos y cuatro especiales fueron producidos por la luz y la magia oriental y KSS y dirigida por Norihiko Sudo. El anime se centra en la creación d?jinshi parte del juego más que el aspecto de citas y los especiales son una historia original la participación del elenco de Comic Parte teniendo unas vacaciones a un balneario.",2,0,5,0,0,1,8
Super GALS! Kotobuki Ran,none,none,4.5,51,ANIME,https://www3.animeflv.net/uploads/animes/covers/2029.jpg,FINALIZADO,354,Comedia|Recuentos de la vida|Shoujo,,52.0,"Kotobuki es una chica de 16 años que estudia en el instituto Hounan, pero no es una joven más, ella se ha convertido en la más importante de las ko-gals de Shibuya. Siempre va a la última moda, es moderna e independiente; y no teme a nada ni a nadie. Ran proviene de una familia en la que todos sus miembros son policías, desde su hermano mayor Yamato, hasta su madre y su padre, el jefe de inspectores Taizo Kotobuki. Y todos la presionan para que ella siga los pasos del resto de la familia. Pero ella no está dispuesta a trabajar en algo tan aburrido y que no le atrae en absoluto. Además eso no le permitiría ir a la moda, su auténtica obsesión. En el instituto las mejores amigas de Ran son Miyu Yamazaki, que comparte sus aficiones, aunque es una chica mucho más calmada y tranquila, y Aya Hoshino, una chica reservada que oculta un secreto que pronto será desvelado.",3,4,15,0,0,0,22
Angelic Layer,機動天使エンジェリックレイヤー,none,4.4,59,ANIME,https://www3.animeflv.net/uploads/animes/covers/199.jpg,FINALIZADO,550,Ciencia Ficción|Comedia|Deportes|Drama|Shounen,Chobits (Secuela)|Kobato (Precuela),26.0,"La historia se centra en Misaki Suzuhara que, al llegar a Tokio, donde va a vivir de ahora en adelante, aprende lo que son ""ángeles"", muñecas de pequeño tamaño, comprables en las tiendas, y cuyo juego de lucha es de los más populares allí. Con la ayuda del misterioso Itchan, Misaki se inicia en el mundo de las luchas de ángeles, haciendo amistades y descubrimientos en el terreno de batalla que lograrán que lo vea como algo más que un simple juego.",7,0,10,0,0,0,17
Digimon Tamers,デジモンテイマーズ,none,4.6,336,ANIME,https://www3.animeflv.net/uploads/animes/covers/947.jpg,FINALIZADO,2117,Aventuras|Comedia|Drama|Fantasía|Shounen,Digimon Adventure (Historia Principal),51.0,"Digimon Adventure y Adventure 02 han sido para muchos niños una gran serie de anime, incluso se ha sacado un juego muy popular de cartas en Japón, uno de esos niños es Takato Matsuda, el cual sueña con tener su propio Digimon. Un día, mientras Takato juega con cartas, se encuentra con una carta azul muy extraña que jamas había visto antes, carta que luego transforma su digi-device y le permite crear su propio Digimon, junto con amigos comenzaran increíbles aventuras tanto en el mundo real como en el Digimundo.",15,4,70,1,2,3,95
Puni Puni Poemi,Puni Puni Poemy,Puni Puni Poemy,3.4,21,OVA,https://www3.animeflv.net/uploads/animes/covers/1532.jpg,FINALIZADO,168,Ciencia Ficción|Comedia|Magia|Shounen,Excel Saga (Historia Paralela),2.0,"Poemi Watanabe (llamada a sí misma Kobayashi), es una niña de 10 años com aspiraciones de volverse una famosa seiyuu. Desafortunadamente, sus notas no son buenas y su voz todavía peor. Pero cuando un alien misterioso mata a sus padres y comienza a destruir tokyo, Poemi agarra un pez parlante, lo atraviesa con un cuchillo y se convierte en la casi heroína Puni Puni Poemi para salvar el día. La serie es una continuación alterna de Excel Saga (prácticamente el episodio 26).",3,2,4,0,0,0,9
Motto! Ojamajo Doremi,none,none,4.4,39,ANIME,https://www3.animeflv.net/uploads/animes/covers/2066.jpg,FINALIZADO,348,Comedia|Fantasía|Magia|Shoujo,Ojamajo Doremi Sharp (Precuela)|Ojamajo Doremi Dokkaan! (Secuela)|Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu (Historia Paralela)|Ojamajo Doremi Na-i-sho (Historia Paralela),50.0,Tercera temporada de Ojamajo Doremi.,2,0,5,0,0,0,7
Initial D: Third Stage,頭文字[イニシャル]D Third Stage,none,4.6,193,ANIME,https://www3.animeflv.net/uploads/animes/covers/979.jpg,FINALIZADO,1065,Acción|Carreras|Deportes|Drama|Seinen,Initial D: Second Stage (Precuela)|Initial D: Fourth Stage (Secuela),2.0,"Apenas antes de graduarse de la secundaria, Takumi es sondeado por el líder de los Redsuns Ryosuke Takahashi, quien le ofrece unirse a su nuevo equipo para recorrer el país en busca de victorias y récords. Antes de decidirse, Takumi volverá a verse las caras con el líder de los Emperors Kyouichi y tendrá un nuevo reto..con el hijo del archirival del padre de Takumi, Bunta...",17,0,37,5,0,2,61
Grappler Baki,none,none,4.2,642,ANIME,https://www3.animeflv.net/uploads/animes/covers/1762.jpg,FINALIZADO,6197,Deportes|Shounen,Grappler Baki: Saidai Tournament Hen (Secuela)|Grappler Baki OVA (Resumen),24.0,"Baki Hanma, es un luchador joven que se muere de ganas por seguir los pasos de su padre, Yujiro Hanma, y convertirse en el luchador más fuerte del mundo. A través de esto, él se entrena incansablemente y lucha constantemente para afilar sus habilidades y desarrollar su cuerpo para alcanzar estos objetivos. Muchas batallas intensas le deparan a Baki; como él va buscando ser el mejor para, en última instancia, tomar el título de ""Rey"" de su padre; Baki Hanma, hijo del grappler más fuerte del mundo, trata de reclamar el trono de su padre. Para conseguirlo, él tiene que luchar mucho, y hacer muchos amigos y enemigos en el proceso.",115,16,213,14,10,12,380
Tales of Eternia,none,none,4.0,34,ANIME,https://www3.animeflv.net/uploads/animes/covers/2133.jpg,FINALIZADO,413,Aventuras|Comedia|Fantasía|Romance|Shounen,,13.0,"Basada en el popular RPG para PlayStation del mismo nombre y situada en un extraño mundo compuesto por dos mundos diferentes situados cara a cara separados por un espacio vacío (imaginad que miráis al cielo y veis otro mundo). Reid, Farah, Meredy y Keele emprenden un viaje para salvar su mundo de la perdición, causada por el lento descenso del otro mundo sobre el suyo propio. Luchando contra varios monstruos con la ayuda de la espada, las artes marciales y monstruos invocados, continuan su viaje para salvar su mundo.",3,0,3,0,4,0,10
Beyblade,爆転シュート ベイブレード,none,4.6,96,ANIME,https://www3.animeflv.net/uploads/animes/covers/425.jpg,FINALIZADO,1269,Acción|Aventuras|Ciencia Ficción|Comedia|Deportes|Shounen,Beyblade V-Force (Secuela),51.0,"Beyblade es un anime y manga que trata sobre un grupo de adolescentes que combaten con un beyblade (trompo). Pero que muchos de estos contienen Bestias Bit, o espíritus legendarios que los ayudan a ganar en los combates, basado en los juguetes hechos por hasbro.",11,0,39,4,4,0,58
Zoids/ZERO,ゾイド新世紀 / ゼロ,ZOIDS,3.9,115,ANIME,https://www3.animeflv.net/uploads/animes/covers/951.jpg,FINALIZADO,440,Aventuras|Ciencia Ficción|Comedia|Deportes|Mecha|Shounen,Zoids (Secuela)|Zoids: Fuzors (Precuela)|Zoids Genesis (Precuela),26.0,"Muchos años han pasado en el planeta Zi desde la destrucción del Death Saurer y los Zoids ya no son armas de guerra. En lugar de eso ahora existe una organización que regula el nuevo deporte del planeta, las batallas Z. Un muchacho llamado Bith Clode se involucra por accidente con el equipo de guerreros Z del doctor Toros y encuentra que el es la única persona capás de manejar al único y sumamente poderoso Liger Zero y la historia se desarrollará en torno a como Bith y su Zoid logran convertirse en querreros legendarios.",5,0,4,0,0,0,9
Azumanga Web Daioh,none,none,4.4,33,OVA,https://www3.animeflv.net/uploads/animes/covers/2158.jpg,FINALIZADO,173,Comedia|Escolares|Recuentos de la vida,Azumanga Daiou (Historia Principal),1.0,"Chiyo trae una cámara de video a la escuela, pero cuando cae en las manos de Tomo, varios problemas ocurren en el campus.",2,1,3,0,1,0,7
