title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
I★Chu: Halfway Through the Idol,アイ★チュウ HALFWAY THROUGH THE IDOL,none,3.8,384,ANIME,https://www3.animeflv.net/uploads/animes/covers/3387.jpg,FINALIZADO,1978,Comedia|Escolares|Música|Recuentos de la vida,,12.0,"Ha comenzado el ciclo escolar en la Academia Étoile Vio, en donde los estudiantes aspirantes a convertirse en idols conocidos como “I-Chu” recibirán entrenamiento para convertirse en idols plenos y derechos. Sin embargo, las cosas han tenido un comienzo extraño cuando los nuevos estudiantes reciben un discurso del director, ¿un oso? Los I-Chu trabajarán de manera constante para cumplir con sus objetivos, pero, ¿qué es realmente un idol? Cada chico aprenderá a brillar mientras luchan por encontrar su propia respuesta.",39,6,243,10,14,5,317
Soukou Musume Senki,装甲娘戦機,none,3.8,224,ANIME,https://www3.animeflv.net/uploads/animes/covers/3389.jpg,FINALIZADO,1847,Acción|Fantasía|Militar,Danball Senki Wars (Spin-Off),12.0,"Es el año 2051, donde todos los jóvenes jugadores de LBX de todo el mundo cooperan para resolver la Crisis de Mizel. La explosión del Seto-50 dentro del Mizel Trouser está contenido dentro de la Gran Esfera, pero la energía liberada abrió una grieta dimensional, dividiendo así el mundo en dos. Esta es la historia de otro mundo paralelo del mundo de pasatiempos LBX de Danball Senki, una historia sobre cómo el pasatiempo infantil se convirtió en tecnología militar después de la secuelas de la crisis. Los gobiernos del mundo están preocupados por el futuro terrorismo a gran escala debido a los restos de lo que Mizel dejó atrás, por lo que desarrollan una tecnología llamada “Little Battle Counter System (LBCS)”",33,7,86,2,10,6,144
Hortensia Saga (TV),Horsaga,オルタンシア・サーガ,4.1,1324,ANIME,https://www3.animeflv.net/uploads/animes/covers/3388.jpg,FINALIZADO,7299,Acción|Aventuras|Fantasía|Magia,,12.0,"Ambientada en el Reino de Hortensia, una potencia mundial gracias a sus principales territorios, Camellia y Olivier, que sirven como espada y escudo contra las invasiones. Comienza una revuelta por parte de Camellia, y con Hortensia encaminada hacia el caos absoluto y la llegada de monstruos que solo complica la situación, ¿podrán los caballeros de este devastado mundo por la guerra sobrevivir y proteger a Hortensia?",183,17,286,28,19,13,546
Yakusoku no Neverland 2nd Season,The Promised Neverland 2nd Season,約束のネバーランド,3.8,5701,ANIME,https://www3.animeflv.net/uploads/animes/covers/3386.jpg,FINALIZADO,40172,Ciencia Ficción|Misterio|Psicológico|Shounen|Suspenso,,11.0,Segunda temporada de Yakusoku no Neverland,1507,161,14246,837,763,445,17959
Gekidol,ゲキドル,none,4.0,206,ANIME,https://www3.animeflv.net/uploads/animes/covers/3385.jpg,FINALIZADO,992,Música,,12.0,"La historia se desarrolla cinco años después de que un misterioso desastre borrase del mapa las grandes ciudades del mundo. Las protagonistas son un grupo de chicas que quieren formar parte de las producciones teatrales holográficas en 3D ""Theater Material System"".",28,11,105,8,7,3,162
Urasekai Picnic,Otherside Picnic,裏世界ピクニック,4.5,835,ANIME,https://www3.animeflv.net/uploads/animes/covers/3384.jpg,FINALIZADO,8288,Aventuras|Ciencia Ficción|Fantasía|Misterio|Yuri,,12.0,"La novela original se desarrolla en el mundo moderno, pero existen puertas que pueden llevar a las personas al “otro lado”, donde las extrañas leyendas urbanas y los mitos de Internet resultan ser reales. La estudiante universitaria Kamikoshi Sorao descubre una de estas puertas y por poco muere estando del otro lado, hasta que es rescatada por otra chica llamada Nishina Toriko. Toriko tiene un aura misteriosa pero es hábil con las armas, y parece que ella está buscando a alguien del otro lado. Juntas, las chicas explorarán cada una de las puertas en el mundo.",141,18,711,41,25,14,950
Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,Suppose a Kid from the Last Dungeon Boonies moved to a starter town?,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,4.4,2013,ANIME,https://www3.animeflv.net/uploads/animes/covers/3382.jpg,FINALIZADO,18445,Aventuras|Fantasía,,12.0,"Lloyd es un aventurero novato cuyo sueño es descubrir la ""verdadera fuerza"" en la capital que siempre ha admirado, aunque en realidad todos a su alrededor siempre le han considerado un debilucho. La historia comienza cuando parte de su pueblo natal, que casualmente, está junto a una de las mazmorras más peligrosas del mundo. Lloyd piensa que es un inútil, pero cuando llega a la ciudad que suele ser el punto de partida de los aventureros, la diferencia entre alguien procedente de un lugar tan duro como su pueblo natal y la gente del pueblo inicial, se hace obvia.",312,67,1067,44,17,13,1520
Uma Musume: Pretty Derby Season 2,none,none,4.6,357,ANIME,https://www3.animeflv.net/uploads/animes/covers/3383.jpg,FINALIZADO,2769,Comedia|Deportes|Recuentos de la vida,Uma Musume: Pretty Derby (TV) (Precuela),13.0,"En un mundo muy parecido al nuestro, los grandes caballos de carreras del pasado recibieron la oportunidad de renacer como “uma musume”, chicas con las orejas y la cola de un caballo, pero que también cuentan con su velocidad y resistencia. Las mejores de estas chicas tienen el privilegio de estudiar en la Academia Tracen en Tokio, con la esperanza de obtener fama y fortuna siendo tanto corredoras como idols. Special Week, es una chica-caballo estudiante de preparatoria en un pueblo pequeño, que acaba de ser transferida a Tracen, y está determinada a cumplir su promesa con su madre de convertirse en la mejor chica-caballo de Japón.",25,10,279,8,9,7,338
Otona no Bouguya-san 2nd Season,Armor Shop for Ladies & Gentlemen 2nd Season,おとなの防具屋さん 第2シリーズ,3.8,356,ANIME,https://www3.animeflv.net/uploads/animes/covers/3380.jpg,FINALIZADO,2508,Comedia|Ecchi|Fantasía,,12.0,Segunda temporada de Otona no Bouguya-san.,40,20,116,11,16,6,209
Vlad Love,ぶらどらぶ,none,3.9,546,OVA,https://www3.animeflv.net/uploads/animes/covers/3429.jpg,FINALIZADO,3973,Comedia|Escolares|Sobrenatural|Vampiros,,12.0,"Mitsugu Bamba es una estudiante de preparatoria que aprecia ayudar a otros a través de la donación de sangre. Frecuentemente visita el banco de sangre por este propósito, a pesar de que la enfermera tiene un pésimo carácter. Un día, se encuentra con una hermosa chica, que parece extranjera, en el banco de sangre. La pálida chica parece a punto de desmayarse, pero luego comienza a destruir las instalaciones. Poco después pierde el conocimiento y Mitsugu la lleva a su casa…",115,33,252,20,32,8,460
Yes ka No ka Hanbun ka,none,none,4.3,1697,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/3430.jpg,FINALIZADO,6147,Drama|Yaoi,,1.0,"Kunieda Kei es un popular y joven presentador de televisión cuyas personalidades pública y privada son completamente diferentes. Por fuera, él es la representación de la perfección, ocasionalmente llamado como “Príncipe”. Por dentro, constantemente está maldiciendo a todo el mundo por ser incompetentes. Por supuesto, nadie sabe sobre esto. Un día, Kei conoce al animador stop-motion Tsuzuki Ushio debido a una orden de trabajo y, desafortunadamente, lo topa cuando se encuentra en su “segunda personalidad”. Afortunadamente, Tsuzuki no lo reconoce pues está demasiado cansado y está usando una máscara. No obstante, como compensación por herirlo en el brazo, Kei se verá obligado a ayudarle en sus labores…",418,52,4170,75,112,29,4856
Shingeki no Kyojin: The Final Season,none,none,4.7,9063,ANIME,https://www3.animeflv.net/uploads/animes/covers/3379.jpg,FINALIZADO,61987,Acción|Drama|Fantasía|Militar|Shounen|Superpoderes,Shingeki no Kyojin: The Final Season Part 2 (Secuela),16.0,Ultima Temporada Shingeki no Kyojin,3283,336,17445,971,428,656,23119
Shingeki no Kyojin: The Final Season,none,none,4.7,9063,ANIME,https://www3.animeflv.net/uploads/animes/covers/3379.jpg,FINALIZADO,61987,Acción|Drama|Fantasía|Militar|Shounen|Superpoderes,Shingeki no Kyojin: The Final Season Part 2 (Secuela),16.0,Ultima Temporada Shingeki no Kyojin,3282,336,17445,971,428,656,23118
D4DJ First Mix,Dig Delight Direct Drive DJ,D4DJ First Mix,4.4,471,ANIME,https://www3.animeflv.net/uploads/animes/covers/3377.jpg,FINALIZADO,2181,Música,,13.0,"Nunca olvidaremos ese momento. Rinku Aimoto tiene el hábito de pasarse el tiempo diciendo “Happy Around!” cada vez que se siente feliz. Después de regresar a Japón, se ha transferido a la Academia Yoba, en donde las actividades de DJ están bastante activas. Quedando impresionada antes las actividades de DJ, decide afiliarse con las chicas Maho Akashi, Muni Ohnaruto y Rei Togetsu para formar una unidad musical llamada Happy Around!, bajo la producción de Saito Shigeru. Mientras conviven con otras unidades musicales del campus, como Peaky P-key y Photon Maiden, Rinku y sus amigas tendrán que preparar sus presentaciones en el escenario.",117,15,387,13,18,5,555
Dogeza de Tanondemita,I Tried Asking In Dogeza,土下座で頼んでみた,3.7,1087,ANIME,https://www3.animeflv.net/uploads/animes/covers/3376.jpg,FINALIZADO,6307,Comedia|Fantasía,,12.0,"En el caso de las mujeres a las que les cuesta mucho decir que no, ¿aceptarán cualquier proposición, aunque sea indecente, si se les pide en dogeza? Suwaru Doge, es un hombre que suele pedir en posición a dogeza a las chicas que le muestren sus bragas, ¡y hasta la fecha nunca ha fallado! ¿Cuántas chicas más se expondrán ante él por verlo tan desesperado?",192,138,556,66,94,26,1072
Magatsu Wahrheit: Zuerst,MWZ,禍つヴァールハイト -ZUERST-,4.2,762,ANIME,https://www3.animeflv.net/uploads/animes/covers/3375.jpg,FINALIZADO,4615,Acción|Fantasía|Magia,,12.0,"La historia se centrará en dos jóvenes que viven y trabajan en el Imperio Wahrheit: Inumael, un joven empleado de una agencia de transportes, y Leocadio, un soldado inexperto que trabaja en el ejército imperial. Inumael está preocupado por cuidar de su hermana, mientras que Leocadio sueña con alcanzar el éxito en su profesión. El destino de ambos se cruzará tras cierto robo y deberán lidiar con una profecía que advierte de la resurrección de las ""luces"", un fenómeno que eras atrás liberó a monstruos y estuvo a punto de acabar con la humanidad.",330,11,357,52,54,14,818
Ochikobore Fruit Tart,OchiFuru,おちこぼれフルーツタルト,4.5,294,ANIME,https://www3.animeflv.net/uploads/animes/covers/3372.jpg,FINALIZADO,2375,Música|Recuentos de la vida,,12.0,"Ino Sakura parte a Tokio persiguiendo su sueño de ser idol. Allí formará equipo con sus compañeras de la Residencia Nezumi (Ratón), donde se aloja: una antigua niña actriz poco popular llamada Roko, la música Hayu y la modelo Nina. Juntas serán Fruit Tart, un grupo de idols que intentarán entrar en la industria del entretenimiento a la vez que intentan evitar la demolición de su residencia.",55,20,222,3,4,1,305
Osomatsu-san 3rd Season,Mr. Osomatsu,おそ松さん 第3期,4.3,456,ANIME,https://www3.animeflv.net/uploads/animes/covers/3374.jpg,FINALIZADO,1416,Comedia|Parodia,Osomatsu-san 2 (Secuela),25.0,Tercera Temporada.,24,45,293,10,19,1,392
A3! Season Autumn & Winter,Act! Addict! Actors! Season Autumn & Winter,A3! SEASON AUTUMN & WINTER,4.0,279,ANIME,https://www3.animeflv.net/uploads/animes/covers/3373.jpg,FINALIZADO,1446,Drama|Recuentos de la vida,A3! Season Spring & Summer (Precuela),12.0,"La protagonista es una actriz retirada que, en un giro de eventos, se convierte en la directora de una compañía teatral en picada. Será su misión salvar la Compañía Mankai y devolverla a su antigua gloria consiguiendo actores que logren apantallar al público. Pero hay un problema, ¡solo cuenta con un año y una presentación en cada estación del año! ¿Podrán estos actores brillar en el escenario? ¡El destino del teatro está en sus manos!",55,3,227,11,11,3,310
Yuukoku no Moriarty,Moriarty's Patriotism,憂国のモリアーティ,4.7,1624,ANIME,https://www3.animeflv.net/uploads/animes/covers/3370.jpg,FINALIZADO,14611,Historico|Misterio|Psicológico|Shounen,,24.0,"El protagonista de la historia es James Moriarty, el famoso antagonista de la serie Sherlock Holmes de Sir Arthur Conan Doyle. En el manga, es un huérfano que asume el nombre de William James Moriarty cuando él y su hermano menor son adoptados en la familia Moriarty. Cuando es adulto, busca eliminar los males causados por el estricto sistema de clases de Inglaterra.",187,11,1299,54,20,9,1580
Maesetsu!,Maesetsu! Opening Act,まえせつ!,3.7,287,ANIME,https://www3.animeflv.net/uploads/animes/covers/3371.jpg,FINALIZADO,1274,Comedia|Recuentos de la vida,,12.0,"La historia se centra en cuatro chicas en el mayor auge de su juventud, trabajando muy duro para lograr sus sueños mientras luchan valientemente. En la industria del entretenimiento japonés, “Maesetsu!” es una expresión introductoria de un intérprete hacia una audiencia antes de una emisión televisiva, usualmente realizada por los asistentes de la dirección y comediantes en una variedad de shows.",23,11,91,4,5,0,134
Gochuumon wa Usagi Desu ka? Bloom,"Gochuumon wa Usagi desu ka? 3, GochiUsa 3, Is the order a rabbit? Bloom",ご注文はうさぎですか? BLOOM,4.5,329,ANIME,https://www3.animeflv.net/uploads/animes/covers/3367.jpg,FINALIZADO,3009,Comedia|Recuentos de la vida,,12.0,"Cocoa Hoto ingresa al café Rabbit House asumiendo que dentro hay conejos con los que podrán convivir. Lo que Cocoa descubre es que es en realidad el dormitorio de su preparatoria, manejado por la hija del propietario, Chino Kafuu, una pequeña y tímida chica que lleva un conejo de angora en su cabeza. Cocoa rápidamente se hace amiga de Chino y, a partir de ese punto, experimentará una nueva vida con nuevos amigos. Una historia de comedia y recuentos de la vida con un alto contenido de azúcar.",42,7,283,4,5,2,343
Kamisama ni Natta Hi,The Day I Became a God,神様になった日,4.6,1975,ANIME,https://www3.animeflv.net/uploads/animes/covers/3368.jpg,FINALIZADO,13785,Drama|Fantasía,,12.0,"Un día durante las últimas vacaciones de verano de Youta Narukami en preparatoria, una chica llamada Hina apareció ante él y se autoproclamó “la Diosa del Conocimiento”. Hina le anunció al confundido Youta que el mundo llegará a su final en solo 30 días. Youta entonces es testigo de los poderes de Hina sobre prever el futuro, convenciéndose de que lo que esta chica dice es real. Por su parte Hina, con su vasta inocencia, decide vivir en la casa de Youta por alguna razón, quizás solo esperando hacerle compañía ante el inminente final de la humanidad.",300,68,1327,37,26,309,2067
Taisou Zamurai,Gymnastics Samurai,体操ザムライ,4.5,457,ANIME,https://www3.animeflv.net/uploads/animes/covers/3369.jpg,FINALIZADO,3581,Deportes,,11.0,"La historia se desarrolla en el año 2002 y se centra en el alguna vez imbatible equipo de gimnasia masculino de Japón. Shoutarou Aragaki, el ex-miembro del equipo japonés que dedicó su vida a la gimnasia, ya no puede competir con sus expectativas. A pesar de que sigue entrenando sin descanso día a día, su entrenador Amakusa le aconseja que se dé por vencido. Sin embargo, cierto encuentro alterará el triste destino de Aragaki.",70,14,204,11,2,3,304
Adachi to Shimamura,Adashima,安達としまむら,4.5,1393,ANIME,https://www3.animeflv.net/uploads/animes/covers/3366.jpg,FINALIZADO,11400,Escolares|Recuentos de la vida|Romance|Yuri,,12.0,"Adachi y Shimamura, dos chicas que asisten a la misma preparatoria y que son amigas inseparables. Ya sea jugando tenis, platicar sobre sus programas de televisión favoritos, o solo relajándose, siempre están juntas. Cuando Adachi se da cuenta de que siente una atracción física por Shimamura, toda su relación comenzará a cambiar, ¿será para bien o para mal?",271,31,1687,51,44,22,2106
Akudama Drive,アクダマドライブ,none,4.7,2015,ANIME,https://www3.animeflv.net/uploads/animes/covers/3364.jpg,FINALIZADO,12116,Acción|Ciencia Ficción,,12.0,"En esta historia, hace mucho tiempo las regiones de Kanto y Kansai tuvieron una guerra que dividió el mundo. Pero al final de la guerra, Kansai perdió y juró lealtad a Kanto. No obstante, el gobierno y la fuerza policial de Kansai no aceptaron la derrota, por lo que el crimen dominó la región. A estos criminales se les conoce como “Akudama”…",243,23,1002,56,14,48,1386
Guraburu!,Grablu!,ぐらぶるっ！,3.9,495,ANIME,https://www3.animeflv.net/uploads/animes/covers/3365.jpg,FINALIZADO,1919,Aventuras|Fantasía,,12.0,"Este es un mundo en los cielos, en donde muchas islas flotan en él. Un chico llamado Gran y un lagarto alado parlante llamado Vyns viven en Zinkenstill, una isla llena de misterios. Un día, se encuentran con una chica llamada Lyria. Ella ha escapado del Imperio Erste, un gobierno militar que intenta dominar al mundo con un poderoso ejército, por lo que Gran y Lyria se dirigen hacia los cielos, con una carta que dejó el padre de Gran diciendo: “Te esperaré en Estalucia, Isla de las Estrellas”.",50,35,122,15,22,13,257
Kuma Kuma Kuma Bear,The Bears Bear a Bare Kuma,くま クマ 熊 ベアー,4.6,1249,ANIME,https://www3.animeflv.net/uploads/animes/covers/3360.jpg,FINALIZADO,8602,Aventuras|Comedia|Fantasía,,12.0,"Yuna, una chica de quince años, comienza a jugar su primer juego VRMMO. Ella ha conseguido miles de millones de yenes en acciones, y se confina en su casa para jugar sin ir a la escuela. Hoy, una actualización importante ha llegado al juego y ella obtiene un súper raro e intransferible traje de oso. Pero usarlo es tan vergonzoso que no se atreve a equiparlo, ni siquiera ayuda el hecho de que solo es un juego. Además, cuando responde la encuesta de satisfacción sobre la nueva actualización y reinicia el juego, ella descubre que está en un extraño bosque y está vistiendo el traje de eso. ¿Dónde estoy? ¿Un mensaje de Dios? ¿Un mundo diferente? Si ella está usando el traje de oso (que es un objeto poderosísimo) significa que es invencible, pero si se lo quita es solo una chica normal. ¡La aventura que Yuna nunca pidió acaba de comenzar!",192,40,887,12,23,8,1162
"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen","The Last Battlefield Between You and I, or Perhaps the Beginning of the World's Holy War, Kimisen",キミと僕の最後の戦場、あるいは世界が始まる聖戦,4.5,2238,ANIME,https://www3.animeflv.net/uploads/animes/covers/3361.jpg,FINALIZADO,22685,Acción|Fantasía|Militar|Romance,,12.0,"El Imperio, dotado de un nivel avanzado de conocimiento, y la Agencia de la Casa Imperial de Nebulis temida como el «País de las Brujas», mantienen una lucha que dura en el tiempo. En el campo de batalla un chico y una chica se conocen. El espadachín que se convirtió en la fuerza definitiva en el campo de batalla a la edad más joven a lo largo de toda la historia del Imperio: Iska. La princesa bruja de hielo elogiada como la más fuerte de toda la Agencia de la Casa Imperial: Aliceliese. Ambos quedan enamorados uno del otro, ¿nuestra última cruzada o el inicio de un nuevo mundo?",503,55,1698,66,35,28,2385
Strike Witches: Road to Berlin,Strike Witches 3,第501統合戦闘航空団 ストライクウィッチーズ ROAD to BERLIN,4.1,310,ANIME,https://www3.animeflv.net/uploads/animes/covers/3362.jpg,FINALIZADO,1543,Acción|Ciencia Ficción|Ecchi|Magia|Militar,Strike Witches Movie (Precuela),12.0,Tercera temporada de Strike Witches,49,16,157,10,11,11,254
Ikebukuro West Gate Park,IWGP,池袋ウエストゲートパーク,4.4,695,ANIME,https://www3.animeflv.net/uploads/animes/covers/3359.jpg,FINALIZADO,7289,Drama|Misterio|Romance,,12.0,"La historia sigue al sereno Makoto mientras navega por la vida de constante pandillas dado que su amigo, King, es el líder de los G-Boys. Makoto ve la oportunidad de convertirse en un solucionador de problemas para la pandilla, como una forma de mantener la calma y proteger a sus amigos. Pero cuando alguien cercano a él muere y una pandilla rival comienza una guerra por el territorio, a Makoto le resultará difícil quedarse callado.",127,14,404,40,26,11,622
One Room Third Season,One Room 3rd Season,One Room サードシーズン,4.4,325,ANIME,https://www3.animeflv.net/uploads/animes/covers/3357.jpg,FINALIZADO,2748,Recuentos de la vida,One Room 2nd Season (Precuela),12.0,"Tú eres el protagonista. Un nuevo proyecto nacido de las manos de SMIRAL Animation y que presenta nuevas historias que se desarrollan en tu habitación… No, no es esa clase de anime que estás pensando… La historia narra la vida diaria de un joven y su relación con cinco chicas diferentes, sin embargo, Yui Hanasaka es una chica que ha perdurado en las tres temporadas de este proyecto original.",64,12,243,17,14,15,365
Golden Kamuy 3rd Season,Golden Kamuy Season 3,ゴールデンカムイ,4.8,629,ANIME,https://www3.animeflv.net/uploads/animes/covers/3356.jpg,FINALIZADO,2959,Acción|Aventuras|Historico|Seinen,Golden Kamuy 2nd Season (Precuela),12.0,"A principios del siglo XX, el veterano de la Guerra Ruso-Japonesa Saichi Sugimoto, apodado “El Inmortal”, se encuentra participando en la “Fiebre del Oro” de la posguerra. Resulta que se encuentra parte de un mapa que lo podría dirigir a la mítica fortuna de oro de la tribu Ainu oculta desde hace tiempo, por lo que se embarca en su búsqueda. ¡Pero por supuesto que Sugimoto no es el único buscando dicho tesoro! ¡Y todos matarían por cualquier pista que los lleve a ello! Frente a las duras condiciones del crudo clima frío, criminales despiadas y soldados japoneses corruptos, Sugimoto deberá emplear todas sus habilidades y su suerte para sobrevivir, con ayuda de una niña de la tribu Ainu llamada Asirpa.",63,10,191,11,5,8,288
Maoujou de Oyasumi,Sleeping in Devil's Castle,魔王城でおやすみ,4.7,1279,ANIME,https://www3.animeflv.net/uploads/animes/covers/3358.jpg,FINALIZADO,8412,Comedia|Fantasía|Magia|Recuentos de la vida|Shounen|Sobrenatural,,12.0,"Shhh! La princesa Syalis está intentando dormir bien por la noche. Hace mucho tiempo, cuando las personas y los demonios coexistían, no en total armonía claro, un rey demonio secuestró a una princesa humana y la encerró en su castillo. Despojados, los súbditos de la princesa pensaban sin cesar en una solución… ¡hasta que el héroe surge para encabezar la misión de rescate de la princesa! Mientras espera a su caballero de brillante armadura, ¿qué debería hacer una princesa encarcelada? Los osos de peluche con alas de murciélago no están mal, ¡pero su celda es muy aburrida! Entonces, ella decidirá pasar las largas horas durmiendo, si tan solo ella pudiera ponerse cómoda… si tan solo no padeciera de insomnio…",108,125,924,14,19,5,1195
