title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Karin,かりん,none,4.6,252,ANIME,https://www3.animeflv.net/uploads/animes/covers/1354.jpg,FINALIZADO,1794,Comedia|Escolares|Romance|Shounen|Vampiros,,24.0,"Karin Maaka es una adolescente que vive en el Japón actual con su familia. Aunque parece una chica normal, guarda el secreto de ser descendiente de una larga estirpe de vampiros que emigró al país. La muchacha no sólo forma parte de un grupo rechazado socialmente sino que ella también lo es entre sus pares por no ser una ""vampiresa normal"", debido a que no necesita beber sangre, soporta el sol, no le gusta la oscuridad, y especialmente porque debe morder de vez en cuando a los humanos para inyectarles la sangre demás que produce.",12,1,61,1,1,1,77
Ginga Densetsu Weed,none,none,4.6,19,ANIME,https://www3.animeflv.net/uploads/animes/covers/2316.jpg,FINALIZADO,85,Aventuras|Drama|Shounen,Ginga Nagareboshi Gin (Precuela),26.0,"Un perro llamado Weed no quiere oír que él es el hijo de Gin, el gran líder de Ohu. Quien condujo a los perros de Ohu a la victoria en una lucha contra el monstruoso oso Akakabuto. Weed quiere encontrar a su padre no importa como. En la búsqueda de su padre Weed encuentra a muchos amigos y enemigos.",2,0,5,1,0,1,9
Kidou Senshi Z Gundam II: Koibito-tachi,none,none,3.5,27,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1859.jpg,FINALIZADO,63,Ciencia Ficción|Drama|Espacial|Mecha|Militar|Romance,Kidou Senshi Z Gundam III: Hoshi no Kodou wa Ai (Secuela)|Kidou Senshi Z Gundam I: Hoshi wo Tsugu Mono (Precuela),1.0,"Segunda parte de la recopilación de la serie ""Gundam Z"" remasterizada para conmemorar los 25 años de Gundam. Es el año UC 0087. La guerra de hace 7 años enfrentó a las colonias y la tierra, y ahora la población de las colonias continúa exigiendo libertad por parte de una ya corrupta Federación Terrestre. Esta tiene como máximo exponente de ello un grupo de élite denominado ""los Titanes"", capaces de usar cualquier tipo de método a su alcance para conseguir sus objetivos. Una organización llamada AEUG se les opone. Cuando AEUG lanza un ataque sobre los cuarteles generales de los Titanes, el conflicto político se transforma en una guerra abierta. Un joven llamado Kamille Bidan se involucra en el conflicto, convirtiéndose en el nuevo piloto Gundam Mark-II de la era.",2,0,4,0,2,0,8
Mushi-Shi,蟲師,none,4.5,427,ANIME,https://www3.animeflv.net/uploads/animes/covers/312.jpg,FINALIZADO,3067,Aventuras|Fantasía|Historico|Misterio|Recuentos de la vida|Seinen|Sobrenatural,Mushishi Zoku Shou (Secuela),26.0,"Guinko ,el personaje principal, es una de esas personas que conoce a los Mushi ,que no son ni plantas ni animales; son distintos a otras formas de vida como los microorganismos y hongos. Por su efímera naturaleza, su existencia y apariencia son desconocidas para la mayoría excepto para un número limitado de humanos que poseen la habilidad de verlos e interactuar con ellos. El es un amo de Mushi (Mushi master, ??, mushi-shi), que viaja para investigar y conocer más a estos seres. En el camino, ayudará a gente que tiene problemas con ciertos sucesos paranormales relacionados con los Mushi.",23,1,47,2,0,1,74
Rozen Maiden: Träumend,ローゼンメイデン トロイメント,Rozen Maiden Traumend,4.5,102,ANIME,https://www3.animeflv.net/uploads/animes/covers/557.jpg,FINALIZADO,733,Acción|Comedia|Drama|Magia|Seinen,Rozen Maiden (Precuela)|Rozen Maiden (2013) (Secuela),12.0,"Ha despertado la séptima muñeca, el juego de Alice esta por comenzar, Shinku y las demas Rozen Maidens tendrán que enfrentarse para obtener la rosa Mística de su oponente y así poder cumplir los deseos de su Padre y convertirse en Alicia, la niña perfecta.",5,0,15,0,0,0,20
Kino no Tabi: The Beautiful World - Tou no Kuni,none,none,4.7,31,OVA,https://www3.animeflv.net/uploads/animes/covers/2326.jpg,FINALIZADO,220,Aventuras|Fantasía|Psicológico,Kino no Tabi (Historia Principal),1.0,"Especial de la serie Kino no Tabi: The Beautiful World. Kino pone en marcha a otro país, donde se está construyendo una gigantesca torre. Allí, todos los ciudadanos colaboran en la construcción de dicha torre maciza, sin saber a qué propósito sirve. El encuentro, bastante extraño, con cierto joven le da otra vuelta de tuerca a la historia.",5,1,6,1,0,0,13
Paradise Kiss,パラダイス・キス,none,4.6,371,ANIME,https://www3.animeflv.net/uploads/animes/covers/1572.jpg,FINALIZADO,2610,Comedia|Drama|Josei|Recuentos de la vida|Romance,,12.0,"Yukari desea hacer a sus padres felices estudiando duro y entrando en un buen colegio. Una tarde, sin embargo, ella es raptada por un grupo de diseñadores de propio estilo llamados así mismos ""Paradise Kiss"". Yukari se encuentra de repente dentro de la vida de montaña rusa del mundo de la moda, guiada por George, un extraordinario y talentoso diseñador de moda. En un maquillaje encantador de cuerpo, la mente y el alma, ella es convertida de una chica sencilla en una modelo exclusiva de ropa.",19,2,138,3,7,2,171
Noein: Mou Hitori no Kimi e,none,none,4.5,52,ANIME,https://www3.animeflv.net/uploads/animes/covers/2351.jpg,FINALIZADO,552,Aventuras|Ciencia Ficción|Drama|Recuentos de la vida,,24.0,"Con la llegada de las vacaciones de verano, una chica, Haruka, observa una extraña figura cubierta con una capa oscura en lo alto del tejado de una iglesia, mientras cae del cielo una extraña nieve de color azul. Poco a poco, en la ya compleja vida de Haruka, comenzarán a suceder extraños fenómenos que parecen tener que ver con un extraño objeto que aparece en esas ocasiones en su cuello, El Torque del Dragón. Sin embargo, qué son esos extraños seres de increíbles poderes, qué es ese extraño y gigantesco símbolo que surge de la nada y qué relación tienen con Haruka y con su introvertido amigo Yu. Noein auna una ciencia-ficción inteligente, con física cuántica, unas gotitas de metafísica, un halo de misterio, escenas de acción vibrantes y crudas, y todo ello aderezado con una banda sonora orquestal acompañada de coros. Pero sobresaliendo de todo ello, lo más destacable, son unos personajes totalmente humanos que se hacen querer y te hacen sentir verdadera ansia por ver qué les ocurrirá.",1,0,15,2,0,0,18
Lamune,ラムネ,none,4.7,72,ANIME,https://www3.animeflv.net/uploads/animes/covers/539.jpg,FINALIZADO,545,Drama|Recuentos de la vida|Romance,,12.0,"Lamune nos cuenta la historia de Tomosaka Kenji quien se muda a una ciudad costera cuando aun era muy ni?o. Al andar conociendo su nueva ciudad, vio que el oleaje del mar, que se iluminaba con el sol de verano parecia como si fuese un enorme mar de limonda (lamune en Japones). En ese momento conoce a una ni?a muy simpatica, de quien se hace amigo (Kokonoe Nanami). Pero no es hasta el otro dia que descubre que su vecina es su nueva amiga, quien no solo vive al lado si no que las ventanas de sus cuartos estan tan juntos que pueden alcanzar sus brazos. Asi va pasando el tiempo haciendose mas y mas grande su amistad hasta que en el verano del segundo a?o de secundaria esta relacion empieza a cambiar.",7,0,25,1,2,1,36
Ginban Kaleidoscope,銀盤カレイドスコープ,Skating Ring Kaleidoscope,4.6,115,ANIME,https://www3.animeflv.net/uploads/animes/covers/508.jpg,FINALIZADO,880,Deportes|Drama|Romance,,12.0,"La serie se enfoca en una chica de 16 años llamada Tasuza Sakurano que practica patinaje artístico sobre hielo y que es candidata para ir a las Olimpiadas como representante de Japón. Tazusa se cae durante una presentación en Montreal, Canadá y pierde el conocimiento. Al mismo tiempo, un piloto de acrobacias canadiense de 16 años llamado Pete Pumps muere cuando su avión se estrella en medio de una presentación. Poco tiempo después de despertar, Tazusa se da cuenta de que está escuchando una voz que le dice que es un fantasma llamado Pete y que tiene que habitar su cuerpo por 100 días.",6,1,33,1,0,7,48
Blood+,BLOOD+,none,4.5,451,ANIME,https://www3.animeflv.net/uploads/animes/covers/147.jpg,FINALIZADO,4441,Acción|Drama|Militar|Misterio|Sobrenatural|Terror|Vampiros,Blood The Last Vampire (Precuela)|Blood-C (Spin-Off),50.0,"Saya es una estudiante que lleva una vida tranquila con su familia, con una excepción: ella no recuerda nada acerca de su vida anterior al último año. Un día, un inesperado evento transforma su pacífica vida en una aventura caótica. Un apuesto músico que viste de negro se aparece ante ella, su nombre es Hagi(pronunciado:hatgi). En el momento en que pone en sus manos una katana, la historia comienza un nuevo curso.",25,0,113,4,3,7,152
Black Cat,ブラックキャット,none,4.5,223,ANIME,https://www3.animeflv.net/uploads/animes/covers/20.jpg,FINALIZADO,2818,Aventuras|Ciencia Ficción|Comedia|Shounen|Superpoderes,,23.0,"Una organización llamada Chronos gobierna en las sombras a gran parte de los políticos y las actividades económicas en busca del orden. Sus miembros asesinan sin piedad a todo lo que vaya mal o se oponga a ellos. La historia comienza cuando Train, conocido como Black Cat, uno de los asesinos más poderosos de la organización conoce a una extraña mujer que siempre viste un kimono llamativo y ablanda su corazón. Entonces decide no volver a recibir órdenes de nadie ni matar sin motivo y abandona la organización siendo perseguido por esta. Entonces conoce a Sven un caza-recompensas muy peculiar y comienzan a trabajar como caza-recompensas junto a él y a la niña que este cuida, una misteriosa niña con poderes sobrenaturales basados en la nanotecnología y creada artificialmente.",20,2,46,2,0,3,73
Mai-Otome,My-OTOME,舞-乙HiME,4.6,50,ANIME,https://www3.animeflv.net/uploads/animes/covers/1344.jpg,FINALIZADO,334,Comedia|Drama|Fantasía|Magia,Mai-Otome 0: S.ifr (Precuela)|Mai-HiME (Historia Paralela)|Mai-Otome Zwei (Secuela),35.0,"La historia se desarrolla en un distante futuro, en donde ""la vieja tecnología"" ha sobrevivido en la forma de nanomáquinas las cuales permiten a las mujeres vírgines tener el rol guardaespaldas, asistentes y guerreras al servicio de la realeza de varios de reinos, denominadas Mesiter Otomes. La protagonista, Arika Yumemiya viaje al Reino de Windbloom en busca de su madre. La serie sigue el progreso de Arika como estudiante en la Academia Garderobe y las maquinaciones de los que desean el poder destructivo de la vieja tecnología.",5,1,10,0,0,0,16
https://www3.animeflv.net/anime/aria-the-animation,none,none,0,0,none,none,404 not found,0,,,0.0,none,0,0,0,0,0,0,0
Shakugan no Shana,灼眼のシャナ,none,4.6,500,ANIME,https://www3.animeflv.net/uploads/animes/covers/332.jpg,FINALIZADO,5763,Acción|Drama|Escolares|Fantasía|Romance|Sobrenatural,Shakugan no Shana Second (Secuela)|Gekijouban Shakugan no Shana (Resumen),24.0,"Sakai Yuuji, estudiante de secundaria del instituto Misaki, quien llevaba una vida normal, se ve en serios aprietos cuando se ve atrapado en una batalla contra un ""Guze no Tomogara"", seres devoradores de almas, sin embargo es salvado dramáticamente por una ""Neblina de Llama"" llamada ""La cazadora de ojos y pelo ardientes"" que le cambia por completo su vida cuando el chico se entera que ya había muerto? su ""yo"" ya había sido devorado, que él era una ""antorcha"", los restos de su alma, y que iba a desaparecer sin dejar rastro. En ese momento entabla una complicada relación con aquella chica a quien él osadamente llamó Shana. Ella se ve obligada a proteger al chico cuando se enteran que éste es un ""Mistes"", una ""antorcha"" única que encierra un tesoro en su interior, de ahí comienza una difícil batalla contra los ""Guze no Tomogara"" por proteger el tesoro que carga Yuuji y la ciudad en la que todos viven de una devastación casi inminente, mientras tanto Shana no sabe como arreglárselas para encajar en la vida del estudiante de secundaria...",22,2,70,4,1,2,101
Solty Rei,none,none,4.6,34,ANIME,https://www3.animeflv.net/uploads/animes/covers/1465.jpg,FINALIZADO,145,Acción|Ciencia Ficción|Superpoderes,,24.0,"Roy Revant está viviendo la dura vida de un cazarrecompensas en una ciudad donde miles de personas murieron 12 años atrás por un fenómeno llamado ""La catástrofe"". Dicho fenómeno causó grandes estragos en la ciudad y es la causa de que miles de personas usen implantes. Roy Revant está buscando a su hija desaparecida durante ""La catástrofe"", y cuando parece que sólo un milagro podría ayudarle en dicha tarea aparece Solty que literalmente cae del cielo. Solty es una reensamblada única en su tipo. Es una joven sin pasado que encontrará una familia en un mundo lleno de dolor y alienación.",3,0,3,1,0,0,7
Jigoku Shoujo,地獄少女,Hell Girl,4.3,526,ANIME,https://www3.animeflv.net/uploads/animes/covers/502.jpg,FINALIZADO,5246,Misterio|Psicológico|Sobrenatural|Terror,Jigoku Shoujo Futakomori (Secuela),26.0,"Existe un rumor. Hay un foro llamado ""Jigoku Tsushin"" al cual sólo se puede acceder a media noche. Se dice que si alguien escribe el resentimiento que siente sobre alguien, Jigoku Shoujo aparecerá y se llevará a esa persona al infierno. A lo largo de la serie apar2ecerá en escena un periodista freelance llamado Shibata que anda tras la verdad que encierra esta leyenda urbana",15,3,112,7,0,2,139
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,none,none,4.4,75,ANIME,https://www3.animeflv.net/uploads/animes/covers/1821.jpg,FINALIZADO,266,Juegos|Psicológico|Seinen|Suspenso,,26.0,"Una noche de tormenta, Nangou está jugando un juego de Mahjong con la yakuza local. Pronto, él se encuentra en una racha perdedora. Si Nangou pierde, tendrá que pagar con su vida. De pronto, un joven, Akagi Shigeru, en barcazas, empapado por la lluvia. Después de ver un par de juegos, ofrece para sustituir la lucha Nangou. Ese es el momento en que la leyenda nace.",6,0,1,0,0,0,7
To Heart 2,none,none,4.3,40,ANIME,https://www3.animeflv.net/uploads/animes/covers/2179.jpg,FINALIZADO,392,Comedia|Drama|Escolares|Harem|Recuentos de la vida|Romance,To Heart (Historia Paralela)|To Heart 2: Dungeon Travelers (Historia Paralela)|To Heart 2 OVA (Secuela),13.0,"La serie cuenta la historia de Kouno Takaaki, Yuzuhara Konomi y los hermanos Kousaka, Tamaki y Yuuji, amigos desde la infancia. Durante la misma veremos su adolescencia, en la que se entremezclan todo tipo de situaciones desde el día a día en el instituto o sus pasatiempos al despertar de los sentimientos más íntimos relacionados con las chicas.",5,0,11,0,0,0,16
Magical Girl Lyrical Nanoha A's,魔法少女リリカルなのはA`s,Magical Girl Lyrical Nanoha A`s,4.8,77,ANIME,https://www3.animeflv.net/uploads/animes/covers/974.jpg,FINALIZADO,372,Acción|Comedia|Drama|Magia|Superpoderes,Mahou Shoujo Lyrical Nanoha the Movie 2nd (Resumen)|Magical Girl Lyrical Nanoha (Precuela)|Magical Girl Lyrical Nanoha StrikerS (Secuela),13.0,"Han pasado 6 meses desde el incidente con Precia Testarossa. Nanoha Takamachi lleva viviendo una vida normal como cualquier niña de su edad aunque de vez en cuando practica algo de magia.Chrono ahora forma parte de la tripulación del Asura. Arf y Fate por su parte, están a la espera del veredicto de su juicio por haber participado en la busqueda de las Jewel Seeds aunque mantienen contacto con Nanoha vía e-mail. Las cosas parecen marchar en paz cuando repentinamente Nanoha es atacada de súbito por una extraña niña que se hace llamar Vita y que pertenece a un grupo llamado ""Wolkenritter"" que custodian un misterioso libro llamado ""el libro de la oscuridad"" el cual se alimenta con magia al usar los ""Linker Cores"" de los magos como alimento para llenar sus páginas las cuales están en blanco y que dotará de poderes destructivos a quien lo posea.Una nueva batalla comienza y Nanoha en esta oportunidad no estará sola",2,0,17,0,0,0,19
Canvas 2: Niji-iro no Sketch,none,none,4.2,42,ANIME,https://www3.animeflv.net/uploads/animes/covers/1986.jpg,FINALIZADO,238,Comedia|Drama|Recuentos de la vida|Romance,,24.0,"Se esperaba que Kamikura Hiroki fuera un gran artista cuando estaba en secundaria, pero dejo de pintar por alguna razón. Ahora estudia para Profesor en la Universidad de la Academis de Nadeshiko. Un día llega de visita su prima Hosen Elise, quien perdió a sus padres cuando era niña y cerró sus recuerdos, siendo Hiroki quien abre su mente, encontrando su talento. Asimismo Kikyo Kiri, amiga de la infancia de Hiroki y maestra de Educación Física de la Escuela secundaria, declaró su amor a Hiroki cuando eran jóvenes pero el la rechazó. Gradualmente recuerdan sus amores de jovenes y al verlos Elise se da cuenta de lo mucho que lo ama también.",5,0,3,0,1,1,10
Air in Summer,none,none,4.5,43,OVA,https://www3.animeflv.net/uploads/animes/covers/2156.jpg,FINALIZADO,249,Comedia|Drama|Historico|Romance|Sobrenatural,Air TV (Historia Principal),2.0,"Hace mil años existió un soldado de nombre Ryuuya, encargado de proteger a una chica alada llamada Kanna. Kanna solo tenia un sueño: volver a ver a su madre. Air in summer nos narra la historia del viaje que realizaron Kanna, Ryuuya y Uraha para encontrar a la madre de Kanna; las alegrías, las aventuras y las tristezas de esta travesía.",2,0,18,0,0,0,20
Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,Tsubasa: RESERVoir CHRoNiCLE - The Princess in the Birdcage Kingdom,ツバサ・クロニクル年代記 鳥カゴの国の姫君,4.2,50,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1485.jpg,FINALIZADO,704,Acción|Aventuras|Drama|Fantasía|Shounen,Tsubasa Chronicle (Historia Principal),1.0,"La historia se sitúa en un nuevo mundo que el grupo visita, en éste mundo todos tienen un ave que los acompaña, pero el rey del mismo ha secuestrado al compañero de la princesa Tomoyo, Laifan, haciendo que ésta pierda el habla. Syaoran y los demás se verán envueltos en una batalla contra el rey para evitar que el país caiga en la oscuridad eterna y liberar al reino de la tiranía y opresión del malvado monarca.",9,0,32,4,0,0,45
xxxHOLiC: Sueño De Una Noche De Verano,劇場版 XXX HOLiC 真夏ノ夜ノ夢,xxxHolic: The Movie - A Midsummer Night`s Dream,4.5,91,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/443.jpg,FINALIZADO,563,Comedia|Drama|Misterio|Psicológico|Sobrenatural,xxxHOLiC (Historia Principal),1.0,"La historia se empieza a desarrollar cuando Yuko, Watanuki y Domeki llegan para realizar un trabajo a una casa, la cual no deja pasar a su dueña, ni siquiera utilizando la llave. Los tres protagonistas tendrán que pasar duras pruebas para lograr descubrir el verdadero peligro dentro de la casa y poder terminar su trabajo",12,0,49,3,0,2,66
Seikai no Senki III,none,none,4.6,23,OVA,https://www3.animeflv.net/uploads/animes/covers/2055.jpg,FINALIZADO,53,Acción|Ciencia Ficción|Espacial|Militar|Romance,Seikai no Senki II (Precuela),2.0,"Jinto y Lafiel tras los incidentes en Lobnas II se dirigen de regreso al sistema Hyde para reclamar el territorio nuevamente, sin embargo el gobierno de Martin, el planeta natal de Jinto, se niega a integrarse al Imperio Abh con lo que se podría desatar una nueva guerra por el control de dicho planeta.",6,0,2,0,0,0,8
