title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Kemono Friends 2,けものフレンズ2,none,3.8,248,ANIME,https://www3.animeflv.net/uploads/animes/covers/3099.jpg,FINALIZADO,775,Aventuras|Comedia,Kemono Friends (Precuela),12.0,Segunda Temporada de Kemono Friends,5,1,20,2,2,3,33
Kouya no Kotobuki Hikoutai,荒野のコトブキ飛行隊,none,4.2,346,ANIME,https://www3.animeflv.net/uploads/animes/covers/3098.jpg,FINALIZADO,2467,Acción|Aventuras|Militar,,12.0,"La historia del anime se lleva a cabo en una frontera donde las personas intercambian bienes entre sí para ayudarse mutuamente a sobrevivir. El Escuadrón Kotobuki son guardaespaldas a sueldo, dirigidos por una líder de escuadrón estricta pero hermosa, una oficial al mando poco confiable y una verdadera jefe de equipo. Junto a las pilotos que no carecen de personalidad, salen al aire en peleas, dejando que el ruido del motor de sus Hayabusa resuenen en los cielos.",3,0,16,4,0,0,23
Endro~!,Endoro~!,えんどろ～！,4.3,383,ANIME,https://www3.animeflv.net/uploads/animes/covers/3095.jpg,FINALIZADO,3070,Fantasía|Magia|Recuentos de la vida,,12.0,"En la Isla de Naral, una tierra de magia y espada, monstruos y humanos conviven pacíficamente. Hace mucho tiempo existió un terrorífico Señor Demoníaco, pero ya hace mucho tiempo que el primer Héroe acabó con él y liberó la Isla de Naral de su reinado. Pese a todo, el Señor Demoníaco resucitará una y otra vez con los años, pero con él, siempre surgirá un héroe que acabe nuevamente con su existencia.",18,1,34,0,1,0,54
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Kaguya Wants to be Confessed To: The Geniuses' War of Love and Brains,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,4.7,5982,ANIME,https://www3.animeflv.net/uploads/animes/covers/3096.jpg,FINALIZADO,48578,Comedia|Escolares|Psicológico|Romance|Seinen,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen 2nd Season (Secuela),12.0,"¡Todo vale en el amor y en la guerra! Dos genios. Dos cerebros. Dos corazones. Una batalla. ¡¿Quién declarará primero su amor?! Kaguya Shinomiya y Miyuki Shirogane son dos prodigios de gran inteligencia y quienes controlan el consejo de estudiantes de su prestigiosa academia, lo que las convierte en la crème de la crème de la élite. Pero claro, estar en la cima es algo que incluye una buena dosis de soledad como extra, y ambos acaban enamorándose el uno del otro. ¿El problema? Que ambos son demasiado orgullosos como para admitir que están enamorados, así que el primero que lo admita, ¡será el perdedor! Comienza su batalla diaria para intentar forzar al otro a declararse primero.",332,274,2767,47,32,34,3486
Grimms Notes The Animation,グリムノーツ,none,4.0,671,ANIME,https://www3.animeflv.net/uploads/animes/covers/3093.jpg,FINALIZADO,6706,Acción|Aventuras|Fantasía|Magia,,12.0,"En un mundo que parece sacado de un cuento de hadas, cada persona recibe un libro el día que nace. Estos libros los escribe un misterioso cuentacuentos y determinan todos los detalles de la vida de su dueño, atrapándolo en un destino del cual no puede escapar. Pero un día nace un héroe libre para decidir su destino, puesto que su libro solo contiene páginas en blanco. Esto sin embargo lo convierte en el único del mundo que no sabe qué hacer, así que vaga buscando un propósito en la vida. Para ello viaja por el mundo recorriendo tierras varias y conociendo a personajes de algunos de los cuentos clásicos más famosos. Junto a ellos luchará para conocer su destino y forjar su propia historia.",33,2,64,4,3,5,111
Bermuda Triangle: Colorful Pastrale,"Colorful Pastrale: From Bermuda Triangle, Bermuda△: Colorful Pastrale",バミューダトライアングル ～カラフル・パストラーレ～,3.3,199,ANIME,https://www3.animeflv.net/uploads/animes/covers/3094.jpg,FINALIZADO,1004,Fantasía|Música,,12.0,"Los deslumbrantes focos. Los trajes brillantes, suaves, bonitos. Voces encantadoras bailando con sonrisas brillantes. Bajo las luces deslumbrantes en el escenario de la gran ciudad, estos serán las idols sirena que nadan y bailan libremente bajo el agua. Pero lejos de esta gran ciudad, las chicas vivieron en el tranquilo pueblo de Parrel. Estas chicas, que ni siquiera se imaginaron un futuro tan brillante para ellas mismas, en lugar de eso solo están disfrutando los bocadillos que comen. Esta es la historia de la alegre vida cotidiana de las sirenas que luchan por su duro día a día.",4,0,12,0,0,0,16
Date A Live Ⅲ,"Date A Live 3, Date A Live 3rd Season, DAL 3",デート・ア・ライブⅢ,4.7,2163,ANIME,https://www3.animeflv.net/uploads/animes/covers/3079.jpg,FINALIZADO,17452,Ciencia Ficción|Comedia|Escolares|Harem|Mecha|Romance,Date A Live Movie: Mayuri Judgment (Precuela)|Date A Live IV (Secuela),12.0,Tercera temporada de Date A Live,85,13,739,7,9,7,860
Domestic na Kanojo,"Dome x Kano, Domekano",ドメスティックな彼女,4.6,4648,ANIME,https://www3.animeflv.net/uploads/animes/covers/3091.jpg,FINALIZADO,33137,Drama|Escolares|Romance|Shounen,,12.0,"Natsuo es un chico de preparatoria que está perdidamente enamorado de su alegre y popular maestra llamada Hina. Sin embargo, un día en una reunión conoce a una chica malhumorada llamada Rui y termina durmiendo con ella. Poco después, el padre de Natsuo le dice que se casará de nuevo con una mujer que tiene 2 hijas, para sorpresa de Natsuo las hijas resultan ser Hina y Rui.",274,33,1350,55,68,58,1838
B-Project: Zecchou*Emotion,B-PROJECT～絶頂＊エモーション～,none,3.6,360,ANIME,https://www3.animeflv.net/uploads/animes/covers/3092.jpg,FINALIZADO,1681,Música|Shoujo,B-Project: Kodou*Ambitious (Precuela),12.0,Segunda temporada de B-Project: Kodou*Ambitious,13,1,70,0,1,0,85
Mahou Shoujo Tokushusen Asuka,Magical Girl Spec-Ops Asuka,魔法少女特殊戦あすか,4.4,760,ANIME,https://www3.animeflv.net/uploads/animes/covers/3090.jpg,FINALIZADO,8599,Drama|Magia|Seinen,,12.0,"Leyendas, mitos y magia... La humanidad finalmente se ha encontrado con un mundo al que hasta el momento la ciencia había ignorado por completo, y no es un encuentro agradable. Desde el nuevo mundo llegan monstruos invasores contra los cuales las armas humanas no sirven de nada, lo que hace que el futuro de la humanidad sea incierto. Por suerte, gracias al Tratado Comercial con el Otro Mundo, la humanidad obtiene una posibilidad única de sobrevivir en forma de chicas mágicas. Estas chicas, chicas corrientes que han adquirido poderes mágicos, finalmente logran encauzar la victoria de la humanidad contra los monstruos, aunque no sin recibir multitud de heridas físicas y emocionales. Todo se desmorona cuando se descubre que la victoria no fue más que algo pasajero y que se acerca el inicio de una nueva batalla. Ante el aumento del crimen internacional, el terrorismo indiscriminado, las guerras civiles y el desasosiego general de la población, el trabajo de una chica mágica es eterno.",25,1,40,4,4,0,74
Girly Air Force,ガーリー・エアフォース,none,4.3,710,ANIME,https://www3.animeflv.net/uploads/animes/covers/3088.jpg,FINALIZADO,6303,Acción|Ciencia Ficción,,12.0,"Un día aparecen unas misteriosas criaturas voladoras llamadas Zai y destrozan todas las fuerzas aéreas de la humanidad. Para enfrentarlas, la humanidad modifica unas naves ya existentes para crear soldados mecanizados especiales llamados ""Daughters"", y que pilotan unos mecanismos autónomos llamados ""Anima"" con aspecto de chicas humanas. Narutani Kei es un chico que aspira a recuperar los cielos y un día se encuentra con una nave roja y su piloto, una Anima llamada Gripen que es el as mejor guardado de la humanidad.",41,2,142,2,1,2,190
Gotoubun no Hanayome,"5-toubun no Hanayome, The Five Wedded Brides, The Quintessential Quintuplets",五等分の花嫁,4.7,5160,ANIME,https://www3.animeflv.net/uploads/animes/covers/3089.jpg,FINALIZADO,39502,Comedia|Escolares|Harem|Romance|Shounen,Gotoubun no Hanayome 2nd Season (Secuela),12.0,"Fuutarou Uesugi es un estudiante de segundo año de preparatoria/instituto cuya familia siempre ha sido muy pobre. Un día recibe una suculenta oferta de trabajo como tutor a medio tiempo... ¡pero sus estudiantes resultan ser unas chicas de su propia clase! Para complicar más las cosas, son quintillizas... Las cinco hermanas son todas muy atractivas, pero no es lo único que tienen en común: todas odian estudiar y sus calificaciones siempre están al límite de la catástrofe. Tendrá que conseguir que las cinco estudien, pero primero tendrá que estudiar él cómo ganarse su confianza.",315,70,2836,29,37,26,3313
Meiji Tokyo Renka,明治東亰恋伽,none,4.4,1049,ANIME,https://www3.animeflv.net/uploads/animes/covers/3086.jpg,FINALIZADO,6379,Fantasía|Historico|Romance|Shoujo,,12.0,"Un misterioso mundo te llama... Una luna del color de las fresas ilumina esta noche. En una noche de escarlata luna llena, la estudiante de preparatoria Mie Ayazuki, atraída por el poder mágico del misterioso mago Charlie, entra en una caja. Cuando se despierta, se encuentra en el Tokio de la era Meiji. Mei, confundida y perdida, recibe la ayuda de Mori Ougai y Hishida Syunso, quienes la llevan en su carruaje hasta Rokumeikan, un lujoso salón de baile repleto de oficiales de alto rango donde conocerá a figuras históricas como Izumi Kyoka, Kawakami Otojiro, Koizumi Yakumo y Fujita Goro. En este mundo aparecen los ""mononoke"", espíritus con malas intenciones, pero solo durante la ""Hora Mística"" que se da entre el atardecer y el amanecer. Quienes pueden ver a estos ""mononoke"" son llamados ""Tamayori"", y la propia Mei posee dicho poder. Con su vida habiendo cambiado por completo, el romance comienza a florecer entre ella y los apuestos chicos que la ayudan, siendo el poder de la Tamayori algo que reforzará todavía más sus vínculos. Mei tendrá oportunidad de regresar a su mundo y a su época con la próxima luna llena, un mes después, pero ¿elegirá regresar o...? Una historia de amor que florece en el Tokio de la era Meiji y que trascenderá al mismo tiempo.",32,7,355,4,8,13,419
"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",同居人はひざ、時々、頭のうえ。,none,4.7,1199,ANIME,https://www3.animeflv.net/uploads/animes/covers/3087.jpg,FINALIZADO,7923,Comedia|Recuentos de la vida,,12.0,"Subaru Mikazuki es un novelista que sufre el defecto de ser excesivamente tímido, lo que hace que le cueste mucho relacionarse con otras personas. Un día encuentra en la calle a un gato al que han abandonado en la calle y sobrevive como puede. Ambos forjarán amistad y acabarán viviendo juntos, contándonos esta serie su día a día a través tanto de los ojos del humano, como de los ojos del gato. Pequeños momentos que pueden parecer triviales al espectador, pero que al ir uniéndose, hace que ambos sientan que tienen un amigo de confianza en el otro y sean felices.",23,5,157,3,1,3,192
Yakusoku no Neverland,The Promised Neverland,約束のネバーランド,4.7,8175,ANIME,https://www3.animeflv.net/uploads/animes/covers/3084.jpg,FINALIZADO,45358,Ciencia Ficción|Misterio|Shounen|Terror,,12.0,"Por mucho que los niños la quieran, ella no es su madre. Viven juntos, pero no son familiares de sangre. Grace Field es un hogar al que son enviados los niños que no tienen padres. Un hogar irreemplazable para los 38 niños que allí viven felices su día a día, como si fueran hermanos, aunque al inicio fueran completos desconocidos. Al menos así era hasta que cierto descubrimiento cambió sus vidas por completo...",1077,84,6611,318,94,390,8574
Kemurikusa (TV),ケムリクサ,none,4.2,666,ANIME,https://www3.animeflv.net/uploads/animes/covers/3085.jpg,FINALIZADO,3062,Ciencia Ficción|Fantasía,,12.0,La historia de ciencia ficción nos presenta a unas chicas que se enfrentan a unos misteriosos seres llamados “mushi (Insecto)” y que sobreviven un mundo cubierto por una extraña niebla roja.,12,0,27,3,0,1,43
Tate no Yuusha no Nariagari,The Rising of the Shield Hero,盾の勇者の成り上がり,4.8,13117,ANIME,https://www3.animeflv.net/uploads/animes/covers/3074.jpg,FINALIZADO,66463,Acción|Aventuras|Comedia|Drama|Fantasía|Romance|Seinen,Tate no Yuusha no Nariagari Season 2 (Secuela),25.0,"Iwatani Naofumi es el típico otaku, al menos hasta que un día encuentra en la biblioteca un libro que lo transporta a otro mundo. Allí se convertirá en el Héroe del Escudo, uno de los Cuatro Héroes Cardinales, y tendrá que luchar contra las Olas de la Catástrofe junto a los héroes de la espada, la lanza y el arco. Emocionado ante la perspectiva de vivir una gran aventura, Naofumi parte de viaje con su grupo. No obstante, al cabo de unos pocos días lo traicionan y pierde su dinero, su dignidad y el respeto de los que le rodean.",620,55,3578,58,42,42,4395
3D Kanojo: Real Girl 2nd Season,3D Girlfriend 2nd Season,3D彼女 リアルガール第2シーズン,4.7,2003,ANIME,https://www3.animeflv.net/uploads/animes/covers/3081.jpg,FINALIZADO,11065,Escolares|Romance|Shoujo,3D Kanojo: Real Girl (Precuela),12.0,Segunda temporada de 3D Kanojo: Real Girl,42,5,578,8,4,19,656
Watashi ni Tenshi ga Maiorita!,私に天使が舞い降りた！,none,4.7,1225,ANIME,https://www3.animeflv.net/uploads/animes/covers/3080.jpg,FINALIZADO,11457,Comedia,,13.0,"Miyako es una tímida joven universitaria que además es una otaku. Su vida cambia por completo (o eso cree ella) cuando conoce a un grupo de angelicales colegialas de primaria, y es que cuando Miyako ve por primera vez a Hana, la amiguita de su hermanita, ¡su corazón se acelera! Miyako intentará ser amiga de las preciosas niñas, pero no le resultará fácil... ¡Una comedia sobre cómo intentar forjar amistad con unas niñas de primaria!",63,56,537,3,6,3,668
Kakegurui××,"Kakegurui 2nd Season, Kakegurui: Compulsive Gambler 2nd Season",賭ケグルイ××,4.6,2317,ANIME,https://www3.animeflv.net/uploads/animes/covers/3082.jpg,FINALIZADO,21309,Drama|Escolares|Juegos|Misterio|Psicológico|Shounen,Kakegurui (Precuela),12.0,Segunda temporada de Kakegurui,263,31,2023,44,35,19,2415
Ame-iro Cocoa: Side G,"Ame-iro Cocoa 5th Season, Ameiro Cocoa, Rainy Cocoa, Ame-iro Cocoa 5",雨色ココア side G,3.4,186,ANIME,https://www3.animeflv.net/uploads/animes/covers/3083.jpg,FINALIZADO,1427,Comedia|Recuentos de la vida,Ame-iro Cocoa Series: Ame-con!! (Precuela),12.0,"Un día tranquilo como cualquier otro en la cafetería Rainy Color... hasta que el silencio se rompe cuando una chica patea la puerta del local y grita: ""¡Al menos mantén tu promesa, viejo desgraciado!"". La chica es Yoko Amami , hija del dueño de la cafetería, Koji Amami, y está muy enfadada con su padre porque echó a perder su viaje familiar y además planea irse solo a Hawaii. ¡Yoko está roja de ira! Aunque cuando ve a Rain, el perro mascota del local, la joven se queda paralizada por su miedo a los perros. Cuando la chica reacciona, sale corriendo asustada y tropieza con la maleta de Koji, rompiendo un valioso jarrón que había allí cerca. Como castigo por romper el jarrón Yoko tendrá que mantener abierto el Rainy Color en ausencia de su padre durante las vacaciones de verano. Una historia sobre cómo una joven luchará por mantener el negocio y logra alcanzar sus metas con la ayuda de sus amigas.",5,1,14,0,0,1,21
Pastel Memories,ぱすてるメモリーズ,none,3.8,278,ANIME,https://www3.animeflv.net/uploads/animes/covers/3078.jpg,FINALIZADO,2060,Acción|Aventuras|Ciencia Ficción,,12.0,"El RPG de “chicas otaku” se desarrolla en un futuro cercano, donde Akihabara ya no es lo que era tras haber caído en decadencia la cultura otaku. Los jugadores toman el rol del gerente de una de las pocas tiendas otaku que quedan y deberá colaborar con varias chicas otaku con gran talento para combatir juntos un “virus” que está infectando los mundos de varias obras y recuperar los recuerdos perdidos de la gente.",4,3,11,0,0,0,18
Dororo,Dororo to Hyakkimaru,どろろ,4.7,7263,ANIME,https://www3.animeflv.net/uploads/animes/covers/3077.jpg,FINALIZADO,50414,Acción|Aventuras|Demonios|Historico|Shounen|Sobrenatural,,24.0,"Daigo Kagemitsu es un temible samurái que entregó su futuro hijo a demonios, a cambio de ver cumplido su sueño de conquistar el país. Al cabo del tiempo, nació un niño deforme, al que faltaban cuarenta y ocho partes de su cuerpo. Su ambicioso padre lo arrojó al río, pero el pequeño logró sobrevivir y, con el tiempo, convertirse en un diestro espadachín llamado Hyakkimaru, «pequeño monstruo». Años después, con la ayuda del joven y avispado Dororo, quien afirma ser el mejor ladrón de Japón, Hyakkimaru emprenderá un viaje a lo largo del cual se enfrentará a los demonios para recuperar las partes de su cuerpo.",323,23,1621,45,24,91,2127
Mob Psycho 100 II,"Mob Psycho 100 2nd Season, Mob Psycho Hyaku, Mob Psycho One Hundred",モブサイコ100 II,4.8,3498,ANIME,https://www3.animeflv.net/uploads/animes/covers/3076.jpg,FINALIZADO,20643,Acción|Comedia|Recuentos de la vida|Sobrenatural,Mob Psycho 100 (Precuela),13.0,Segunda temporada de Mob Psycho 100,189,50,1102,22,7,17,1387
Ueno-san wa Bukiyou,"How clumsy you are, Miss Ueno.",上野さんは不器用,4.6,1218,ANIME,https://www3.animeflv.net/uploads/animes/covers/3075.jpg,FINALIZADO,11929,Comedia|Romance|Seinen,,12.0,"El manga de comedia se centra en Ueno, una genio estoica y de fuerte voluntad que es la presidenta del club de ciencias de su escuela. Ella ya ha inventado muchos artefactos útiles para su propio uso, pero su inteligencia no abarca la parte sentimental, ya que es muy torpe y tímida cuando se trata del romance.",33,65,241,3,5,2,349
Fukigen na Mononokean Tsuzuki,Fukigen na Mononokean 2nd Season,不機嫌なモノノケ庵 續,4.5,454,ANIME,https://www3.animeflv.net/uploads/animes/covers/3071.jpg,FINALIZADO,3232,Comedia|Demonios|Sobrenatural,Fukigen na Mononokean (Precuela),13.0,Segunda temporada de Fukigen na Mononokean,20,3,102,1,0,0,126
Mini Toji,みにとじ,none,3.7,127,ANIME,https://www3.animeflv.net/uploads/animes/covers/3073.jpg,FINALIZADO,709,Acción|Comedia|Fantasía,,10.0,"¿Acaso unas chicas no tienen algo más que hacer en su vida diaria que pelear y pelear? ¡Todas las chicas del anime ""Toji no Miko"" y el juego para smartphones ""Toji no Miko Kizamishi Issen no Tomoshibi"" se reúnen en esta serie en su formato más pequeño hasta la fecha!",5,0,8,1,0,0,14
W'z,ウィズ,none,3.9,486,ANIME,https://www3.animeflv.net/uploads/animes/covers/3072.jpg,FINALIZADO,4432,Acción|Música,Hand Shakers (Precuela),13.0,"Yukiya, quien tiene ""probablemente"" 14 años, pasa su tiempo mezclando música como DJ a solas. Debido a la influencia de su padre, ha escuchado música house desde que era joven y sube sus videos a Internet. Él quiere transmitir algo a alguien. Quiere ser reconocido y convertirse en alguien importante, pero lastimarse le aterra. Un día, mientras intentaba obtener más visitas, hace algo que no se puede deshacer; ve una transmisión en vivo de ""ese mundo"". Yukiya cree que no puede hacer nada solo, pero que podría lograr algo si lo estuviera haciendo junto a otra persona.",20,3,46,4,2,0,75
Boogiepop wa Warawanai (2019),"Boogiepop Never Laughs, Boogiepop Doesn't Laugh",ブギーポップは笑わない,4.4,755,ANIME,https://www3.animeflv.net/uploads/animes/covers/3069.jpg,FINALIZADO,8531,Misterio|Psicológico|Terror,,18.0,"Keiji Takeda está esperando a su novia, Touka Miyashita, una chica menor de su escuela. Cuando la chica no aparece, él intenta comunicarse con ella pero no lo logra, así que cuando cae el sol, decide rendirse en la búsqueda y regresar a casa. Es entonces cuando se encuentra con un extraño hombre que vaga por la calle con lágrimas en los ojos, pero decide ignorarlo... hasta que descubre que a él se acerca una joven con capa y sombrero negros que tiene la misma cara que Touka Miyashita, su novia desaparecida.",22,1,44,6,2,5,80
Egao no Daika,"The Cost of Smiles, The Price of Smiles",エガオノダイカ,3.9,494,ANIME,https://www3.animeflv.net/uploads/animes/covers/3070.jpg,FINALIZADO,3837,Drama|Fantasía|Militar|Recuentos de la vida,,12.0,"En un planeta muy, muy lejano de la Tierra, hay un reino repleto de sonrisas. La princesa Yuki tiene tan solo doce años y comienza a vivir esa montaña rusa de emociones que supone la adolescencia. Sus días pasan de las lágrimas, a la risa e incluso experimentan el romance. El palacio es un sitio divertido donde sus varios súbditos ayudan a dar color a su vida, entre ellos la tutora Layla, el consejero político Izana, Harold el Gran Maestre o Joshua, su amigo de la infancia. ""¡Yuki, mientras tengas voluntad y pasión, lograrás lo que te propongas!"", le dice Joshua. ""Ugh, ¿otra vez con eso? Joshua, ¡ten un poco más de dignidad!"", responde ella airada. Stella es una brillante guerrera de tan solo diecisiete años. Por muy dura que sea y por complicada que sea la situación, nunca olvida sonreír. Para ella, la sonrisa es algo esencial en la vida. Esta es una historia de dos chicas nacidas en dos planetas distantes.",13,2,8,0,0,0,23
BanG Dream! 2nd Season,BanG Dream!（バンドリ！）第2期,none,4.5,339,ANIME,https://www3.animeflv.net/uploads/animes/covers/3066.jpg,FINALIZADO,1240,Música,BanG Dream! (Precuela)|BanG Dream! 3rd Season (Secuela),13.0,Segunda temporada de la serie BanG Dream!.,6,0,46,0,2,0,54
Ikkitousen: Western Wolves,Ikki Tousen: Western Wolves,一騎当千 Western Wolves,4.1,174,OVA,https://www3.animeflv.net/uploads/animes/covers/3067.jpg,FINALIZADO,2020,Acción|Artes Marciales|Ecchi|Escolares|Seinen|Superpoderes,Ikkitousen: Extravaganza Epoch (Precuela),3.0,"Serán 3 Ovas, 1 mensual.",17,1,29,3,3,2,55
Lord El-Melloi II-sei no Jikenbo,Lord El-Melloi II Case Files,ロード・エルメロイⅡ世の事件簿,4.5,273,ESPECIAL,https://www3.animeflv.net/uploads/animes/covers/3064.jpg,FINALIZADO,3496,Fantasía|Misterio|Sobrenatural,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note (Secuela),0.0,"Waver Velvet, el joven que luchó codo con codo con Iskandar durante la Cuarta Guerra del Santo Grial de Fate/Zero. El tiempo ha pasado y ahora Waver, más maduro, ha adoptado el nombre de Lord El-Melloi. Como El-Melloi II, enfrenta todo tipo de casos mágicos y místicos en la Torre del Reloj, la meca de todos los magos.",29,3,72,6,3,2,115
Strike the Blood III,Strike the Blood Third,ストライク・ザ・ブラッドⅢ,4.4,840,OVA,https://www3.animeflv.net/uploads/animes/covers/3062.jpg,FINALIZADO,6182,Acción|Ecchi|Fantasía|Sobrenatural|Vampiros,Strike the Blood II (Precuela),10.0,Tercera temporada de Strike the Blood (En Ovas),43,4,204,6,6,0,263
