title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Houkago Teibou Nisshi,"Diary of Our Days at the Breakwater, Hokago Teibo Nisshi",放課後ていぼう日誌,4.5,430,ANIME,https://www3.animeflv.net/uploads/animes/covers/3308.jpg,FINALIZADO,2787,Comedia|Escolares|Recuentos de la vida|Seinen,,12.0,"Tsurugi Hina es una estudiante de primer año en preparatoria costera y que se considera a sí misma como inferior a los demás. Caminando a lo largo del terraplén, se encuentra con una senpai llamada Kuroiwa, quien la invita a unirse al club Rompeolas y comenzar a pescar. Rodeada de excéntricos miembros, ¿cómo será la vida en preparatoria de Hina?",36,10,148,1,2,2,199
Shadowverse (TV),シャドウバース,none,3.5,443,ANIME,https://www3.animeflv.net/uploads/animes/covers/3307.jpg,FINALIZADO,2910,Fantasía|Juegos,,48.5,"La historia se centra en Hiiro Ryugasaki, un estudiante de la Academia Tensei. Debido a un extraño incidente, Hiiro obtiene un misterioso smartphone. Este dispositivo tiene instalado el popular juego de cartas digital “Shadowverse” y, a través de este juego, Hiiro conocerá rivales, participará en torneos y formará lazos con otras personas.",54,6,74,7,22,0,163
Princess Connect! Re:Dive,Priconne,プリンセスコネクト！Re:Dive,4.5,1817,ANIME,https://www3.animeflv.net/uploads/animes/covers/3302.jpg,FINALIZADO,20531,Acción|Aventuras|Fantasía,Princess Connect! Re:Dive Season 2 (Secuela),13.0,"En la preciosa tierra de Astraea, donde sopla una agradable brisa, despierta un joven llamado Yuuki sin recordar nada de su pasado. Allí encontrará a tres chicas que la acompañarán: la guía Kokkoro que jura cuidar de él, la encantadora espadachina Pecorine y la maga de orejas de gato Karyl. Con la guía del destino, los cuatro formarán un grupo muy particular. Así da comienzo su aventura.",147,52,647,11,18,10,885
Fruits Basket 2nd Season,"Fruits Basket (2019) 2nd Season, Furuba, Fruits Basket (Zenpen)",フルーツバスケット 2nd season,4.7,1461,ANIME,https://www3.animeflv.net/uploads/animes/covers/3304.jpg,FINALIZADO,9142,Comedia|Drama|Recuentos de la vida|Romance|Shoujo|Sobrenatural,Fruits Basket (2019) (Precuela)|Fruits Basket: The Final (Secuela),25.0,Segunda temporada de Fruits Basket (2019),69,12,909,20,7,11,1028
Jashin-chan Dropkick' S2,"False God My Dropkick 2nd Season, Dropkick on My Devil!! 2nd Season",邪神ちゃんドロップキック'（ダッシュ）,4.6,442,ANIME,https://www3.animeflv.net/uploads/animes/covers/3303.jpg,FINALIZADO,2881,Comedia|Sobrenatural,Jashin-chan Dropkick (Precuela),12.0,Segunda temporada de Jashin-chan Dropkick.,6,14,86,2,2,2,112
Shironeko Project: Zero Chronicle,"White Cat Project, Rune Story",白猫プロジェクトZERO CHRONICLE,3.6,1649,ANIME,https://www3.animeflv.net/uploads/animes/covers/3305.jpg,FINALIZADO,12694,Acción|Aventuras|Fantasía|Magia,,12.0,"En un mundo formado por numerosas islas, un joven héroe de la Isla Astora se encuentra con el aventurero Kyle y lo sigue en una expedición por la isla. En su viaje se encuentran con una chica misteriosa llamada Iris y un gato blanco que habla, y juntos se dirigen a las ruinas de la isla, donde encuentran una isla voladora. Kyle se consume por la oscuridad allí, mientras que el resto del grupo decide viajar a los confines del mundo en la isla voladora para encontrar las siete «Grandes Runas», siguiendo las palabras de Kyle antes de desaparecer.",132,10,261,21,98,24,546
Digimon Adventure: (2020),デジモンアドベンチャー:,none,4.2,1292,ANIME,https://www3.animeflv.net/uploads/animes/covers/3297.jpg,FINALIZADO,12755,Acción|Aventuras|Comedia|Fantasía|Infantil,,67.0,"Esta nueva serie de Digimon Adventure se desarrolla en el año 2020, una era en la que el mundo humano se encuentra conectado por una red, que a su vez conforma un Mundo Digital habitado por unas formas de vida desconocidas llamadas “Digimon” (abreviatura de “Digital Monster”). Este primer capítulo es protagonizado por Taichi Yagami y Koushiro Izumi, sin embargo, solo el primero es transportado al Mundo Digital. Allí, se encuentra con un Koromon el cual evoluciona a Agumon después de ser rescatado. Koushiro descubre que un conjunto de Digimon están interviniendo en las líneas digitales de la ciudad, y esto ha puesto en peligro a la madre y hermana de Taichi, que se encuentran viajando en tren. Agumon logra hacer frente a estas amenazas y todo parece ir bien, hasta que el último Digimon restante evoluciona y Agumon es incapaz de dañarlo. Gracias al apoyo de Taichi, Agumon vuelve a evolucionar, esta vez a Greymon, y destruye a la amenaza devolviendo a la ciudad del mundo real a la normalidad. Al cierre, se observa a un Garurumon montado por un misterioso chico.",102,13,322,24,29,15,505
Kingdom 3rd Season,Kingdom Season 3,キングダム 第3シリーズ,4.7,619,ANIME,https://www3.animeflv.net/uploads/animes/covers/3301.jpg,FINALIZADO,2543,Acción|Historico|Militar|Seinen,Kingdom 2 (Precuela)|Kingdom 4th Season (Secuela),26.0,Tercera temporada de Kingdom,87,7,257,8,18,8,385
Gleipnir,グレイプニル,none,4.6,2766,ANIME,https://www3.animeflv.net/uploads/animes/covers/3299.jpg,FINALIZADO,28103,Acción|Ecchi|Misterio|Seinen|Sobrenatural,,13.0,"Shuichi Kagaya es un chico ordinario de preparatoria en una pequeña y aburrida ciudad. Sin embargo, cuando una chica se ve atrapada en un incendio en un almacén, Shuichi usa su poder misterioso, transformarse en un perro peludo de gran tamaño con un enorme revólver y una cremallera en la espalda. Él salva la vida de la chica, quien decide guardar su secreto. Pero ella se encuentra buscando a su hermana, quien mató a su familia, y no le importará lo degradante que sea: usará a Shuichi para cumplir su misión.",309,28,896,54,17,13,1317
Tsugu Tsugumomo,続・つぐもも,none,4.7,1162,ANIME,https://www3.animeflv.net/uploads/animes/covers/3298.jpg,FINALIZADO,8385,Acción|Comedia|Ecchi|Escolares|Seinen|Sobrenatural,Tsugumomo (Precuela),12.0,Segunda temporada de Tsugumomo.,106,25,457,13,7,34,642
"Shachou, Battle no Jikan Desu!",Shachibato The Animation,"社長, バトルの時間です!",3.5,474,ANIME,https://www3.animeflv.net/uploads/animes/covers/3300.jpg,FINALIZADO,3658,Acción|Aventuras|Fantasía,,12.0,"Shachou, Battle no Jikan Desu! es un juego isekai de estrategia se desarrolla en un mundo en el que de repente aparecen puertas dimensionales en los cielos, que llevan a incontables mazmorras. La historia presenta al jugador como el presidente de una compañía que contrata aventureros para conquistar mazmorras llenas de monstruos y tesoros. Los jugadores “reclutan” o entrenan a peleadores, magos, caballeros, cazadores, ladrones y otras clases de empleados, para finalmente mandarlos a combatir.",22,2,34,2,6,1,67
Arte,アルテ,none,4.7,1042,ANIME,https://www3.animeflv.net/uploads/animes/covers/3292.jpg,FINALIZADO,7035,Drama|Historico|Recuentos de la vida|Romance|Seinen,,12.0,"Florencia del siglo XVI. El lugar de nacimiento del Renacimiento, donde el arte está prosperando. En un pequeño rincón de esta ciudad, comienza el viaje de Arte, una chica que sueña con convertirse en artista, una carrera imposible para una mujer nacida en una familia noble. En aquellos días, el arte era una profesión exclusivamente masculina, y las mujeres se enfrentaban ante una fuerte discriminación. A pesar de estos desafíos, Arte persevera en alcanzar su sueño con trabajo duro y una actitud positiva.",54,5,217,10,2,7,295
Yesterday wo Utatte,Sing,イエスタデイをうたって,4.5,2449,ANIME,https://www3.animeflv.net/uploads/animes/covers/3294.jpg,FINALIZADO,15013,Drama|Recuentos de la vida|Romance|Seinen,,12.0,"Después de la universidad, Rikuo Uozumi, un niño sin mucha ambición en la vida, toma un trabajo en una tienda de conveniencia. Los días pasan sin incidentes para Rikuo hasta que conoce a su ex novia y compañera de clase, pero especialmente gracias a la inusual Haru Nonaka y su mascota cuervo ...",95,10,316,8,26,17,472
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,Ascendance of a Bookworm 2nd Season,本好きの下剋上 ～司書になるためには手段を選んでいられません～ 第2期,4.8,1124,ANIME,https://www3.animeflv.net/uploads/animes/covers/3295.jpg,FINALIZADO,3950,Fantasía|Recuentos de la vida,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen (Precuela)|Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season (Secuela),12.0,Segunda temporada de Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen.,41,4,316,3,3,0,367
Major 2nd (TV) 2nd Season,メジャーセカンド,none,4.4,179,ANIME,https://www3.animeflv.net/uploads/animes/covers/3291.jpg,FINALIZADO,868,Comedia|Deportes|Drama|Shounen,Major 2nd (TV) (Precuela),25.0,Segunda temporada de Major 2nd.,17,1,39,4,1,1,63
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,"Hamefura, I Reincarnated into an Otome Game as a Villainess With Only Destruction Flags…, Destruction Flag Otome",乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…,4.7,2760,ANIME,https://www3.animeflv.net/uploads/animes/covers/3293.jpg,FINALIZADO,15017,Comedia|Drama|Escolares|Fantasía|Romance,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X (Secuela),12.0,"Katarina Claes, de ocho años, es la única hija de un duque, vive su vida pacíficamente y sin incidentes hasta que se golpea la cabeza contra una roca ... y luego recuerda que en realidad no es la hija del duque. Solía ser una otaku que murió camino a la escuela después de pasar la noche anterior jugando Fortune Lover, su juego de otome favorito. Después de darse cuenta de que su entorno actual parece extrañamente familiar, se sorprende al descubrir que se ha reencarnado en el mundo de Fortune Lover como la villana. La villana en el juego generalmente termina muerta o exiliada, por lo que Katarina decide usar su conocimiento del juego y sus rutas para evitar situaciones malas. Pero, ¿es posible que la villana llegue a un buen final?",115,45,988,11,8,5,1172
Gal to Kyouryuu,"Gal and Dinosaur, Gyaru to Kyouryuu",ギャルと恐竜,3.2,604,ANIME,https://www3.animeflv.net/uploads/animes/covers/3296.jpg,FINALIZADO,2251,Comedia|Recuentos de la vida|Seinen,,12.0,"La historia comienza cuando una gyaru llamada Kaede se encuentra un dinosaurio y lo lleva a casa. El dinosaurio se alimenta de comida humana, mira televisión y disfruta estar a la moda.",21,17,56,5,17,3,119
Bungou to Alchemist: Shinpan no Haguruma,文豪とアルケミスト 〜審判ノ歯車〜,none,4.0,455,ANIME,https://www3.animeflv.net/uploads/animes/covers/3288.jpg,FINALIZADO,5499,Acción|Aventuras|Fantasía,,13.0,"En el juego original de simulación, los jugadores se convierten en bibliotecarios que unen fuerzas para revivir algunas figuras literarias. También pelearán para proteger a los libros de las fuerzas que buscan corroerlos.",39,5,146,6,1,4,201
Nami yo Kiitekure,Nami yo Kiite Kure,波よ聞いてくれ,4.3,386,ANIME,https://www3.animeflv.net/uploads/animes/covers/3290.jpg,FINALIZADO,2785,Comedia|Drama|Romance|Seinen,,12.0,"El escenario es Sapporo, Hokkaido. Una noche, nuestra heroína, Minare Koda, le cuenta sus aflicciones al director de una radio que conoce mientras bebía una noche. Al día siguiente, escucha que una grabación de sus lamentables quejas es reproducida en vivo en la radio. Minare irrumpe en la estación llena de rabia, solo para ser engañada por el director de la estación para improvisar un programa de entrevista donde explique su diálogo. Con una sola grabación, las muchas facetas de la excéntrica de la vida de Minare comenzarán a dirigirse hacia una dirección, mientras cae cada vez más en el mundo de la radio.",9,9,39,1,4,2,64
Shin Sakura Taisen the Animation,New Sakura Wars the Animation,新サクラ大戦 the Animation,3.4,284,ANIME,https://www3.animeflv.net/uploads/animes/covers/3286.jpg,FINALIZADO,2468,Aventuras|Ciencia Ficción|Mecha|Shounen,,12.0,"En el año 1940, los días pacíficos han regresado a la capital imperial de Tokio. En la Revue de Combate Imperial: el capitán de la División Flor, Seijuro Kamiyama, fue enviado a Europa y Sakura Amamiya fue nombrada capitana interina. Kamiyama regresa a su hogar en la División Flor, pero con una chica desconocida a su lado. Se llama Klara, y es la única sobreviviente de la Revue de Combate de Moscú, que fue destruida en un accidente. Sakura y compañía dan la bienvenida a Klara, quien les fue confiada por Kamiyama y reasignada a la División Flor. Mientras tanto, un grupo que se hace llamar la Revue de Combate de Moscú aparece de repente en la capital imperial. ¿Quién es Klara de Moscú? ¿Y cuál es el objetivo detrás de la supuestamente destruida Revue de Combate de Moscú que viene a Japón?",35,3,28,5,7,5,83
Listeners,LISTENERS リスナーズ,none,4.1,493,ANIME,https://www3.animeflv.net/uploads/animes/covers/3289.jpg,FINALIZADO,4421,Ciencia Ficción|Música,,12.0,"La “gran sinfonía adolescente” se desarrolla en un mundo donde no existe nada llamado “música”. Un chico se encuentra con Mu, una chica misteriosa con un conector de entrada de audio en su cuerpo. Cuando ella está enchufada a un amplificador, algo que cambiará el mundo se pone en marcha… “Así comienza un viaje de sonido que nunca será olvidado”.",24,1,37,6,1,2,71
"Hachi-nan tte, Sore wa Nai deshou!","Hachinan tte, Sore wa Nai deshou!",八男って、それはないでしょう！,4.4,1856,ANIME,https://www3.animeflv.net/uploads/animes/covers/3283.jpg,FINALIZADO,14752,Acción|Fantasía,,12.0,"Shingo Ichinomiya es un hombre de 25 años que trabaja en una empresa firme, mientras piensa en el ajetreado trabajo que le espera mañana, se va a dormir. Sin embargo, cuando despierta a la mañana siguiente, se da cuenta que está en una habitación desconocida para él y que ha tomado el cuerpo y la mente de un niño de 6 años. Pronto aprende de los recuerdos del niño que nació como el hijo más joven de una familia pobre y noble que vive en un país lejano. Al no tener habilidades administrativas no puede hacer nada para manejar la vasta tierra propiedad de su familia. Afortunadamente, ha sido bendecido con un talento muy raro, el talento de la magia. Desafortunadamente, aunque su talento podría traer prosperidad a su familia, en realidad sólo trajo desastres. Ésta será entonces la historia del niño, Wendelin Von Benno Baumeister, y cómo abrirá su propio camino a través de un duro mundo nuevo.",152,20,437,15,9,6,639
Kakushigoto,Hidden Things,かくしごと,4.8,1691,ANIME,https://www3.animeflv.net/uploads/animes/covers/3284.jpg,FINALIZADO,10684,Comedia|Recuentos de la vida|Shounen,,12.0,"Esta comedia tiene como protagonista a Goto Kakushi, quien no quiere que su hija, Goto Hime, se entere de que es un autor de mangas algo vulgares. Una historia de amor y risas entre padre e hija.",69,17,340,9,4,40,479
Tamayomi,球詠,none,4.1,406,ANIME,https://www3.animeflv.net/uploads/animes/covers/3282.jpg,FINALIZADO,2871,Deportes|Escolares,,12.0,"En sus años de secundaria, la lanzadora Takeda Yomi no pudo llegar muy lejos en un torneo de béisbol interescolar. Como la catcher de su equipo no estaba a su nivel, no pudo usar su lanzamiento característico, su ""bola mágica"" y finalmente se arrepintió de no poder usarlo en su último partido. Al llegar a la preparatoria, decidió dejar de jugar béisbol y fue a la Preparatoria Shin Koshigaya, una escuela con el club de béisbol en pausa. Allí, encontró a su amiga de la infancia, Yamazaki Tamaki, a la cual le había perdido el rastro hace mucho tiempo y con la que solía jugar a la pelota cuando eran niñas. Tamaki también jugó béisbol durante sus años de secundaria, como catcher, e incluso pudo atrapar su ""Bola Mágica"". ¿La promesa que se hicieron cuando eran pequeñas podrá cumplirse ahora?",19,4,47,0,1,0,71
Psycho-Pass 3: First Inspector,PSYCHO-PASS サイコパス 3 FIRST INSPECTOR,none,4.6,231,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/3280.jpg,FINALIZADO,1587,Acción|Ciencia Ficción|Policía|Psicológico,,3.0,"La película concluirá la historia de la temporada 3 sobre el caso de los ""Zorros"" perseguidos por la Unidad 1, el misterio de Bifrost, y la batalla de Arata y Kei.",19,2,73,4,2,2,102
Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,"KonoSuba Movie, Eiga Kono Subarashii Sekai ni Shukufuku wo!, Kono Subarashii Sekai ni Shukufuku wo! Movie",この素晴らしい世界に祝福を！紅伝説,4.8,2997,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/3279.jpg,FINALIZADO,11110,Aventuras|Comedia|Fantasía|Magia|Parodia|Sobrenatural,,1.0,"Kazuma Satou es un chico de preparatoria otaku y hikikomori que no suele salir de casa, pero cuando lo hace, un fatídico (y ridículo) accidente acaba con su vida. En el otro mundo aparece una diosa ante él y le propone comenzar de nuevo su vida en un mundo de magia y espada, pero las condiciones son un tanto peculiares, así que acabará comenzando de cero como aventurero y acompañado de una diosa. Todo va bien hasta que un día Yunyun aparece y dice a Megumin algo inesperado: tiene una carta de su padre en la que parece que está a punto de morir, así que todo el grupo parte al pueblo de los demonios Carmesí a ver qué ha ocurrido... ¡y la vida de Kazuma jamás volverá a ser (de nuevo) la misma!",258,283,1868,27,27,24,2487
One Piece Movie 14: Stampede,劇場版『ONE PIECE STAMPEDE』（スタンピード）,none,4.5,645,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/3278.jpg,FINALIZADO,1995,Acción|Aventuras|Comedia|Fantasía|Shounen|Superpoderes,,1.0,"Los Piratas de Sombrero de Paja llegan a la isla Delta, isla donde se realizará la Expo Pirata, evento hecho por y para piratas. El principal atractivo de esa edición es la búsqueda de un tesoro perteneciente anteriormente a Gold Roger.",140,23,908,28,7,16,1122
Altered Carbon - Resleeved,none,none,4.0,158,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/3306.jpg,FINALIZADO,677,Acción|Ciencia Ficción|Drama|Sobrenatural,,1.0,"La película es un spin-off de la serie de ciencia ficción Altered Carbon. En el planeta Latimer, Takeshi Kovacs deberá proteger a una tatuadora mientras investiga la muerte de un jefe yakuza.",33,1,25,4,5,1,69
Tenchi Muyou! Ryououki 5th Season,none,none,3.8,110,OVA,https://www3.animeflv.net/uploads/animes/covers/3277.jpg,FINALIZADO,458,Acción|Espacial|Harem|Shounen|Sobrenatural,,3.0,Quinta Temporada de Tenchi Muyou!,38,8,65,6,33,6,156
Goblin Slayer: Goblin's Crown,none,none,4.7,1619,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/3335.jpg,FINALIZADO,7773,Acción|Aventuras|Fantasía,,1.0,"“Por favor, tienes que encontrar cualquier información que nos lleve a encontrar a una Noble Fencer que desapareció después de haber ido a cazar algunos goblins”. Goblin Slayer y su equipo parte a las montañas nevadas al norte después de recibir una solicitud de la Sword Maiden. Una pequeña aldea es atacada y se encuentran con una misteriosa capilla, y la forma en que los goblins de la zona actúan parece molestar bastante a nuestro protagonista. “¡Voy recuperar todo lo que he perdido!” Para salvar a la Noble Fencer, Goblin Slayer y su equipo deberán explorar una antigua fortaleza cubierta de hielo y enfrentar a un poderoso enemigo acompañado de una gran horda de goblins.",441,39,1467,61,35,16,2059
Isekai Quartet 2nd Season,Isekai Quartet2,異世界かるてっと 第2期,4.7,1293,ANIME,https://www3.animeflv.net/uploads/animes/covers/3273.jpg,FINALIZADO,5945,Comedia|Fantasía|Parodia,Isekai Quartet (Precuela),12.0,Segunda tempo de Isekai Quartet,26,22,186,4,1,2,241
A3! Season Spring & Summer,Act! Addict! Actors! Season Spring & Summer,A3! SEASON SPRING & SUMMER,4.1,329,ANIME,https://www3.animeflv.net/uploads/animes/covers/3272.jpg,FINALIZADO,1878,Música,A3! Season Autumn & Winter (Secuela),12.0,"En la historia original de juego nos presenta a cuatros grupos de actores masculinos, cada uno con temática después de una temporada del año en particular. Los jugadores toman el papel de productores y son responsables de entrenar las habilidades de desempeño de cada grupo.",23,5,108,4,0,0,140
Dorohedoro,none,none,4.7,1618,ANIME,https://www3.animeflv.net/uploads/animes/covers/3274.jpg,FINALIZADO,10131,Acción|Comedia|Fantasía|Seinen|Terror,,12.0,"La trama se centra en Caiman, un chico que no recuerda quien era después de haber sido transformado por un hechicero. Esta transformación le dejó con la cabeza de un reptil y un deseo de descubrir la verdad sobre quién es realmente.",81,8,282,15,9,2,397
ARP Backstage Pass,none,none,3.4,224,ANIME,https://www3.animeflv.net/uploads/animes/covers/3271.jpg,FINALIZADO,1290,Música,,11.0,"El grupo ARP realiza presentaciones en vivo, con canto, baile y conversación interactiva con el público en tiempo real utilizando la última tecnología de realidad aumentada. Los miembros del grupo ikemen, incluyen a su líder de facto Shinji, el talentoso bailarín León y los miembros del dúo Rebel Cross (diseñador Daiya, y compositor / escritor Rage). El grupo en sí realiza principalmente conciertos en invierno y verano bajo un contracto de talento con Avex.",20,1,59,1,14,1,96
22/7,22/7 (nanabun no nijyuuni),none,4.4,295,ANIME,https://www3.animeflv.net/uploads/animes/covers/3270.jpg,FINALIZADO,2031,Música,,12.0,Anime para el grupo idol 22/7,17,0,79,2,1,0,99
Boku no Tonari ni Ankoku Hakaishin ga Imasu.,"A Destructive God Sits Next to Me, Bokuhaka",ぼくのとなりに暗黒破壊神がいます。,4.3,544,ANIME,https://www3.animeflv.net/uploads/animes/covers/3266.jpg,FINALIZADO,4698,Comedia|Escolares|Josei|Recuentos de la vida,,12.0,"Seri Koyuki es un chico de preparatoria que simplemente quiere vivir una vida de estudiante común y corriente, sin embargo, esto no le es posible pues tiene que fungir como el compañero de bromas de Kabuto Hanadori. Kabuto es un chico de la misma edad que Seri, sin embargo es un caso perdido en los estudios, y suele inventarse historias en las que fantansea a diario, desde creer que es un guerrero en un viaje de aventuras hasta asegurar que si se quita el parche de su ojo entonces su alter-ego maligno se presentará, llamado Michael Offenbarung Dunkelheit. Seri está decidido a no dejarse llevar mucho por las tonterías de Kabuto, pero claro, decirlo es mucho más fácil que llevarlo a cabo.",30,45,215,1,0,3,294
