title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Owari no Seraph: Nagoya Kessen-hen,none,none,4.7,1489,ANIME,https://www3.animeflv.net/uploads/animes/covers/2250.jpg,FINALIZADO,13852,Acción|Drama|Shounen|Sobrenatural|Vampiros,Owari no Seraph (Precuela),12.0,Segunda temporada de Owari no Seraph.,122,12,1143,23,11,20,1331
Garo: Guren no Tsuki,none,none,3.7,47,ANIME,https://www3.animeflv.net/uploads/animes/covers/2248.jpg,FINALIZADO,595,Acción|Demonios|Fantasía|Magia|Sobrenatural,Garo: Honoo no Kokuin (Historia Principal),24.0,"En un lejano reino, el consejero del rey decidió comenzar una caza de brujas para cazar a los caballeros y sacerdotisas Makai, servidores del bien que luchan contra entes demoníacos conocidos como “Horrores”. Antes de ser ejecutada, una sacerdotisa da a luz a Leon, que es rescatado por su padre Herman, caballero Makai. Cuando madura, Leon hereda una armadura dorada como descendiente del Caballero Dorado. Mientras tanto, el consejero del rey se ha hecho con el poder aprovechando la enfermedad del monarca. El príncipe Alfonso y su madre escapan, con la esperanza de encontrar al Caballero Dorado para que les ayude a recuperar el reino.",5,0,10,1,0,1,17
Shinmai Maou no Testament Burst,none,none,4.5,993,ANIME,https://www3.animeflv.net/uploads/animes/covers/2249.jpg,FINALIZADO,14017,Acción|Demonios|Ecchi|Fantasía|Harem|Romance,Shinmai Maou no Testament OVA (Precuela)|Shinmai Maou no Testament Departures (Secuela),11.0,Segunda temporada de Shinmai Maou no Testament.,70,5,480,16,5,1,577
Valkyrie Drive: Mermaid,none,none,4.5,445,ANIME,https://www3.animeflv.net/uploads/animes/covers/2251.jpg,FINALIZADO,5071,Acción|Ecchi|Fantasía|Yuri,Valkyrie Drive: Mermaid Specials (Historia Paralela),12.0,"Este anime de “batallas de hermosas chicas” tiene lugar en una serie de cinco islas artificiales. Mamori es una “sirena” transferida a una de estas islas. Cuando es atacada, una chica llamada Mirei acude en su ayuda. Sin embargo, el enemigo no deja de atacarlas y pronto ambas se ven acorraladas. Y justo cuando piensan que no hay esperanza, Mirei besa a Mamori y ésta se convierte en una espada. Empuñándola, Mirei contraataca a los enemigos…",37,6,243,15,9,6,316
Gochuumon wa Usagi Desu ka? 2,none,none,4.7,282,ANIME,https://www3.animeflv.net/uploads/animes/covers/2287.jpg,FINALIZADO,1640,Comedia|Recuentos de la vida,,12.0,,6,2,83,1,0,2,94
Subete ga F ni Naru: The Perfect Insider,none,none,4.6,233,ANIME,https://www3.animeflv.net/uploads/animes/covers/2247.jpg,FINALIZADO,1513,Ciencia Ficción|Misterio|Psicológico,,11.0,"La historia está protagonizada por Sohei Saikawa, un joven científico que trabaja en un laboratorio. Durante unas vacaciones junto a sus compañeros de trabajo, conoce a Moe Nishinosono, la hija de su mentor. La pareja descubrirá un cadáver, tras lo cual tendrán que trabajar juntos para resolver lo que luego evolucionará en un caso de asesinatos en serie.",9,0,21,3,0,0,33
Little Witch Academia: Mahou Shikake no Parade,none,none,4.7,223,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/2126.jpg,FINALIZADO,1834,Aventuras|Comedia|Escolares|Fantasía|Magia,Little Witch Academia (TV) (Spin-Off)|Little Witch Academia (Spin-Off),1.0,"Película estrenada en el Anime Expo (Los Angeles, USA). Su estreno en Japón será en Octubre de este año.",18,5,161,2,0,1,187
Taimadou Gakuen 35 Shiken Shoutai,none,none,4.6,820,ANIME,https://www3.animeflv.net/uploads/animes/covers/2246.jpg,FINALIZADO,10398,Acción|Ecchi|Fantasía|Harem|Militar|Romance|Sobrenatural,,12.0,"En un mundo en el que los humanos con poderes están cerca de ser aniquilados, los combates se libran con armas de fuego, relegando el uso de espadas al pasado. El protagonista de la historia, Takeru Kusanagi”, es un estudiante de la Academia AntiMagia, un centro en el que se forma a los Inquisidores de Herejes que cazarán a los magos en el futuro. Takeru es incapaz de usar una pistola y debe defenderse con espadas, por lo que es relegado al 35º pelotón de pruebas, también llamado “pelotón de moscas” por la debilidad de sus miembros. Sin embargo, Ouka Ohtori, una pistolera de élite que ya podría estar cazando magos, decide unirse a ese pelotón.",86,1,260,5,3,9,364
Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,none,none,4.7,322,ANIME,https://www3.animeflv.net/uploads/animes/covers/2245.jpg,FINALIZADO,1862,Misterio,,12.0,"La historia gira en torno a Shoutarou Tatewaki y Sakurako Kujyou. Shotaro es un estudiante de secundaria normal y corriente al que le encanta presumir de su novia Sakurako. Por su parte, la chica es una extraordinariamente guapa veinteañera proveniente de una familia rica a la que le gustan los “huesos bonitos”. Ambos viven en la ciudad de Asahikawa, Hokkaido, y se ven involucrados en varios incidentes relacionados con huesos.",21,2,31,4,1,1,60
Dance with Devils,none,none,4.5,347,ANIME,https://www3.animeflv.net/uploads/animes/covers/2243.jpg,FINALIZADO,3806,Demonios|Harem|Romance|Shoujo|Sobrenatural,,12.0,"La historia gira en torno a Rikka Tachibana, una estudiante de instituto que asiste a la Academia Shiko en la ciudad de Shiko. La chica disfrutaba de su vida académica mientras vivía con su madre María, pero un día todo se echó a perder. En la historia, Rikka se siente atraída por unos demonios que también tienen interés en ella.",28,3,165,4,11,2,213
Fushigi na Somera-chan,none,none,4.3,18,ANIME,https://www3.animeflv.net/uploads/animes/covers/2264.jpg,FINALIZADO,156,Comedia|Magia|Recuentos de la vida,,12.0,"La historia nos cuenta el día a día de Somera-chan, una portadora de poderes mágicos, y de los que la rodean.",1,1,4,0,0,0,6
Fate/stay night: Unlimited Blade Works (TV) 2nd Season - Sunny Day,none,none,4.7,223,OVA,https://www3.animeflv.net/uploads/animes/covers/2290.jpg,FINALIZADO,1819,Acción|Fantasía|Magia|Shounen|Sobrenatural,Fate/stay night: Unlimited Blade Works (TV) 2nd Season (Historia Paralela),1.0,"Incluida en el segundo Blu-ray para la serie, este corto adapta ""Sunny Day"" un final alternativo para la serie ""Unlimited Blade Works"" ruta original del juego Fate/stay night.",25,3,138,7,0,3,176
"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",none,none,4.6,1015,ANIME,https://www3.animeflv.net/uploads/animes/covers/2244.jpg,FINALIZADO,12054,Comedia|Ecchi|Escolares|Harem|Romance,,12.0,La historia está protagonizada por un estudiante de instituto que es raptado por toda una señorita rica como “muestra de la gente corriente”. Será así como entrará en un mundo lleno de chicas de la élite prácticamente aisladas del mundo real.,83,21,336,8,3,2,453
Tantei Team KZ Jiken Note,none,none,4.6,58,ANIME,https://www3.animeflv.net/uploads/animes/covers/2263.jpg,FINALIZADO,404,Escolares|Misterio,,16.0,"La historia gira en torno a Aya Tachibana, una estudiante de sexto curso de primaria que se preocupa y se obsesiona con sus amigos, su familia, sus notas, y mas cosas. Un día se apunta al “Tantei Team KZ” con otros cuatro chicos muy peculiares que conoció en una escuela de refuerzo. Estos cuatro son Kazuomi Wakatake, un chico locuaz y que atrae mucho la atención; el misterioso “experto en relaciones personales” Takakazu Kuroki; el inteligente y estoico genio de las matemáticas Kazunori Uesugi; y el dulce Kazuhiko Kozuka, al que se le da bien los asuntos sociales y la ciencia. Aya encuentra su lugar entre los cuatro como la “experta en lengua”. Tantei Team KZ resuelve casos actuales, y a pesar de que discuten de vez en cuando, colaboran en la puesta en común de sus talentos y habilidades para resolver todos los casos.",6,0,14,0,0,0,20
Hokuto no Ken: Ichigo Aji,none,none,3.5,15,ANIME,https://www3.animeflv.net/uploads/animes/covers/2242.jpg,FINALIZADO,89,Comedia|Escolares|Parodia|Seinen,,12.0,"Spin-off en tono cómico del clásico del shounen Hokuto no Ken (Fist of the North Star), que contará con una adaptación a anime en otoño de 2015. Obra de Im?to Yukito y Y?shi Kawata, comenzó a serializarse en la Web Comic Zenyon (Tokuma Shoten) en 2013. El manga se centra en una versión cómica del Emperador Souther y su intento de buscar la manera de hacerse amigo de Kenshir?, demostrando sus habilidades con las fiestas y jugando con Gosha Sei.",1,0,1,3,0,0,5
Hantsu x Trash,none,none,3.6,252,OVA,https://www3.animeflv.net/uploads/animes/covers/2286.jpg,FINALIZADO,2081,Comedia|Deportes|Ecchi|Escolares|Romance|Seinen,,3.0,"La historia gira en torno a Youhei Hamaji, un estudiante de instituto sin propósitos en la vida que recibe una invitación para unirse a un club en el que puede tocar chicas tanto como quiera. Así, el chico termina en el club de waterpolo.",44,19,91,11,8,4,177
Starmyu,none,none,4.5,176,ANIME,https://www3.animeflv.net/uploads/animes/covers/2240.jpg,FINALIZADO,1356,Escolares|Música|Recuentos de la vida,Starmyu 2nd Season (Secuela),12.0,"La historia comienza cuando Yuuta Hoshiya entra en la Academia Ayana, una escuela centrada en las actividades del mundo del espectáculo, especialmente en la música. La academia tiene un grupo formado por tres estudiantes con las notas más altas en el departamento musical, conocidos como Kao Kai. En la jerarquía dentro de la escuela, Kao Kai están en la cima. La forma más rápida de entrar al departamento musical es entrar en la clase Star Frame, que es impartida directamente por Kao Kai, así como tener su reconocimiento. Desafortunadamente, debido a problemas personales, Tooru, Kaito, Shou, Shuu y Yuuta están luchando incluso para ser candidatos a entrar en el departamento musical. Sin embargo, por suerte, los cinco captan la atención de Otori, miembro de Kao Kai...",14,1,35,3,0,0,53
Hidan no Aria AA,none,none,4.3,323,ANIME,https://www3.animeflv.net/uploads/animes/covers/2241.jpg,FINALIZADO,2475,Acción|Escolares|Yuri,Hidan no Aria (Historia Principal),12.0,"Akari Mamiya es una estudiante de primer año del Instituto Tokyo Butei. A pesar de sus malas notas (rango E), quiere convertirse en Butei al igual que su adorada Aria H. Kanzaki (rango S). Por suerte para ella, el centro dispone del sistema “Amica”, mediante el cual estudiantes experimentados hacen pareja con los más jóvenes para entrenarlos. ¿Conseguirá Akari que Aria sea su “Amica”?",18,2,86,2,27,1,136
Teekyuu 6,none,none,4.5,22,ANIME,https://www3.animeflv.net/uploads/animes/covers/2262.jpg,FINALIZADO,119,Comedia|Deportes|Shounen,Teekyuu 5 (Precuela),24.0,Sexta temporada de Teekyuu.,1,1,1,0,0,0,3
JK Meshi!,none,none,3.7,20,ANIME,https://www3.animeflv.net/uploads/animes/covers/2261.jpg,FINALIZADO,245,Comedia,,26.0,"La historia nos la describen como un anime de chicas de instituto que dominan el arte de cocinar platos simples y de clase B llamados ""JK Meshi"". Las tres chicas protagonistas, Reina, Ryoka y Ruriko, son compañeras de clase y van a segundo curso en el instituto. Suelen distraerse mucho mientras estudian para los exámenes, y cuando lo hacen, cocina JK Meshi. La serie enseñará a cocinar estos platos sencillos con ingredientes comunes para que los espectadores puedan probarlos en sus casas.",6,1,3,1,1,0,12
Osomatsu-san,none,none,4.6,480,ANIME,https://www3.animeflv.net/uploads/animes/covers/2282.jpg,FINALIZADO,3389,Comedia|Parodia,Osomatsu-san 2 (Secuela),26.0,,22,53,168,2,2,4,251
Yuru Yuri San☆Hai!,none,none,4.7,399,ANIME,https://www3.animeflv.net/uploads/animes/covers/2283.jpg,FINALIZADO,2278,Comedia|Escolares|Recuentos de la vida|Yuri,YuruYuri Nachuyachumi! Plus (Precuela),12.0,Tercera temporada de Yuri Yuri.,25,9,134,3,1,0,172
One Punch Man,none,none,4.7,4058,ANIME,https://www3.animeflv.net/uploads/animes/covers/2218.jpg,FINALIZADO,34733,Acción|Ciencia Ficción|Comedia|Parodia|Seinen|Sobrenatural|Superpoderes,One Punch Man Specials (Historia Paralela)|One Punch Man: Road to Hero (Historia Paralela)|One Punch Man 2nd Season (Secuela),12.0,"La serie está protagonizada por un héroe que ha entrenado tanto que se ha quedado calvo, y tiene tanta fuerza que puede acabar con cualquier enemigo de un solo puñetazo. Sin embargo, al ser tan fuerte, se aburre y se frustra porque no le cuesta nada vencer sus batallas.",588,344,2291,73,43,31,3370
Haikyuu!! Second Season,none,none,4.7,2452,ANIME,https://www3.animeflv.net/uploads/animes/covers/2236.jpg,FINALIZADO,19493,Comedia|Deportes|Drama|Escolares|Shounen,Haikyuu!! (Precuela)|Haikyuu!! Third Season (Secuela),25.0,Segunda temporada de Haikyuu!!,159,49,2316,30,21,17,2592
Kidou Senshi Gundam: Tekketsu no Orphans,none,none,4.7,434,ANIME,https://www3.animeflv.net/uploads/animes/covers/2237.jpg,FINALIZADO,1933,Acción|Ciencia Ficción|Drama|Espacial|Mecha,Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season (Secuela),25.0,"La historia se sitúa 300 años después de un gran conflicto entre la Tierra y Marte conocido como la “Guerra de la Calamidad”. Una mujer llamada Cordelia viaja hasta la Tierra para hablar sobre la independencia de la ciudad marciana de Chryse, ocupada actualmente por el gobierno terrestre. Escoltándola se encuentra la compañía de seguridad CGS, a la que pertenecen los protagonistas Mikazuki Augus y Orga Itsuka. Cuando un grupo llamado Gjallarhorn ataca a CGS y a Cordellia, Orga lo ve como una oportunidad para rebelarse contra su organización e inicia una revuelta. Para repeler a Gjallarhorn, Mikazuki monta en un viejo mobile suit de la Guerra de la Calamidad que funciona con un reactor nuclear, el Gundam Barbatos. El Barbatos se describe como un mobile suit que roba armas, armaduras y partes de los enemigos para volverse más poderoso.",18,2,27,1,2,3,53
Owarimonogatari,none,none,4.7,473,ANIME,https://www3.animeflv.net/uploads/animes/covers/2232.jpg,FINALIZADO,3397,Comedia|Misterio|Sobrenatural,Tsukimonogatari (Precuela)|Hanamonogatari (Secuela)|Owarimonogatari 2nd Season (Secuela),12.0,,17,2,79,4,1,0,103
Utawarerumono: Itsuwari no Kamen,none,none,4.4,147,ANIME,https://www3.animeflv.net/uploads/animes/covers/2233.jpg,FINALIZADO,916,Acción|Drama|Fantasía,Utawarerumono (Precuela),25.0,"La historia del primer juego nos ponía en la piel de una familia que se encuentra un día en un bosque cercano a su pueblo a un hombre gravemente herido y con amnesia, por lo que deciden llevarlo a su casa y tratarlo allí. Sin recuerdos y sin poder quitarse la máscara que lleva, dicho hombre decide llevar una vida pacífica en el pueblo en el que ha sido acogido. Sin embargo, poco después descubre que la gente del pueblo se encuentra bajo la opresión del emperador, lo que le llevará a dirigir una rebelión contra el mismo.",4,1,16,0,1,1,23
Comet Lucifer,none,none,4.3,233,ANIME,https://www3.animeflv.net/uploads/animes/covers/2238.jpg,FINALIZADO,3097,Acción|Aventuras|Fantasía|Mecha,,12.0,"La historia tiene lugar en el planeta gift, donde hay enterrados unos cristales preciosos llamados Giftjium. Un joven llamado Sougo vive en Jardín Morado, una próspera ciudad minera. Sougo tiene la afición de coleccionar cristales raros. Un día se ve involucrado en una revuelta causada por sus compañeros de clase Kaon, Roman y Otto, y acaba perdido hasta que encuentra un lago en las profundidades de las runias de la mina. Allí se encuentra con una misteriosa chica de pelo azul y una mirada penetrante de ojos rojos.",13,0,23,2,2,1,41
Shingeki! Kyojin Chuugakkou,none,none,4.5,644,ANIME,https://www3.animeflv.net/uploads/animes/covers/2235.jpg,FINALIZADO,6796,Comedia|Escolares|Parodia|Shounen,Shingeki no Kyojin (Historia Principal),12.0,"Manga parodia de Shingeki no Kyojin, escrito por Hajime Isayama (autor del manga original) y dibujado por Saki Nakagawa que nos presenta a los personajes de Shingeki en Kyojin en un instituto al que también asisten los titanes.",64,274,889,14,22,8,1271
Onsen Yousei Hakone-chan,none,none,4.5,57,ANIME,https://www3.animeflv.net/uploads/animes/covers/2259.jpg,FINALIZADO,686,Comedia|Recuentos de la vida|Seinen,,13.0,"La historia gira en torno a Hakone, un espíritu de baños termales que desciende a un balneario de la Tierra. Sin embargo, con su largo sueño, por fuera parece como una niña pequeña. Touya, un estudiante de instituto, tropieza con ella en un balneario y termina ayudándola a recuperar sus poderes originales.",5,1,12,1,0,0,19
Concrete Revolutio: Choujin Gensou,none,none,4.4,89,ANIME,https://www3.animeflv.net/uploads/animes/covers/2239.jpg,FINALIZADO,1491,Acción|Ciencia Ficción|Demonios|Drama|Fantasía|Misterio|Sobrenatural|Superpoderes,Concrete Revolutio: Choujin Gensou - The Last Song (Secuela),13.0,"20 años después de la guerra, Japón ha crecido y se ha desarrollado como ha podido. Sin embargo, ahora se ha llenado de superhéroes, todos ellos con diferentes historias: titanes del espacio exterior, seres de mundos místicos, espíritus de tiempos ancestrales, cíborgs creados por científicos, reliquias que se alzan de entre las ruinas de antiguas civilizaciones... Una parte de estos superhéroes no mantiene en secreto su existencia y ha ganado mucha popularidad entre la gente. Otros esconden su identidad y luchan en secreto. También existen enemigos y organizaciones que operan en las sombras. El gobierno japonés ha tomado medidas para asegurar la paz y el orden. Una de ellas es fundar una organización sujeta al Ministerio de Salud y Bienestar, cuya misión es identificar y localizar a los superhéroes y luego protegerlos.",7,2,11,2,6,1,29
Ame-iro Cocoa: Rainy Color e Youkoso!,none,none,4.2,32,ANIME,https://www3.animeflv.net/uploads/animes/covers/2258.jpg,FINALIZADO,306,Comedia|Recuentos de la vida,Ame-iro Cocoa (Precuela)|Ame-iro Cocoa in Hawaii (Secuela),12.0,Segunda temporada de Ame-iro Cocoa,4,0,6,0,1,0,11
Komori-san wa Kotowarenai!,none,none,4.6,204,ANIME,https://www3.animeflv.net/uploads/animes/covers/2260.jpg,FINALIZADO,2825,Comedia|Escolares|Recuentos de la vida,,13.0,"La protagonista de esta historia, Shuri Komori, es tan amable que nunca ha sido capaz de negar un favor. Gracias a esto, ha conseguido unas habilidades extraordinarias.",21,5,66,0,2,1,95
Kowabon,none,none,4.3,60,ANIME,https://www3.animeflv.net/uploads/animes/covers/2284.jpg,FINALIZADO,734,Terror,,13.0,,19,6,13,8,0,0,46
Aoki Hagane no Arpeggio: Ars Nova Cadenza,none,none,4.5,75,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/2464.jpg,FINALIZADO,442,Acción|Ciencia Ficción|Seinen,Aoki Hagane no Arpeggio: Ars Nova DC (Precuela),1.0,"Segunda película de Aoki Hagane no Arpeggio: Ars Nova, la cual es un trabajo completamente nuevo.",8,0,36,1,2,4,51
Heavy Object,none,none,4.7,300,ANIME,https://www3.animeflv.net/uploads/animes/covers/2228.jpg,FINALIZADO,1753,Acción|Ciencia Ficción|Mecha|Militar,,24.0,"El mundo de Heavy Object están inmerso en una guerra cuyo máximo exponente son los “Objects”, poderosísimas armas capaces de decidir batallas. Milinda, una piloto de Object, conocen a Quenser, un estudiante que desea convertirse en mecánico de Objects, y a Heivia, un soldado novato, en un campo de batalla en Alaska.",15,1,29,2,0,1,48
Noragami Aragoto,none,none,4.8,2433,ANIME,https://www3.animeflv.net/uploads/animes/covers/2229.jpg,FINALIZADO,17778,Acción|Aventuras|Shounen|Sobrenatural,Noragami (Precuela)|Noragami Aragoto OVA (Secuela),13.0,Segunda temporada de Noragami.,101,19,893,12,6,10,1041
K: Return of Kings,none,none,4.7,348,ANIME,https://www3.animeflv.net/uploads/animes/covers/2234.jpg,FINALIZADO,3007,Acción|Sobrenatural|Superpoderes,K: Missing Kings (Precuela),13.0,"La historia se desarrolla en Shizume, una ciudad muy avanzada tecnológicamente. Allí, Yashiro Isana, un muchacho que es simpático con todo el mundo, vive apaciblemente hasta que un importante miembro de la banda HOMRA es asesinado. El problema es que Yashiro se parece muchísimo al único sospechoso de este asesinato, por lo que deberá escapar de los seguidores de HOMRA que buscan venganza.",19,3,124,3,1,0,150
Soukyuu no Fafner: Dead Aggressor - Exodus 2,none,none,4.6,41,ANIME,https://www3.animeflv.net/uploads/animes/covers/2280.jpg,FINALIZADO,165,Acción|Ciencia Ficción|Drama|Mecha|Militar,Soukyuu no Fafner: Dead Aggressor - Exodus (Precuela),13.0,,3,0,3,1,0,0,7
Kindaichi Shounen no Jikenbo Returns 2,none,none,4.3,23,ANIME,https://www3.animeflv.net/uploads/animes/covers/2281.jpg,FINALIZADO,76,Misterio|Shounen,Kindaichi Shounen no Jikenbo Returns (Precuela),22.0,,4,0,5,0,0,0,9
Gakusen Toshi Asterisk,none,none,4.7,1270,ANIME,https://www3.animeflv.net/uploads/animes/covers/2230.jpg,FINALIZADO,17039,Acción|Ciencia Ficción|Comedia|Ecchi|Escolares|Fantasía|Harem|Romance|Sobrenatural,Gakusen Toshi Asterisk 2nd Season (Secuela)|Gakusen Toshi Asterisk (Precuela)|Gakusen Toshi Asterisk (Secuela),12.0,"En el siglo pasado, la humanidad fue atacada por un desastre sin precedentes... el impacto “Invertia”. El mundo fue completamente destruido. Sin embargo, los humanos adquirieron un nuevo poder: el “Genestella”.",103,11,327,9,4,5,459
Rakudai Kishi no Cavalry,none,none,4.8,3547,ANIME,https://www3.animeflv.net/uploads/animes/covers/2231.jpg,FINALIZADO,26474,Acción|Ecchi|Escolares|Fantasía|Romance,,12.0,"La historia gira en torno a los Caballeros Mágicos, usuarios modernos de la magia que luchan con sus propias almas convertidas en armas. Ikki Kurogane asiste al colegio de estos caballeros, pero resulta ser el “caballero fallido” o “el peor caballero” que está fracasando por no tener habilidades mágicas. Sin embargo, un día es retado a duelo por Stella, una princesa extranjera y la estudiante número uno del colegio. En este duelo, “el perdedor tiene que ser obediente hacia el que gane por el resto de su vida”.",169,38,1233,16,12,6,1474
Big Order Ova,none,none,4.2,129,OVA,https://www3.animeflv.net/uploads/animes/covers/2369.jpg,FINALIZADO,1235,Acción|Shounen|Superpoderes,,1.0,"La historia está protagonizada por un estudiante de instituto llamado Eiji Hoshimiya que guarda un secreto: Cuando era más joven deseaba la destrucción del mundo. Las hadas dan a ciertas personas poderes especiales llamados Orders. Lo que los Orders pueden hacer con sus poderes depende de sus deseos. Diez años después de la Gran Destrucción, Eiji lucha para adecuarse a su inmenso poder.",21,2,36,4,7,1,71
Young Black Jack,none,none,4.7,164,ANIME,https://www3.animeflv.net/uploads/animes/covers/2227.jpg,FINALIZADO,1445,Drama|Historico|Seinen,,12.0,"Young Black Jack es una precuela de la serie clásica de Osamu Tezuka que trata sobre un brillante e inconformista médico que ejerce sin licencia. En su historia, vemos a Black Jack cuando todavía estaba estudiando medicina en los años sesenta.",7,1,28,3,1,0,40
Hacka Doll The Animation,none,none,4.5,164,ANIME,https://www3.animeflv.net/uploads/animes/covers/2256.jpg,FINALIZADO,2837,Ciencia Ficción|Comedia,,13.0,"Aplicación para teléfonos móviles y tablets que muestra un registro personalizado de noticias para cada usuario, que debe responder unas pocas preguntas al entrar en ella por primera vez para crear este filtro especial, que sólo recogerá las noticias en las categorías que casen más con sus intereses: manga, anime, juegos, novelas ligeras, seiyuus, boys love, etc. Con el uso diario, la aplicación analiza y registra de forma automática los artículos que el usuario lee y recomienda para personalizar todavía más la selección.",18,24,75,0,3,2,122
Kagewani,none,none,4.2,45,ANIME,https://www3.animeflv.net/uploads/animes/covers/2257.jpg,FINALIZADO,611,Misterio|Sobrenatural|Suspenso|Terror,Kagewani: Shou (Secuela),13.0,"Esta “nueva forma de animación de suspense y pánico” comienza cuando misteriosos monstruos aparecen de repente en un tiempo actual y atacan a humanos. El científico Sousuke Banba persigue la verdad con la palabra clave “Kagewani”, que literalmente se traduce como “cocodrilo sombra”.",15,2,20,5,1,3,46
Shisha no Teikoku,none,none,4.3,125,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/2465.jpg,FINALIZADO,843,Ciencia Ficción|Historico|Psicológico,,1.0,"En la Europa del siglo 19, John Watson es explorado por el gobierno para convertirse en un agente secreto. Sin embargo, Watson vive en un mundo donde “Frankenstein”, cadáveres humanos que son re-utilizados con un alma falsa con el fin de utilizarlos como mano de obra, se utilizan para mejorar el desarrollo industrial.",26,2,33,4,0,0,65
