title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Senyu Dai 2 Ki,none,none,4.4,44,ANIME,https://www3.animeflv.net/uploads/animes/covers/1056.jpg,FINALIZADO,253,Acción|Comedia|Fantasía|Parodia|Shounen,Senyu (Precuela),13.0,"Un día de la nada en nuestro mundo, aparece un gigantesco agujero, de los que emergen distintos demonios. El Rey de nuestro mundo piensa que es el presagio del regreso del Gran Rey Demonio Rukimedsu, quien fue sellado originalmente por el héroe Kureashion hace mil años. Tras este acontecimiento el rey decreta que se presenten ante el los descendientes del héroe, a lo que aparecen 75 descendientes. Al final el héroe numero #45 llamado Aruba (o Alba, interpretado por Hiro Shimono), y Rosu ( o Ross, interpretado por Yuichi Nakamura) guerrero del palacio un poco sádico, unen sus fuerzas y ahí comienza la historia.",2,0,8,0,0,0,10
Tamayura - More Aggressive,none,none,3.8,42,ANIME,https://www3.animeflv.net/uploads/animes/covers/1058.jpg,FINALIZADO,157,Comedia|Drama|Recuentos de la vida,Tamayura Hitotose (Precuela)|Tamayura: Sotsugyou Shashin Part 1 - Kizashi (Secuela),12.0,"La protagonista es Fu Sawatari recordando cómo se mudó a Takehara, el pueblo natal de su difunto padre, la primavera anterior. Ahora va a comenzar su segundo año de instituto. La serie continuará justo donde se quedó la anterior temporada, tal y como anunciaba el director y creador Junichi Sato.",2,0,11,0,0,0,13
Inu to Hasami wa Tsukaiyou,Dog & Scissors,none,4.6,281,ANIME,https://www3.animeflv.net/uploads/animes/covers/1052.jpg,FINALIZADO,3267,Comedia|Sobrenatural,,12.0,"No hay nada más agradable en el mundo para Harumi Kazuhito que leer. Pasa sus días encerrado en los libros. Pero una noche, cuando estaba disfrutando de una buena historia en un café, un ladrón entra de forma violenta y pone en peligro a la gente que se encontraba adentro. Kazuhito no es del tipo heroico, pero algo se apoderó de él y trató de someter al ladrón sólo para ser asesinado. Cuando volvió en sí, él renació como un perro bajo el cuidado de uno de los clientes que se encontraban en el café esa noche, Natsuno Kirihime. A través de algún tipo de conexión, puede escuchar los pensamientos de Kirihime Kazuhito como un perro. Desafortunadamente para Kazuhito, Kirihime tiene una personalidad sádica y una afición a las tijeras.",14,25,98,6,2,3,148
Brothers Conflict,none,none,4.5,428,ANIME,https://www3.animeflv.net/uploads/animes/covers/1055.jpg,FINALIZADO,3939,Harem|Romance|Shoujo,,14.0,"Ema es una muchacha que vive con su madre, la cual vuelve a casarse y deciden mudarse a casa de su nuevo marido, la de la familia Asahina. En dicha casa, la joven se topa con la noticia de que tendrá que convivir con once hermanos, pero la llegada de una chica a una casa repleta de hombres no tarda en ponerlo todo patas arriba. Los muchachos no consiguen ver a Ema como solo una hermana y los amores prohibidos comienzan a surgir.",22,2,230,5,5,0,264
Ark IX,none,none,3.7,30,OVA,https://www3.animeflv.net/uploads/animes/covers/1460.jpg,FINALIZADO,193,Acción,,1.0,"Su historia sucede 150 años después de que la humanidad haya perdido la mitad del planeta a causa de una misteriosa niebla negra. Para contener dicha niebla, los seres humanos se vieron en la necesidad de construir un muro de 3.000 metros de alto que divide la Tierra en dos. Los supervivientes, la mitad de la población del planeta, deben confinarse en unas ciudades conocidas como ‘las arcas’. En la novena arca, Enishi Shidô gestiona una agencia de detectives para descubrir toda una conspiración relacionada como el síndrome de Rivigarudo, que convierte en mutantes a sus víctimas.",2,0,2,0,0,0,4
Hyakka Ryouran: Samurai Bride Specials,none,none,4.5,30,OVA,https://www3.animeflv.net/uploads/animes/covers/2220.jpg,FINALIZADO,418,Comedia|Ecchi,,6.0,,3,1,8,1,0,1,14
Ghost in the Shell: Arise,none,none,4.4,53,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1049.jpg,FINALIZADO,604,Ciencia Ficción|Mecha|Policía|Psicológico,Ghost in the Shell: Stand Alone Complex (Precuela),4.0,"Ghost in the shell ARISE es la precuela de la serie original (manga). La historia se sitúa en el año 2027, justo un año después de la Cuarta Guerra Mundial. Enmarcado dentro de un ambiente futurista, los seres humanos han sido capaces de incorporar implantes cibernéticos en su cuerpo y con esto logran aumentar sus capacidades naturales. La cibernetización y los robots son algo común y muy habitual en este ámbito netamente cyber-punk. La Mayor Motoko Kusanagi, se verá involucrada en una investigación criminal cibernética.",7,3,2,1,0,0,13
Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,none,none,4.5,44,OVA,https://www3.animeflv.net/uploads/animes/covers/1047.jpg,FINALIZADO,297,Comedia|Deportes|Ecchi|Escolares,Ro-Kyu-Bu! (Precuela),1.0,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,5,2,20,0,0,0,27
Rescue Me!,none,none,4.3,194,OVA,https://www3.animeflv.net/uploads/animes/covers/1080.jpg,FINALIZADO,2065,Ecchi|Harem|Romance,,1.0,"La trama de la historia nos habla de la cómica relación entre Masayuki Mizutani, un joven cualquiera de preparatoria junto con Sayaka Shimizu, su compañera de clases quien además vive en su casa trabajando en el servicio doméstico. Su problema es que es demasiado encimosa, celosa y entrometida. En muchos casos, como buen anime hentai, varias situaciones tendrán notables momentos eróticos.",44,39,196,28,22,5,334
Mirai Nikki Redial,none,none,4.6,681,OVA,https://www3.animeflv.net/uploads/animes/covers/1050.jpg,FINALIZADO,5924,Acción|Psicológico|Shounen|Sobrenatural,Mirai Nikki (Precuela),1.0,"La historia de Mirai Nikki Redial se sitúa en el tercer universo, donde Yuno Gasai ha recuperado sus recuerdos y marcha a su encuentro con Yukiteru Amano.",72,6,466,19,11,21,595
Chuunibyou Demo Koi ga Shitai!: Kirameki no... Slapstick Noe,none,none,4.8,456,OVA,https://www3.animeflv.net/uploads/animes/covers/1046.jpg,FINALIZADO,4375,Comedia|Escolares,Chuunibyou demo Koi ga Shitai! (Historia Principal)|Chuunibyou demo koi ga shitai! ren lite (Precuela),1.0,"Episodio no transmitido en TV, incluido como extra en el último release de BD/DVDs de la serie.",54,15,405,5,8,6,493
Magical☆Star Kanon 100%,none,none,4.4,20,OVA,https://www3.animeflv.net/uploads/animes/covers/1057.jpg,FINALIZADO,133,Magia|Música|Shounen,,1.0,"El spinoff Magical Star Kanon 100% se centra en la idol Kanon Nakagawa, aunque ahora será una chica mágica.",6,0,11,0,0,0,17
Hal,none,none,4.6,304,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1194.jpg,FINALIZADO,2114,Ciencia Ficción|Romance|Shoujo,,1.0,"La historia está protagonizada por Kurumi y Hal, una pareja de enamorados que sufre un accidente de avión estando de viaje. Kurumi sobrevive, pero Hal muere en el accidente. Kurumi ha perdido la ilusión por la vida, y entonces le proporcionan un androide Q01 como “robo Hal” para que le haga compañía. Poco a poco Kurumi va abriéndose al androide, pero…",41,1,112,14,3,137,308
Kingdom 2,キングダム (2013),none,4.7,297,ANIME,https://www3.animeflv.net/uploads/animes/covers/1038.jpg,FINALIZADO,1048,Acción|Historico|Militar|Seinen,Kingdom (Precuela)|Kingdom 3rd Season (Secuela),39.0,"2ª Temporada del Anime Kingdom, donde Shin sueña en convertirse en algún día en convertirse el ""Señor de la Guerra"" y reunificar junto al rey de Quin -Ei Sei- toda China en una sola nación.",12,2,63,4,0,1,82
Kotonoha no Niwa,言の葉の庭,The Garden of Words,4.5,913,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1027.jpg,FINALIZADO,5525,Drama|Psicológico|Recuentos de la vida|Romance,,1.0,"Takao, quien está entrenando para convertirse en un zapatero, se salta la escuela para dibujar zapatos en un jardín de estilo japonés, un día se encuentra con una misteriosa mujer, Yukino, que es mayor que él. Los dos se comienzan a ver una y otra vez, pero sólo en días de lluvia. Con el tiempo ellos empiezan a profundizar su relación y a abrirse el uno al otro. Pero el final de la temporada de lluvias está muy cerca...",131,7,542,18,9,97,804
Yuyushiki: Nyanyashiki,none,none,4.6,45,OVA,https://www3.animeflv.net/uploads/animes/covers/2391.jpg,FINALIZADO,198,Comedia,(Historia Principal),6.0,Especiales traídos en los volúmenes BD/DVD.,3,1,9,0,0,0,13
Tenshi no Drop,none,none,3.2,58,OVA,https://www3.animeflv.net/uploads/animes/covers/1101.jpg,FINALIZADO,253,Comedia|Ecchi|Shounen|Yuri,,1.0,"La historia tiene como protagonistas a Botan y Shinobu, dos amigas de la infancia que se matriculan en la academia para niñas, Santa Azumaria. Allí conocerán a Un-chan, un ángel quien las pondrá en situaciones la mar de extrañas.",7,8,25,14,5,4,63
Inazuma Eleven Go: Galaxy,イナズマイレブンGO ギャラクシー,none,4.1,234,ANIME,https://www3.animeflv.net/uploads/animes/covers/1024.jpg,FINALIZADO,1011,Deportes|Shounen|Superpoderes,Inazuma Eleven Go Chrono Stone (Precuela),43.0,"Es la nueva serie de Inazuma Eleven y la 3era temporada de Inazuma Eleven Go. El Campeonato mundial de Jóvenes de fútbol (Football Frontier International Vision 2 ""FFIV2"") se lleva a cabo, Shinsei Inazuma nace para representar a Japon en el equipo hay jugadores nunca antes vistos a excepcion de Tenma siendo el capitan, Tsurugi y Shindou",14,1,43,2,2,1,63
Miyakawa-ke no Kuufuku,宮河家の空腹,none,4.6,63,OVA,https://www3.animeflv.net/uploads/animes/covers/1022.jpg,FINALIZADO,571,Recuentos de la vida,Lucky Star (Historia Principal),10.0,"Spin-off de Lucky Star: protagonizado por las hermanas Hinata y Hikage Miyakawa y su pobre vida en casa ""por culpa de la manía de Hinata de malgastar"", así como en la vida de Hikage en primaria.",1,4,23,1,1,1,31
Koitabi ~True Tours Nanto,none,none,4.6,51,OVA,https://www3.animeflv.net/uploads/animes/covers/1191.jpg,FINALIZADO,384,Romance,,6.0,El corto contará tres historias de amor ambientadas en la ciudad de Nanto.,6,0,9,1,1,0,17
Steins;Gate Fuka Ryoiki no Deja vu,none,none,4.8,684,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1182.jpg,FINALIZADO,2006,Ciencia Ficción|Suspenso,Steins;Gate: Oukoubakko no Poriomania (Precuela),1.0,"Película de Steins;Gate realizada por el mismo equipo que hizo la serie de anime. El guión se la película es totalmente nuevo y se situa argumentalmente después del anime, en una línea de universo alternativa.",29,6,191,5,3,8,242
Detective Conan Movie 17: Private Eye in the Distant Sea,none,none,4.6,47,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1731.jpg,FINALIZADO,306,Aventuras|Comedia|Misterio|Policía|Shounen,Detective Conan (Historia Principal),1.0,"En esta ocasión el Detective Conan se enfrentará ante un reto sin igual: el cadaver de un oficial de las fuerzas armadas de Japón ha sido encontrado muerto cerca de un puerto, para encontrar al culpable Conan se enfrentará a un espía internacional conocido como X, que sera un gran obstáculo al poner en peligro la vida de su amiga Ran.",9,0,20,5,0,1,35
Iron Man: Rise of Technovore,アイアンマン: ライズ・オブ・テクノヴォア,none,4.3,20,OVA,https://www3.animeflv.net/uploads/animes/covers/1021.jpg,FINALIZADO,295,Acción|Mecha,Iron Man (Spin-Off),1.0,,8,6,0,6,1,0,21
Aura: Maryuuinkouga Saigo no Tatakai,none,none,4.6,439,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1202.jpg,FINALIZADO,4102,Comedia|Drama|Escolares|Romance|Sobrenatural,,1.0,"La historia gira en torno a Ichirou “Menzu” Satou, un estudiante de primer año de instituto. Una noche al llegar a casa se da cuenta de que ha dejado el libro de texto en el colegio, así que decide ir a buscarlo. Una vez allí, mientras intenta entrar sin hacer ruido para no llamar la atención, se topa con una chica preciosa que dice ser una bruja llegada desde un mundo paralelo.",101,14,469,20,6,40,650
Hentai Ouji to Warawanai Neko,変態王子と笑わない猫.,Henneko: Hentai Prince and the Stony Cat,4.5,968,ANIME,https://www3.animeflv.net/uploads/animes/covers/1015.jpg,FINALIZADO,9009,Comedia|Escolares|Harem|Romance|Seinen|Sobrenatural,Hentai Ouji to Warawanai Neko Specials (Historia Paralela),12.0,"Youto Yokodera es un estudiante de instituto que está más salido que el pico de una mesa, pero cada vez que demuestra lo pervertido que es, sus acciones son malinterpretadas y parecen actos de lo más puros. Sin embargo, Youto está harto de tener esta buena prensa y quiere que lo consideren el marrano que es. Un buen día se entera de que hay una estatua de un gato al cual si se le hace una ofrenda, tus deseos se cumplirán, así que Youto le ofrece uno de sus objetos más preciados: una dakimakura. Mientras pide su deseo, se encuentra con una chica en el mismo lugar, Tsukiko Tsutsukakushi, la cual viene a pedir a la estatua que quiere dejar de sentirse obligada a expresar sus sentimientos en cada ocasión, porque cree que eso la hace parece más infantil. Y así, los dos comienzan su nueva vida tras haber pedido sus deseos.",74,43,373,28,22,10,550
