title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
https://www3.animeflv.net/anime/break-blade,none,none,0,0,none,none,404 not found,0,,,0.0,none,0,0,0,0,0,0,0
xxxHOLiC・Rou Adayume,none,none,4.7,83,ANIME,https://www3.animeflv.net/uploads/animes/covers/1087.jpg,FINALIZADO,660,Misterio|Sobrenatural,xxxHOLiC·Rou (Precuela),1.0,"Kimihiro Watanuki es el propietario de una tienda que solo existe para aquellos que tengan un deseo por cumplir, cualquiera puede ser concedido, esto claro pagando el precio adecuado. Continuando con la trama de xxxHOLiC · Rou, Ahora han pasado mas de 10 años desde que Yuko ha desaparecido y Watanuki aun espera por ella en la tienda mientras la vida sigue su curso, la historia comienza cuando Haruka D?meki es ahora quien tiene un deseo que cumplir. xxxHOLiC · Rou ~ Adayume ha sido anunciada como la ultima animacion de esta serie y ha sido lanzada junto con el ultimo tomo del manga.",9,0,29,3,2,2,45
Yojou-han Shinwa Taikei,none,none,4.6,256,ANIME,https://www3.animeflv.net/uploads/animes/covers/1949.jpg,FINALIZADO,1323,Misterio|Psicológico|Romance,Yojouhan Shinwa Taikei Specials (Historia Paralela),11.0,"asada en la novela homónima de Tomihiko Morimi y dirigida por Masaaki Yuasa (Mindgame, Kemonozume, Kaiba). La historia empieza con un protagonista sin nombre, que comienza su primer año en la universidad. Allí se une al club de tenis para intentar encontrar el amor y tener una vida universitaria de color de rosa, pero en vez de eso conoce a Ozu, un chico problemático al que la gente confunde con un demonio, y a Akashi, una chica que suele responder fría y despectivamente a todo aquél que le propone tener una cita romántica. Tras pasar dos años estropeando las relaciones amorosas ajenas con la ayuda de Ozu, durante un festival, una masa enfurecida se propone acabar con las vidas de nuestro protagonista y su compañero que, tras caer en el río piensa, “¿Qué habría pasado si hubiese elegido un club distinto?”.",8,1,29,1,1,1,41
xxxHOLiC·Rou,xxxHOLiC・籠,none,4.5,73,OVA,https://www3.animeflv.net/uploads/animes/covers/266.jpg,FINALIZADO,953,Misterio|Sobrenatural,Kobato (Secuela)|Blood-C: The Last Dark (Secuela)|xxxHOLiC・Rou Adayume (Secuela),1.0,"Han pasado cuatro años desde los impactantes y trascendentales acontecimientos del final de Tsubasa RESERVoir CHRoNiCLE y xxxHOLiC en los que Watanuki y ""Syaoran"" tomaron la decisión que marca sus vidas desde entonces. Watanuki Kimihiro conoce toda la verdad sobre su frágil existencia, y desde entonces, ha cambiado mucho, tomando un nuevo rol en la tienda y estando obligado a pagar un caro precio por su decisión de vivir. Sin embargo, nada de ello le impide seguir deseando aquello que no puede cumplirse, traer de vuelta a quien ya ha fallecido...",8,0,34,2,1,3,48
Magic Kaito: Kid the Phantom Thief,まじっく快斗,none,4.6,187,ANIME,https://www3.animeflv.net/uploads/animes/covers/685.jpg,FINALIZADO,1748,Aventuras|Comedia|Romance|Shounen,Detective Conan (Secuela),12.0,"Kaito Kuroba, es un adolescente normal que vive con su madre y tiene una increíble afición y talento para la magia. Tras la muerte de su padre, Tooichi Kuroba, durante un espectáculo, Kaito se esfuerza todo lo posible en llegar a ser tan buen mago como lo fue su padre. Sin embargo, un día tras tocar el gran retrato de su padre, Kaito descubre la doble identidad que este llevaba.",15,2,88,7,1,2,115
Saraiya Goyou,none,none,4.5,61,ANIME,https://www3.animeflv.net/uploads/animes/covers/2306.jpg,FINALIZADO,361,Historico|Samurai|Seinen,,12.0,"Akitsu Masanosuke es un samurái que va a Edo en busca de trabajo, pero su carácter retraído y tímido hacen que se acobarde más de lo debido, así que le acaban echando de todos los trabajos de guardaespaldas. Empeñado en no trabajar de nada que no sea de samurái, el hambre comienza a apretarle. Un día conoce a Yaichi, el líder de una banda de secuestradores que le ofrecerá trabajar para él, pero claro, Masa es un hombre honrado y no quiere involucrarse con esas cosas... pero quiere comer.",7,0,8,1,0,0,16
Uragiri wa Boku no Namae wo Shitteiru,none,none,4.4,426,ANIME,https://www3.animeflv.net/uploads/animes/covers/1954.jpg,FINALIZADO,3202,Aventuras|Drama|Fantasía|Shoujo|Yaoi,,24.0,"Yuki Sakurai es un adolescente con un misterioso poder: cuando toca a las personas, les hace ver hechos trágicos que han vivido. Es incapaz de controlar dicho poder, que va en aumento, llegando al punto en que pierde el control. Un día un tipo misterioso que por alguna razón le resulta familiar le salva la vida. Más tarde aparece un hombre que dice ser su hermano. Y así, el destino de Yuki comienza a correr.",33,1,200,10,5,6,255
K-ON!! 2,けいおん!!,K-On! Season 2,4.5,1247,ANIME,https://www3.animeflv.net/uploads/animes/covers/244.jpg,FINALIZADO,4765,Comedia|Escolares|Música|Recuentos de la vida,K-ON! (Precuela),27.0,"Es el último año en la Preparatoria Sakura para Yui Hirasawa, Ritsu Tainaka, Mio Akiyama, y Tsumugi Kotobuki, los miembros fundadores del Club de Musica Ligera. Junto a su joven miembro Azusa Nakano, que pasan sus días después de la escuela en la sala de música disfrutando del té, dulces y prácticar música",30,14,431,3,4,20,502
Senkou no Night Raid,none,none,4.2,26,ANIME,https://www3.animeflv.net/uploads/animes/covers/1509.jpg,FINALIZADO,262,Acción|Historico|Militar|Superpoderes,,13.0,"La historia nos sitúa en Shanghai en 1931 cuando la Armada Imperial Japonesa ha sido enviado al continente chino debido a la Primera Guerra sino-japonesa, la Guerra Ruso-japonesa, y la primera guerra mundial. En esta ciudad cosmopolita de intriga, hay una organización espía militar especial llamada “Sakurai Kikan” que ha estado enterrada en la historia.",5,1,4,1,0,0,11
Mayoi Neko Overrun!,迷い猫オーバーラン!,none,4.6,400,ANIME,https://www3.animeflv.net/uploads/animes/covers/94.jpg,FINALIZADO,4415,Comedia|Harem|Romance,,19.0,"Esta es la historia de Takumi, el hermano pequeño de la propietaria de la pastelería Stray Cats, que está rodeado de chicas extravagantes. Su hermana mayor Otome tiene la costumbre de desaparecer constantemente en misiones para ayudar a las personas y de recoger y cuidar gatos callejeros. ¡Un día regresa de una misión con una solitaria gata callejera llamada Nozomi! Además de cuidar de la recién llegada, Takumi se ocupa de la pastelería con su amiga de la infancia Fumino, y se ocupa de asistir a la secundaria donde tiene que lidiar con la princesa Chise. ¿Podrá Takumi sobrevivir con tantas chicas en su vida?",26,1,89,1,0,3,120
