title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Under the Dog,none,none,4.5,122,OVA,https://www3.animeflv.net/uploads/animes/covers/2532.jpg,FINALIZADO,776,Acción|Ciencia Ficción|Suspenso,,1.0,"La historia de Under the Dog se desarrolla en Neo Tokyo en el año 2025, cinco años después de un terrible ataque terrorista durante las Olimpiadas de Tokio. Después de este incidente, las Naciones Unidas forman una unidad especial para atrapar a los responsables del ataque. La trama está protagonizada por Anthea Kallenberg, una chica de ascendencia sueca que pertenece a este cuerpo por sus habilidades en el combate y que deberá enfrentarse a quién es en realidad.",10,0,11,8,1,3,33
Accel World: Infinite Burst,none,none,4.4,394,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/2537.jpg,FINALIZADO,3599,Acción|Ciencia Ficción|Escolares|Juegos|Romance,Accel World (Precuela),1.0,"Un joven sin mucha autoestima llamado Haruyuki recibe de Kuroyukihime, una hermosa senpai, una aplicación para su NeuroLink llamada Brain Burst, que le permite, al ejecutarla, ""acelerar""; sus procesos de pensamiento. Sin embargo, el Brain Burst es además un juego de peleas multiplayer, donde otros poseedores del programa luchan entre sí para obtener Burst Points, necesarios para poder acelerar.",16,3,84,4,6,1,114
One Piece Film: Gold,none,none,4.3,441,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/2632.jpg,FINALIZADO,1579,Acción|Aventuras|Comedia|Drama|Fantasía|Shounen,,1.0,"La película narra la aventura de los Mugiwara en Gran Tesoro, la ciudad de entretenimiento más grande del mundo y que está bajo el gobierno de Gildo Tesoro, también conocido como ""Rey del Casino"". La riqueza de Gildo representa el 20 % de todo el dinero del mundo, lo que le convierte en una persona muy influyente y con ciertos privilegios que son pasados por alto por el Gobierno Mundial, quienes reconocen su ciudad como independiente.",55,8,381,5,11,7,467
One Piece: Heart of Gold,none,none,4.4,202,OVA,https://www3.animeflv.net/uploads/animes/covers/2528.jpg,FINALIZADO,992,Acción|Aventuras|Comedia|Drama|Fantasía|Shounen,,1.0,Precuela a One Piece Film: Gold,36,7,154,10,9,3,219
Pokemon Película 19: Volcanion to Karakuri no Magiana,none,none,4.3,88,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/2635.jpg,FINALIZADO,525,Aventuras|Fantasía|Infantil,,1.0,"Satoshi encuentra al Pokémon singular Volcanion cuando este cae del cielo, y una misteriosa fuerza los obliga a permanecer unidos. Volcanion intenta huir, pero se ve obligado a llevar a Satoshi consigo en su misión. Los dos llegan a una ciudad de ruedas y engranajes donde un dirigente corrupto ha robado la invención definitiva: el Pokémon Artificial Magearna, creado 500 años atrás. ¡Y su intención no es otra que usar el misterioso poder de Magearna para hacerse con el control de ese reino mecánico! ¿Podrán Satoshi y Volcanion trabajar en equipo para rescatar a Magearna?",22,0,70,4,1,2,99
Battery,none,none,4.1,137,ANIME,https://www3.animeflv.net/uploads/animes/covers/2522.jpg,FINALIZADO,1186,Deportes|Drama|Recuentos de la vida,,11.0,"La historia gira en torno a Takumi Harada, un chico joven que, debido al trabajo de su padre, se traslada a una ciudad en las montañas de la Prefectura de Okayama durante las vacaciones de primavera antes de empezar su primer año de secundaria. Takumi es un pitcher (lanzador) y ha perdido la esperanza en su propio talento… hasta que conoce a Kou Nagakura. Kou tiene la firme convicción de formar una “batería”, una combinación entre pitcher y catcher (receptor).",13,0,15,1,3,1,33
Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,none,none,4.5,530,ANIME,https://www3.animeflv.net/uploads/animes/covers/2523.jpg,FINALIZADO,6370,Acción|Misterio|Psicológico|Terror,Danganronpa The Animation (Precuela)|Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen (Historia Paralela)|Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen (Secuela),11.0,"La Academia Pico de Esperanza es una escuela especial, reconocida por el gobierno, fue establecida para reunir a los estudiantes élites en excelencia en distintos campos. Esta escuela tiene dos cursos: El curso principal, y el curso de preparatoria. Cualquiera con dinero puede entrar al curso de preparatoria, incluso si no tienen habilidades especiales. La clase 77 del curso principal está lleno de estudiantes que no solo tienen habilidades únicas, si no también personalidades únicas. Sin embargo, los estudiantes aprenden que ""El talento no es lo más importante en la vida; si no involucrarse con gente y hacerte mejor persona haciendo recuerdos"". Pero, aunque saben que es un misterioso proyecto, la discriminación de los cursos suceden bajo sus narices. Hajime Hinata, es un chico de preparatoria que ansía una habilidad. Una reunión predestinada conduce el futuro de la escuela a una dirección inimaginable. Esta es la historia de lo sucedido durante "" La más grande, la más terrorífica, y más trágicos eventos en la historia humana."" Esta es una historia que termina en desesperación.",95,29,722,30,15,43,934
Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,none,none,4.4,72,ANIME,https://www3.animeflv.net/uploads/animes/covers/2521.jpg,FINALIZADO,418,Ciencia Ficción|Comedia|Mecha|Policía,Active Raid: Kidou Kyoushuushitsu Dai Hakkei (Precuela),12.0,Segunda temporada de Active Raid.,3,2,2,0,1,1,9
Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,none,none,4.7,552,ANIME,https://www3.animeflv.net/uploads/animes/covers/2518.jpg,FINALIZADO,5921,Acción|Misterio|Psicológico|Terror,Danganronpa The Animation (Precuela)|Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen (Historia Principal)|Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen (Secuela),12.0,"El mundo estuvo cerca de ser destruido por Desesperación Definitiva, quien causó ""los más grandes, los más terroríficos, los más trágicos eventos en la historia humana.""Para salvar a este mundo de los eventos de caes, la Fundación Futuro fue creada. Aunque la organización continua sus actividades para restaurar el mundo, Makoto Naegi bajo sospecha de traición debido a que protege a un sobreviviente de la Desesperación. Los miembros de la Fundación Futuro se reúnen para decidir su castigo, pero todos ellos terminan atrapados dentro del lugar donde se encontraron con Monokuma, quien demanda el inicio del ""Asesinato Final."" Ellos tienen extraños brazaletes en sus muñecas, y les dan tranquilizantes cuando un cierto tiempo llega. Para empeorarlo, aparentemente hay un traidor real dentro de ellos, que vino a matar a los miembros de la Fundación Futuro. En este juego donde las pruebas de clase no existen, la única forma de encargarse del traidor es encontrarlo y matarlo. Naegi es forzado a enfrentar el juego a muerte definitivo, donde es matar o ser matado. Una historia de desesperación donde la esperanza asesina la esperanza inicia.",44,10,469,27,8,27,585
Mob Psycho 100,none,none,4.7,3010,ANIME,https://www3.animeflv.net/uploads/animes/covers/2520.jpg,FINALIZADO,31539,Acción|Comedia|Recuentos de la vida|Sobrenatural,Mob Psycho 100 II (Secuela),13.0,"Cuenta la historia de “Mob”, un chico con poderes psíquicos que explota si su capacidad emocional alcanza el 100%. Recibió el apodo de “Mob” porque no destaca entre la gente, y trata de reprimir sus poderes para poder llevar una vida normal.",275,115,1407,58,23,24,1902
Qualidea Code,none,none,4.4,630,ANIME,https://www3.animeflv.net/uploads/animes/covers/2516.jpg,FINALIZADO,5696,Acción|Magia|Sobrenatural,,12.0,"La historia toma lugar en un mundo donde los humanos se encuentran en una guerra contra un enemigo al que llaman UNKNOWN, y se centra en unos jóvenes que, cuando los UNKOWN comenzaron su invasión, fueron criogenizados por su protección. Cuando estos despertaron, descubrieron que habían adquirido poderes sobrenaturales, y ahora se dedican a defender los últimos bastiones del país , las ciudades de Tokyo, Kanagawa, y Chiba, luchando en batallas contra los UNKNOWN, que aparecen a través de la Tokyo Bay Gate.",33,2,81,4,0,0,120
Ange Vierge,none,none,4.3,135,ANIME,https://www3.animeflv.net/uploads/animes/covers/2517.jpg,FINALIZADO,1650,Aventuras|Escolares|Fantasía|Magia,,12.0,"La historia de Ange Vierge, que originalmente es un juego de cartas de Fujimi Shobo y Media Factory, nos presenta una Tierra en la que han aparecido unos portales denominados “Hair?”, fusionando tres mundos entre sí. Como resultado, algunas adolescentes han desarrollado una serie de misteriosos poderes conocidos como “Exceed”. En la isla Seiran del océano Pacífico existe una academia especial para estas muchachas, apodadas “Progress”.",4,3,28,1,1,0,37
Tales of Zestiria the X,none,none,4.6,768,ANIME,https://www3.animeflv.net/uploads/animes/covers/2491.jpg,FINALIZADO,8516,Acción|Aventuras|Fantasía,Tales of Zestiria the X (2017) (Secuela),13.0,,44,2,140,7,3,2,198
Hitori no Shita: The Outcast,none,none,4.4,521,ANIME,https://www3.animeflv.net/uploads/animes/covers/2515.jpg,FINALIZADO,13484,Acción|Sobrenatural|Superpoderes,Hitori no Shita: The Outcast 2nd Season (Secuela),12.0,"El protagonista, Cho Soran, lleva una vida de estudiante muy normal hasta que se ve involucrado en un terrible incidente que ocurre en un pequeño pueblo. Según pasaba por el cementerio, Cho se ve asaltado por unos zombis, y pensando que van a por él, una misteriosa chica con una espada le salva y desaparece de repente. Este extraño encuentro cambiará por completo el destino de nuestro héroe.",63,4,157,10,6,3,243
Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,none,none,4.7,99,ANIME,https://www3.animeflv.net/uploads/animes/covers/2514.jpg,FINALIZADO,328,Aventuras|Ciencia Ficción,,12.0,Shoujo tiempo de viaje se basa en un libro titulado 1983 Jishaku a Denki sin Hatsumei Hakken Monogatari por el educador japonés Kiyonobu Itakura. Es parte de la Hatsumei Hakken Monogatari Zenshuu serie que describe la historia de varios descubrimientos científicos e invenciones largo de la historia. El libro de 1983 se centra en los descubrimientos relacionados con el magnetismo y la electricidad.,2,0,3,0,0,0,5
91 Days,none,none,4.7,1161,ANIME,https://www3.animeflv.net/uploads/animes/covers/2513.jpg,FINALIZADO,8758,Acción|Drama|Historico,,13.0,"Su nombre es Avilio, un hombre cuya familia fue asesinada. Para obtener venganza, matará a su amigo. Su nombre es Nero, un hombre que algún día se convertirá en jefe de la mafia. Ahora es el objetivo de una venganza.",72,4,225,14,2,7,324
Nejimaki Seirei Senki: Tenkyou no Alderamin,none,none,4.6,776,ANIME,https://www3.animeflv.net/uploads/animes/covers/2512.jpg,FINALIZADO,5780,Acción|Aventuras|Fantasía|Militar,,13.0,"La historia tiene lugar en un mundo de fantasía en el cual el Imperio de Katvarna y la República de Kioka se encuentran en plena guerra. El protagonista, Ikuta, es un chaval vago al que sólo le interesan las mujeres pero acaba entrando al ejército para ayudar a Yatorishino, una chica de una familia influyente que también hace el examen de acceso para general. A mitad de examen, en la prueba práctica, algo sale mal e Ikuta, Yatorishino y otros examinados del examen acaban naufragando en plena zona enemiga. ¿Podrán salir de esta y volver a casa sanos y salvos?",39,2,85,6,6,3,141
Kingsglaive: Final Fantasy XV,none,none,4.3,125,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/2629.jpg,FINALIZADO,547,Acción,,1.0,"Final Fantasy XV Kingsglaive narra la historia paralela a los acontecimientos que inician la próxima entrega de la popular serie de rol de Square-Enix sobre la caída del Rey Regis. Centrada en Nyx Ulric, uno de los miembros del grupo de soldados de élite Kingsglaive, los eventos de la película tienen lugar durante la ausencia del príncipe Noctis, cuando las fuerzas de la beligerante Niflheim atacan la ciudad de Insomnia buscando controlar el Cristal del reino de Lucis.",21,1,31,2,2,2,59
Handa-kun,none,none,4.6,668,ANIME,https://www3.animeflv.net/uploads/animes/covers/2508.jpg,FINALIZADO,6993,Comedia|Recuentos de la vida|Shounen,,12.0,"Spin-off del manga titulado Barakamon, de Satsuki Yoshino. Contará con una adaptación a anime para televisión. El guapo adolescente calígrafo Sei Handa es adorado por todos sus compañeros de clase como una distante superestrella… Por desgracia, la negatividad inherente de Sei lo hace creer que en realidad todos lo odian. ¡Una comedia juvenil sobre malentendidos y melancolía es la base sobre la que se desarrolla esta hilarante precuela de Barakamon!",62,63,232,4,5,2,368
Kono Bijutsubu ni wa Mondai ga Aru!,none,none,4.7,998,ANIME,https://www3.animeflv.net/uploads/animes/covers/2509.jpg,FINALIZADO,9441,Comedia|Escolares|Romance,,12.0,"La historia de Kono Bijutsubu ni wa Mondai ga Aru! gira en torno a un club de arte de instituto formado por una chica con mucho sentido común, un chico cuya única inspiración es crear la novia perfecta en 2D y su presidente, quien siempre está durmiendo.",49,24,237,3,6,3,322
