title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Carnival Phantasm,none,none,4.5,239,OVA,https://www3.animeflv.net/uploads/animes/covers/627.jpg,FINALIZADO,2285,Comedia|Parodia|Sobrenatural,"Fate Stay Night (Secuela)|Tsukihime, Lunar Legend (Secuela)|Fate Prototype (Secuela)",12.0,"Carnival Phantasm es la adaptación al anime de Take Moon, una serie de historias alternas creada por Eri Takenashi, que incluye a los personajes de las entregas de Type Moon, tales como ""Tsukihime"", """"Kagetsu Tohya"", ""Melty Blood"" y ""Fate Stay Night"" en diferentes situaciones cómicas. Esta misma se realiza con motivo del décimo aniversario de la propia Type Moon.",13,9,82,2,0,0,106
Copihan,こぴはん,none,3.8,26,ANIME,https://www3.animeflv.net/uploads/animes/covers/623.jpg,FINALIZADO,356,Ciencia Ficción|Comedia|Escolares,,6.0,Pendiente...,1,0,2,1,1,0,5
Hakuouki: Sekkaroku,薄桜鬼 雪華録,Hakuoki: Demon of the Fleeting Blossom - A Memory of Snow Flowers,4.7,56,OVA,https://www3.animeflv.net/uploads/animes/covers/1004.jpg,FINALIZADO,371,Acción|Demonios|Drama|Fantasía|Historico|Josei,Hakuouki: Shinsengumi Kitan (Historia Principal),6.0,,6,1,24,0,0,1,32
Gekijo-ban Heart no Kuni no Alice - Wonderful Wonder World,ハートの国のアリス ~Wonderful Wonder World~,none,4.4,111,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/835.jpg,FINALIZADO,627,Fantasía|Harem|Romance|Shoujo,,1.0,"Heart no Kuni no Alice es una especie de parodia de Alicia en el país de las maravillas. En esta historia Alicia no cae por un espejo, sino que es raptada por un hombre misterioso con orejas de conejo. Para poder regresar a su mundo, participara en un juego lleno de aventuras y peligros, conociendo al sombrerero, la reina de los corazones...",15,2,35,3,2,1,58
Naruto Shippuden: Blood Prison,劇場版 NARUTO ブラッド・プリズン,none,4.2,595,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/795.jpg,FINALIZADO,3634,Acción|Artes Marciales|Aventuras|Misterio|Shounen|Superpoderes,Naruto Shippuden (Historia Principal)|Honoo no Chuunin Shiken Naruto vs Konohamaru (Spin-Off),1.0,"Después de ser capturado por el intento de asesinar al líder de Kumogakure, el Raikage, y el asesinato de varios Jonin de Kirigakure y Iwagakure, Naruto es encarcelado en Hōzukijou, una instalación de contención penal también conocida como la prisión de la sangre. El capitán del castillo, Mui, usa el jutsu de prisión máxima para robar el poder de los prisioneros. La batalla para demostrar su inocencia y descubrir la verdad ha comenzado para Naruto y sus amigos.",253,38,1079,56,37,48,1511
Honoo no Chuunin Shiken Naruto vs Konohamaru,炎の中忍試験! ナルトvs木ノ葉丸!!,none,4.3,279,OVA,https://www3.animeflv.net/uploads/animes/covers/797.jpg,FINALIZADO,2488,Acción|Artes Marciales|Aventuras|Shounen|Superpoderes,Naruto Shippuden (Historia Principal)|Naruto Shippuden: Blood Prison (Spin-Off),1.0,Pendiente...,82,145,415,17,35,14,708
Tekken: Blood Vengeance,鉄拳 BLOOD VENGEANCE,none,4.0,54,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/687.jpg,FINALIZADO,388,Acción|Artes Marciales|Ciencia Ficción|Fantasía|Sobrenatural,,1.0,"Nos narra la historia de Xiaoyu Ling, una experta en artes marciales y estudiante de instituto a quien la Corporación G ha ordenado infiltrarse en una escuela internacional de Kioto para obtener información sobre el misterioso estudiante Shin Kamiya. Antes de que pueda hacer grandes progresos en su investigación, un asaltante desconocido secuestra a Shin. Xiaoyu va a su rescate y se adentra cada vez más en la historia de Shin, llegando a descubrir el temible corazón del Mishima Zaibatsu. La conspiración, teñida de sangre, de Jin Kazama, Kazuya Mishima y el difunto Heihachi Mishima. Película de animación digital realizada con los modelos de la saga de videojuegos ""Tekken"")",8,1,27,1,1,0,38
Higurashi no Naku Koro Ni Kira,ひぐらしのなく頃に煌,none,4.5,137,OVA,https://www3.animeflv.net/uploads/animes/covers/611.jpg,FINALIZADO,1037,Misterio|Parodia,Higurashi no Naku Koro Ni (Historia Principal),4.0,En higurashi no naku koro ni kira estan Basado en el estilo doujin de asesinatos misterios (creado por aficionados) en la serie de novelas gráficas desarrolladas por Studio 7th Expansion. Estas OVAs fueron producidos para celebrar el 10º aniversario de la franquicia.,16,6,50,1,2,2,77
Baby Princess 3d Paradise Love,ベイビー・プリンセス 3Dぱらだいす0[ラブ],none,4.6,127,OVA,https://www3.animeflv.net/uploads/animes/covers/618.jpg,FINALIZADO,882,Ecchi|Harem|Seinen,,1.0,"Un estudiante de escuela secundaria superior llamado Yotaro pensó que era hijo único - hasta que conoció a su verdadera madre y descubrió que ella tiene 19 hijas, de 0 a 18 años de edad. Él termina viviendo con su ""verdadera familia"".",12,4,48,3,1,2,70
Dantalian no Shoka,ダンタリアンの書架,The Mystic Archives of Dantalian,4.7,161,ANIME,https://www3.animeflv.net/uploads/animes/covers/605.jpg,FINALIZADO,1672,Acción|Historico|Misterio|Sobrenatural,Dantalian no Shoka: Ibarahime (Secuela),12.0,"Hugh Anthony es un muchacho que tras la muerte de su abuelo, recibe de parte del mismo una llave que abre la Biblioteca Mística de Dantalian, una biblioteca de las que muy pocos conocen su localización y que está repleta de libros mágicos, energía demoníaca y textos prohibidos. Cuando Hugh se adentra en la mansión de su fallecido abuelo se encuentra con Dalian, una muchacha con un cerrojo al cuello. Al introducir la llave en ese cerrojo se abre una puerta a otro mundo y se puede acceder a la biblioteca para sacar libros y, si la persona es capaz, dominarlos antes de tener que devolverlos. No es que Hugh sea el único que puede acceder a la biblioteca, pero como portador de la llave principal, es el responsable de que todo funcione correctamente, al igual que del bienestar de Dalian. La acción transcurre en los años 20.",22,3,41,2,1,3,72
Manyu Hiken-cho,魔乳秘剣帖,none,4.3,128,ANIME,https://www3.animeflv.net/uploads/animes/covers/602.jpg,FINALIZADO,1659,Acción|Comedia|Ecchi|Samurai|Seinen,,12.0,"En la actualidad la era Taiheimeji. Es un reino gobernado por el shogunato Tokugawa. Dentro de este shogunato, hay un grupo de guerreros que apoyan al gobierno. Ellos son del clan Manyuu. En esta era actual, los senos significan todo. Si tiene los senos, se le garantiza la riqueza y la popularidad. y Si les falta, que rara vez se considera ""humano"". Los miembros del Clan Manyuu ayudaran a aumentar los pechos grandes en el futuro. Escrito en un pergamino secreto poseído por el clan, se dice que varias técnicas sobre cómo hacer crecer los pechos grandes y hermosas. Chifusa es el sucesor del clan. Sin embargo, ella tiene el secreto de desplazamiento y huye con ella, con la esperanza de luchar contra el mundo cruel que el Clan Manyuu ha creado",13,4,29,0,0,0,46
R-15,none,none,4.4,100,ANIME,https://www3.animeflv.net/uploads/animes/covers/600.jpg,FINALIZADO,1348,Comedia|Ecchi|Escolares|Harem|Romance,R-15 OVA (Secuela),12.0,"Akugawa Takuto es un joven estudiante común y corriente, aunque bueno tiene un talento caracteríztico en literatura, por lo que se ha convertido en un escritor siendo aún un adolescente, siendo más exactos un escritor de novelas porno. Es así como logra entrar a una institución reconocida llamada Hirameki Gakuen, la cual solo aceptan genios con un talento excepcional, el cual posee demostrandolo mediante su afinada pluma.Es así que termina llevando a sus compañeros con habilidades iguales a las de el a ganar competencias entre clases, desatandose una oleada de ideas y textos poco comunes.",7,1,27,0,0,0,35
Nekogami Yaoyorozu,猫神やおよろず,The Everyday Tales of a Cat God,3.7,18,ANIME,https://www3.animeflv.net/uploads/animes/covers/603.jpg,FINALIZADO,247,Comedia|Recuentos de la vida|Seinen|Sobrenatural,,12.0,"Yuzu Koyama se encuentra abriendo una tienda de antiguedades acompañada de Mayu, un dios gato (nekogami) quien vive con ella llevando una vida ociosa y llena de juegos. A su vez, otros nekogamis visitan frecuentemente a Mayu jugando y organizando constantemente fiestas.",10,2,17,2,3,0,34
Itsuka Tenma no Kuro-Usagi,いつか天魔の黒ウサギ,A Dark Rabbit has Seven Lives,4.5,252,ANIME,https://www3.animeflv.net/uploads/animes/covers/599.jpg,FINALIZADO,3320,Comedia|Ecchi|Romance|Shounen|Sobrenatural|Vampiros,,13.0,"Taito Kurogane, estudiante de instituto que practicó karate hasta que una lesión le impidió continuar. Él conoció en su niñez a Saitohimea, una chica con quien prometió estar siempre juntos, aunque sus recuerdos terminaron por borrarse cuando fueron atacados por un poderoso hechicero que capturó a Saitohimea para poder hacer uso de los poderes de ésta. Taito terminará por morir en un accidente y al volver en sí, su sangre le traerá de nuevo aquella promesa, junto con una habilidad que lo hace prácticamente inmortal, la cual deberá poner a prueba si quiere recuperar a Saitohimea.",24,6,44,5,4,2,85
Mayo Chiki!,まよチキ!,none,4.6,871,ANIME,https://www3.animeflv.net/uploads/animes/covers/595.jpg,FINALIZADO,8806,Comedia|Ecchi|Escolares|Harem|Romance,,13.0,"Comedia romántica en donde la historia está protagonizada por Konoe Subaru, un chico de 17 años que trabaja de mayordomo de Suzutsuki Kanade, una compañera de clase. El problema viene cuando un día Sakamachi Kinjirou descubre que Subaru es realmente una chica, y no un chico como pretendía hacer pasar ante los demás, y es que si alguien llega a enterarse en el instituto de que no es un chico, ¡perderá su trabajo!",64,22,298,7,9,5,405
The idolm@ster,THE iDOLM@STER,THE IDOLM@STER,4.3,140,ANIME,https://www3.animeflv.net/uploads/animes/covers/596.jpg,FINALIZADO,861,Comedia|Drama|Música,Puchimas!: Petit iDOLM@STER (Precuela)|The iDOLM@STER Movie: Kagayaki no Mukougawa e! (Precuela)|The iDOLM@STER Cinderella Girls (Historia Principal),26.0,"De acuerdo con el sitio web oficial, The Idolm@aster es un nuevo anime basado de uno de los juegos mas populares de Namco Bandai, donde uno sigue la carrera de un productor que trabaja para un estudio ficticio con una selección de 10 futuras idolos del pop",2,0,23,0,1,1,27
Blood-C,BLOOD-C,none,4.4,674,ANIME,https://www3.animeflv.net/uploads/animes/covers/569.jpg,FINALIZADO,11521,Acción|Escolares|Sobrenatural|Terror|Vampiros,Blood+ (Spin-Off)|Blood The Last Vampire (Spin-Off)|Blood-C: The Last Dark (Secuela),12.0,"La historia sigue a Saya Kisaragi como alumna de segundo curso del Instituto Privado Sanabara, donde lleva una vida normal y difruta de su diario vivir.Sin embargo,su padre le encomienda la misión como heredera del templo Ukishima de acabar con los ""furukimonos""(Ancianos) usando la espada Mikami(Espada de los dioses) para preservar la paz en su instituto y proteger a la ciudad del peligro de estos seres.A lo largo de sus encuentros con estos seres, descubrirá variados secretos que hará cuestionarse lo enigmáticos que son hasta encontrar alguna verdad,pero...el destino le aguardará muchas sorpresas a Saya.",132,20,490,68,12,16,738
Baka to Test to Shokanju II,バカとテストと召喚獣にっ!,Baka and Test: Summon the Beasts (2),4.7,306,ANIME,https://www3.animeflv.net/uploads/animes/covers/598.jpg,FINALIZADO,2091,Comedia|Escolares|Romance|Superpoderes,Baka to Test to Shokanju: Matsuri (Precuela),13.0,"Esta historia se centra alrededor de Akihisa Yoshii, conocido como el ""baka"" del anime. Cursa sus estudios en la Academia Fumizuki, una escuela donde se les divide según sus resultados académicos. A la hora de iniciar la escuela, se les somete a un test de entrada de grados. Mientras en el más alto grado se encuentre el alumno, mejores serán los beneficios y las clases. La mejor clase es la Clase A, donde está lo mejor de lo mejor de la escuela, y en contraste a este, la Clase F donde se haya nuestro protagonista. Allí conocerá a sus nuevos compañeros de clases , con los cuales vivirá muchas experencias, y quien sabe, conozca al amor de su vida...",15,6,44,1,3,1,70
No. 6,NO.6,none,4.6,623,ANIME,https://www3.animeflv.net/uploads/animes/covers/594.jpg,FINALIZADO,4633,Acción|Ciencia Ficción,,11.0,"Basada en la novela de ciencia-ficcion de Asano Atsuko, creador de ""Telepathy Shoujo Ran"". La historia se situa en ""No.6"" una ciudad futurista en el año 2013. Habitada por una elite de alto rango desde hace 2 años, un chico llamado Shion vive en una zona exclusiva de ""No.6"". En la noche de su decimo-segundo cumpleaños rescata a un Tipo que se llama ""Nezumi"" . Nezumi escapó de los agentes de seguridad en la ciudad especial, a partir de ese momento, cambió la vida de Shion para siempre...",40,3,581,8,3,121,756
Mawaru Penguindrum,輪るピングドラム,Penguin Drum,4.4,209,ANIME,https://www3.animeflv.net/uploads/animes/covers/597.jpg,FINALIZADO,1370,Comedia|Drama|Misterio|Psicológico,,24.0,"La historia se centrará en la vida de tres hermanos:Kanba, Shouma y Himari Takakura,la chica protagonista.En el evento que hubo en mayo,la actriz que dió la voz a Himari fue Miho Arakawa,que estaba acompañada del director.Uno de los grandes misterios de esta serie,son tres extraños pingüinos numerados del 1 al 3 que aparecen delante de los hermanos.El que tiene un parche curitas es el número 1,el de mirada indiferente es el número 2 y el que tiene una cinta es el número 3.Pero lo más curioso,es que no son simples pingüinos,o sea,que pueden entender las cosas que Shouma y los demás dicen, aunque parece que otras personas no pueden verlos. Qué papel van a tomar estos pingüinos en esta historia",10,1,43,3,1,6,64
Usagi Drop,うさぎドロップ,none,4.8,677,ANIME,https://www3.animeflv.net/uploads/animes/covers/593.jpg,FINALIZADO,3206,Josei|Recuentos de la vida,Usagi Drop Live Action (Historia Paralela),11.0,"Cuando Daikichi regresa a casa para el funeral de su abuelo, se encuentra con una niña desconocida en el jardin. Despues su madre le explica que es la hija ilegitima de su abuelo. La presencia de la niña le causa vergûenza a todos los familiares y nadie quiere adoptarla. Daikichi, molesto por tal actitud, decide cuidar de ella él mismo. ¿Como se desarrollará la vida entre el soltero y la silenciosa Rin?",34,0,124,4,2,6,170
Nyanpire The Animation,にゃんぱいあ The Animation,none,4.5,22,ANIME,https://www3.animeflv.net/uploads/animes/covers/591.jpg,FINALIZADO,280,Comedia|Sobrenatural,,12.0,"Un pequeño gatito negro es abandonado, cuando esta a punto de morirse de hambre aparece un vampiro, al que le da lástima el estado del animalejo, le da algo de su sangre para que siga viviendo, convirtiendo al gatito en Nyanpire, el gato vampiro, y al final acaba siendo adoptado por una chica humana ante la cual se comporta como un gato normal y corriente.",5,2,25,1,0,0,33
Kamisama Dolls,神様ドォルズ,none,4.7,75,ANIME,https://www3.animeflv.net/uploads/animes/covers/585.jpg,FINALIZADO,536,Acción|Seinen|Sobrenatural,,13.0,"Kyouhei después de alejarse Tokio debido a algunos eventos que ocurrieron que desea olvidar, se encuentra dentro de un goukon con sus amigos, incluido un antiguo vecino llamado Shiba, luego de beber durante toda la noche, él y Shiba descubren un cuerpo muerto, lleno de sangre por todos lados en el ascensor. El le comenta lo sucedido a su hermana menor de nombre Utao con su Diosa Muñeca, que Aki, un viejo amigo de Tokio y su muñeca son los responsables, por lo que se iniciará la búsqueda de aquellos que tuvieron la culpa en los incidentes de Tokio por los cuales tuvieron que mudarse",9,0,4,0,0,0,13
Yuruyuri,ゆるゆり,YuruYuri,4.6,458,ANIME,https://www3.animeflv.net/uploads/animes/covers/588.jpg,FINALIZADO,3853,Comedia|Escolares|Recuentos de la vida|Yuri,YuruYuri 2 (Secuela),12.0,"La sala del club del difunto Club de la Ceremonia del Té está ahora en manos de cuatro chicas algo peculiares que se llaman a sí mismas ?El Club de Entretenimiento?. El consejo de estudiantes no puede permitir tal situación, así que pretende deshacerse de ellas a toda costa.",13,22,199,3,2,5,244
Kaitou Tenshi Twin Angel: Kyun Kyun Tokimeki Paradise!!,快盗天使ツインエンジェル ～キュンキュン☆ときめきパラダイス!!～,Twin Angel: Twinkle Paradise,4.3,38,ANIME,https://www3.animeflv.net/uploads/animes/covers/592.jpg,FINALIZADO,353,Magia,Kaitou Tenshi Twin Angel (TV) (Spin-Off),12.0,"Haruka Minazuki y Kannazuki Aoi son estudiantes de primer año de secundaria. Durante el día ayudan con las actividades de la escuela demostrando una vida común y corriente, pero por la noche unen sus fuerzas para luchar contra sus enemigos y no descansarán hasta conseguir sus objetivos.",4,0,2,0,0,0,6
Natsume Yujin-Cho San,夏目友人帳 参,Natsume Yujincho (3),4.7,284,ANIME,https://www3.animeflv.net/uploads/animes/covers/590.jpg,FINALIZADO,1107,Drama|Fantasía|Recuentos de la vida|Shoujo|Sobrenatural,Zoku Natsume Yuujinchou (Precuela)|Natsume Yuujin-Chou Shi (Secuela),13.0,"Tercera temporada de esta sensacional serie. La historia se centra en un adolescente huérfano llamado Natsume Takashi. Natsume en apariencia sólo es un chico normal, pero tiene la habilidad de ver espíritus, un poder heredado de su abuela, Reiko. Tras su muerte, Reiko deja en herencia a su nieto sólo una pertenencia - el Libro de los Amigos, un libro que contiene los nombres de los espíritus que Reiko había intimidado para firmar un contrato y convertirse en su seguidor. Ahora, Natsume se dedica a liberar a los espíritus y disolver los contratos. Con la ayuda de Nyanco-sensei , este se dispone a devolver los nombres a los espíritus.",6,1,75,2,0,0,84
Ikoku Meiro no Croisee,異国迷路のクロワーゼ The Animation La croisée dans un labyrinthe étranger,Croisee in a Foreign Labyrinth: The Animation,4.6,57,ANIME,https://www3.animeflv.net/uploads/animes/covers/581.jpg,FINALIZADO,295,Historico|Recuentos de la vida|Seinen,,12.0,"La historia se desarrolla en la segunda mitad del siglo XIX . Una jovencita llamada Yune, acompaña a Oscar, un viajero francés, en su viaje de regreso a Francia y se ofrece a ayudar a la familia de Oscar con su herrería. Claude, sobrino de Oscar y dueño de la tienda, acepta a regañadientes cuidar de Yune, entonces aprenderemos como ellos 2, que tienen tan poco en común, llegan a entenderse y vivir juntos en el París de la época.",3,0,15,2,1,0,21
https://www3.animeflv.net/anime/uta-no-prince-sama-maji-love-1000,none,none,0,0,none,none,404 not found,0,,,0.0,none,0,0,0,0,0,0,0
Nurarihyon no Mago: Sennen Makyo,ぬらりひょんの孫 千年魔京,none,4.5,285,ANIME,https://www3.animeflv.net/uploads/animes/covers/580.jpg,FINALIZADO,1253,Acción|Demonios|Shounen|Sobrenatural,Nurarihyon no Mago (Precuela)|Nurarihyon no Mago OVA (Spin-Off),24.5,"Segunda Temporada de Nurarihyion no Mago. Rikuo Nura tiene 3 partes de humano y una de demonio, y vive en una casa llena de espíritus con su abuelo, quien es la cabeza del Clan Nura. El protagonista es el sucesor del clan y odia su parte de demonio.",7,1,32,1,0,0,41
Sacred Seven,セイクリッドセブン,none,4.4,137,ANIME,https://www3.animeflv.net/uploads/animes/covers/578.jpg,FINALIZADO,2781,Acción|Ciencia Ficción|Escolares|Superpoderes,Sacred Seven: Shirogane no Tsubasa (Historia Completa),12.0,"Tandoji Alma, 17 años de edad. Despues de ciertos eventos del pasado en los cuales se ve involucrado en la matanza de muchas personas trata de mantenerse alejado de todas las personas debido a sus crisis, pero esto no durara gracias a Ruri Aiba Presidenta de la Fundacion Aiba la cual le cuenta mas sobre el y lo que encierran sus crisis. Ahora con el poder de Sacred Seven y los Darkstone tras el que le deparara a nuestro protagonista.",31,0,34,3,3,1,72
Fullmetal Alchemist: Milos No Sei-Naru Hoshi,鋼の錬金術師 嘆きの丘[ミロス]の聖なる星,Fullmetal Alchemist: The Sacred Star of Milos,4.3,238,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/738.jpg,FINALIZADO,2358,Acción|Aventuras|Comedia|Drama|Fantasía|Magia|Militar|Shounen,Fullmetal Alchemist: Brotherhood (Historia Principal),1.0,"Melvin Penal, cumpliendo su condena en la cárcel de la ciudad central de robo, escapa de la cárcel, y viaja hacia el oeste. Ed y Al se dedican a perseguirlo a la ciudad de Milos, donde se encuentran a una misteriosa niña Julia Criton, miembro de una organización llamada ""Murciélago Negro"".",29,4,84,5,10,4,136
Kamisama no Memo chou,神様のメモ帳 It`s the only NEET thing to do.,Heaven`s Memo Pad,4.7,287,ANIME,https://www3.animeflv.net/uploads/animes/covers/577.jpg,FINALIZADO,1612,Misterio,,12.0,"La historia gira en torno a Narumi Fujishima, un chico normal de preparatoria que permanece aislado de sus compañeros de clase. Una tarde, uno de sus compañeros, Ayaka Shinozaki, lo invita a unirse al Club de Jardinería y le presenta a una detective solitaria llamada Alice. Alice 'contrata' a Narumi como su asistente y lo pone a trabajar para encontrar una solución al misterio tras una droga ilegal llamada 'Angel Fix' (""La Dosis del Ángel""). Lo que no sabe que puede poner a Narumi y a Ayaka en serios problemas.",8,2,23,3,1,3,40
Ro-Kyu-Bu!,ロウきゅーぶ!,Ro-Kyu-Bu: Fast Break!,4.5,112,ANIME,https://www3.animeflv.net/uploads/animes/covers/574.jpg,FINALIZADO,985,Comedia|Deportes|Ecchi|Escolares,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae (Secuela),12.0,"Subaru Hasegawa es una chica que en el instituto juega en el equipo femenino de baloncesto, deporte que le apasiona, pero por problemas con el cápitan, el cual se supone que es un lolicon, acaba dejando el equipo. Como no está dispuesta a renunciar a su pasión por el baloncesto, decide entrenar a un equipo femenino de primaria.",6,6,32,0,2,0,46
Blade,ブレイド,none,4.4,77,ANIME,https://www3.animeflv.net/uploads/animes/covers/579.jpg,FINALIZADO,978,Acción|Drama|Terror|Vampiros,Iron Man (Secuela)|Wolverine (Secuela)|X-Men (Secuela),12.0,"Eric Brooks - conocido como Blade - busca vengarse de Deacon Frost, el lord vampiro que mató a su madre cuando ella aún estaba embarazada de Eric. Con todas las características y poderes de un vampiro y con ninguno de sus puntos débiles, Blade se embarca en el camino de la venganza el cual lo hace recorrer la zona del Asia Sudoriental (sur de China y este de la India), en busca de Frost, donde en Vietnam, descubre una asociación de vampiros que amenaza con acabar con todo el mundo.",11,2,12,2,0,0,27
