title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Mou Hitotsu no Mirai wo,none,none,3.9,27,OVA,https://www3.animeflv.net/uploads/animes/covers/1210.jpg,FINALIZADO,207,Ciencia Ficción,,3.0,"El corto se lleva a cabo en el laboratorio KDDI R&D donde unos científicos están creando un teléfono que puede llamar al futuro, pero un incidente se produce cuando se está utilizando el teléfono.",9,2,9,1,2,0,23
Shingeki no Kyojin OVA,none,none,4.5,863,OVA,https://www3.animeflv.net/uploads/animes/covers/1187.jpg,FINALIZADO,10146,Acción|Drama|Fantasía|Shounen|Superpoderes,Shingeki no Kyojin (Historia Paralela),3.0,"incluidos con el 12vo y 13vo tomo de manga de edición limitada. Episodio 1: Un viejo diario es encontrado por Levi e Irvin cuando están en una operación de las tropas de reconocimiento por fuera de los muros. Los contenidos del ""Diario de Ilse"" terminan generando acciones inesperadas de parte de Hange. Episodio 2: Otra historia del escuadrón 104 de aprendices.. Episodio 3: Mostrará un momento memorable antes de que el escuadrón 104 de aprendices se unificará.",197,39,1225,55,22,48,1586
Lupin Sansei vs. Meitantei Conan The Movie,none,none,4.3,62,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1394.jpg,FINALIZADO,342,Acción|Comedia|Misterio|Shounen,,1.0,,13,5,42,3,1,0,64
Kuroko no Basuke Ova,none,none,4.6,106,OVA,https://www3.animeflv.net/uploads/animes/covers/1183.jpg,FINALIZADO,963,Comedia|Deportes|Escolares|Shounen,,2.0,OVA incluido en los BD/DVD,22,0,97,2,1,1,123
Hidamari Sketch: Sae Hiro Sotsugyou Hen,ひだまりスケッチ 沙英ヒロ 卒業編,none,4.2,33,OVA,https://www3.animeflv.net/uploads/animes/covers/1262.jpg,FINALIZADO,38,Comedia|Escolares|Recuentos de la vida,Hidamari Sketch x Honeycomb (Precuela),2.0,Estas OVAs se centran en la graduación de Sae y Hiro.,1,0,1,0,0,2,4
Bayonetta: Bloody Fate,BAYONETTA BLOODYFATE,none,4.5,151,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1265.jpg,FINALIZADO,1190,Acción|Demonios|Fantasía|Superpoderes,,1.0,"Hace mucho tiempo en una ciudad llamada Vigrid, los sabios (seres de la luz) y las brujas (seres de la oscuridad) vivían en armonía. El mundo de los hombres, el infierno y el paraíso estaban en orden, hasta que se desató odio entre estos clanes, provocando una guerra sangrienta que terminó con la existencia de las brujas en Europa durante la Edad Media. Todas murieron, excepto Bayonetta, que despertó después de 500 años de sueño y se encuentra en una zona desconocida sin recuerdos de quién o qué es",19,0,63,2,0,0,84
Persona 3 The Movie,PERSONA3 THE MOVIE,none,4.6,200,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1374.jpg,FINALIZADO,2092,Acción|Fantasía|Seinen|Sobrenatural,Persona 4 The Animation (Secuela)|Persona: Trinity Soul (Secuela),4.0,Pelicula basada en el juego Shin Megami Tensei: Persona 3,11,1,73,1,0,11,97
Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami,none,none,4.6,153,OVA,https://www3.animeflv.net/uploads/animes/covers/1180.jpg,FINALIZADO,2335,Comedia,Kyoukai no Kanata (Historia Paralela),5.0,,10,12,55,1,2,0,80
Sakasama no Patema,サカサマのパテマ,none,4.6,462,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1358.jpg,FINALIZADO,2439,Ciencia Ficción|Seinen,,1.0,"Un mundo, para siempre más allá de sus expectativas. En un estrecho, oscuro mundo subterráneo de túneles y pozos sin fin, la gente usa trajes de protección y viven sus vidas duras y sin embargo feliz modestos. La princesa de la comunidad underground, patema, va a explorar, como siempre, inspirado en la curiosidad de las profundidades desconocidas del mundo. Su lugar favorito es la ""zona de peligro"", un área prohibida por la ""regla"" de la comunidad. A pesar de ser castigado con frecuencia por su Jii cuidador, que no puede contener su curiosidad por la razón detrás de la regla, porque nadie le diría cuál era el ""peligro"". Cuando se acerca el ""secreto"" oculto, la historia comienza.",51,4,174,7,4,3,243
Infinite Stratos 2 - Hitonatsu no Omoide,none,none,4.5,170,OVA,https://www3.animeflv.net/uploads/animes/covers/1178.jpg,FINALIZADO,2417,Acción|Ciencia Ficción|Comedia|Harem|Mecha,IS: Infinite Stratos 2 (Secuela),1.0,,39,0,79,1,1,1,121
DokiDoki! Precure Movie: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress,none,none,4.3,30,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1703.jpg,FINALIZADO,149,Fantasía|Infantil|Magia|Shoujo,Dokidoki! Precure (Historia Principal),1.0,"La historia da comienzo cuando la protagonista, Mana Aida, hereda el vestido de boda que llevaron su madre y su abuela. Un hombre misterioso llamado Mashu aparece y ella acaba siendo transportada al pasado. Mana consigue ver de nuevo a su abuela y su perro Maro, pero sus amigas Rikka y Arisu ahora han desaparecido y el futuro acaba hecho un lío.",13,1,69,6,4,1,94
Gekijouban Mahou Shoujo Madoka Magica (Shinpen) - Hangyaku no Monogatari,none,none,4.4,701,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/1179.jpg,FINALIZADO,1440,Drama|Magia|Psicológico|Suspenso,Gekijouban Mahou Shoujo Madoka Magica (Kouhen) - Eien no Monogatari (Precuela),1.0,"Madoka Kaname, una chica normal que una vez llevó una vida feliz, pero que se sacrificó para librar a todas las puella magi del cruel destino que les esperaba. Incapaz de soportar la muerte de su amiga, Homura Akemi continúa luchando sola en el mundo que Madoka dejó, soñando con volver a encontrarse una vez más con esa sonrisa nostálgica...",17,2,134,13,4,10,180
Tokyo Ravens Specials,none,none,4.6,92,OVA,https://www3.animeflv.net/uploads/animes/covers/1274.jpg,FINALIZADO,904,Shounen|Sobrenatural,,3.0,,19,1,21,2,2,0,45
Pokemon XY,none,none,4.5,343,ANIME,https://www3.animeflv.net/uploads/animes/covers/1175.jpg,FINALIZADO,2669,Acción|Aventuras|Comedia|Fantasía|Infantil,Pokemon: Best Wishes! 2 (Precuela)|Pokemon XY&Z (Secuela)|Pokemon XY: Saikyou Mega Shinka (Historia Paralela),91.0,"La historia se remonta con la llegada de Satoshi y su compañero Pikachu a la región Kalos con el objetivo de ganar la liga, en este viaje se encontrará a dos nuevos compañeros Citron un líder de gimnasio, Eureka la hermana pequeña de este líder y Serena una antigua amiga de la infancia de Satoshi.",115,28,535,13,24,10,725
Kill Me Baby: Butsuzou Kegatte Nise Halloween,none,none,4.5,45,OVA,https://www3.animeflv.net/uploads/animes/covers/1177.jpg,FINALIZADO,332,Comedia|Escolares,,1.0,,6,8,22,0,0,0,36
Galilei Donna,none,none,4.5,52,ANIME,https://www3.animeflv.net/uploads/animes/covers/1171.jpg,FINALIZADO,350,Acción|Aventuras|Ciencia Ficción,,11.0,"La serie está protagonizada por las tres hermanas Ferrari, descendientes del famoso astrónomo italiano, Galileo Galilei. Estamos en el año 2061 y el mundo está al borde de una segunda era glacial. Con una misteriosa organización que quiere atraparlas y que buscan el ""Galilei Tezoro"", las tres hermanas deberán resolver sus diferencias y trabajar juntas para librarse de la organización que las persigue y descubrir su verdadero destino.",6,0,1,0,0,0,7
Samurai Flamenco,none,none,4.2,53,ANIME,https://www3.animeflv.net/uploads/animes/covers/1170.jpg,FINALIZADO,455,Acción|Comedia|Parodia,,22.0,,5,1,11,1,2,0,20
Noucome,none,none,4.6,715,ANIME,https://www3.animeflv.net/uploads/animes/covers/1169.jpg,FINALIZADO,6862,Comedia|Escolares|Romance,,11.0,"La historia está protagonizada por Kanade Amakusa, un muchacho maldito con un poder llamado “Elección Absoluta”. De repente aparece en su mente un cuestionario con dos opciones, debiendo escoger una y haciéndose realidad por ridícula que esta sea. Por ejemplo, le puede tocar escoger entre ir desnudo de cintura para abajo o desnudo de cintura para arriba a clase. En una ocasión llega a clase, le toca escoger nuevamente ente: ""una preciosa chica cae ante él o es él el que se cae desde la azotea vestido de mujer"". Evidentemente escoge la primera opción, y así una chica rubia llamada Chocolat cae ante él.",37,22,143,5,3,2,212
Valvrave the Liberator S2,none,none,4.7,167,ANIME,https://www3.animeflv.net/uploads/animes/covers/1172.jpg,FINALIZADO,1095,Acción|Espacial|Mecha,Valvrave the Liberator (Secuela),12.0,,12,0,20,0,0,4,36
Kyousogiga (TV),none,none,4.7,97,ANIME,https://www3.animeflv.net/uploads/animes/covers/1137.jpg,FINALIZADO,1073,Acción|Fantasía|Sobrenatural,,10.5,"En esta versión paralela de Kyoto, un sitio lleno de seres sobrenaturales, gobernada por un monje, una demonio y un sacerdote; Koto continuará su búsqueda de Kuro Usagi, un extraño conejo quien puede ayudarle a regresar a casa de su mentor, Inari. Junto a sus hermanos, los dos espíritus A y Un, y con la aparición ocasional de la poderosa y enigmática Dama Koto, causaran estragos por toda la ciudad, provocando una enorme frustración a Shoko.",4,1,14,1,1,1,22
BlazBlue Alter Memory,none,none,4.4,124,ANIME,https://www3.animeflv.net/uploads/animes/covers/1167.jpg,FINALIZADO,1807,Acción|Fantasía,,12.0,"La historia se sitúa en diciembre del año 2199, en un momento en que las calles están llenas de emoción por la llegada de un nuevo año. Durante estas celebraciones, se empieza a correr el rumor de que Ragna the Bloodedge, un rebelde de clase SS y con la mayor recompensa de la historia por su cabeza, ha aparecido en la Décimo tercera Ciudad Jerárquica, Kagutsuchi. El aparente objetivo de Ragna, es la destrucción del sistema que contra al mundo. Con tal de conseguir la recompensa, un sinfín de estrambóticos luchadores se han reunido en las calles de Kagutsuchi.",21,2,33,5,2,1,64
Yozakura Quartet ~Tsuki ni Naku~,none,none,4.5,44,OVA,https://www3.animeflv.net/uploads/animes/covers/1186.jpg,FINALIZADO,366,Acción|Comedia|Magia|Shounen|Sobrenatural|Superpoderes,Yozakura Quartet ~Hana no Uta~ (Precuela),3.0,,5,0,5,1,0,0,11
Tokyo Ravens,東京レイヴンズ,none,4.6,875,ANIME,https://www3.animeflv.net/uploads/animes/covers/1168.jpg,FINALIZADO,9779,Comedia|Escolares|Shounen|Sobrenatural|Superpoderes,,24.0,"La historia gira en torno a Harutora, un chico descendiente de una de las ramas de la familia Tsuchimikado, especialista en la práctica de artes ocultas del Onmyodo. Las raíces de Harutora no le sirven de mucho, pues pese a todo es incapaz de ver la energía espiritual y por ello carece de poder alguno, siendo un muchacho corriente. Natsume, una chica que fue amiga de la infancia de Harutora y es la próxima cabeza de familia de los Tsuchimikado se reúne un día con él y le cambia la vida.",59,11,210,5,3,3,291
Aoki Hagane no Arpeggio,none,none,4.6,168,ANIME,https://www3.animeflv.net/uploads/animes/covers/1164.jpg,FINALIZADO,1251,Acción|Ciencia Ficción|Seinen,Aoki Hagane no Arpeggio: Ars Nova DC (Historia Completa),12.0,"Año 2039, el aumento del nivel del mar, provocado por el calentamiento global, ha ocasionado que una gran extensión de tierra quedara completamente sumergida. Para desgracia de la humanidad, como si de una respuesta se tratase, un misterioso grupo de buques de guerra revestidos en niebla, ""La Flota de la Niebla"", apareció en todos los rincones del océano, comenzando a atacar a las flotas humanas. A pesar de haber reunido todas sus fuerzas, la humanidad fue completamente derrotada por la fuerza abrumadora de la Niebla. Todas las rutas comerciales fueron bloqueadas y la política económica destruida, golpeando de manera contundente a la raza humana. Siete años más tarde, el submarino I-401 de la Flota de la Niebla aparece frente al cadete Gunzou Chihaya. Iona, la forma de vida humanoide que pilotea al submarino que debiera ser su enemigo, ofrecerá, en cambio, sus servicios a la humanidad.",21,1,34,4,0,0,60
Non Non Biyori,none,none,4.7,636,ANIME,https://www3.animeflv.net/uploads/animes/covers/1165.jpg,FINALIZADO,6906,Comedia|Escolares|Recuentos de la vida|Seinen,Non Non Biyori: Okinawa e Ikukoto ni Natta (Secuela),12.0,"La historia sigue los pasos de Hotaru Ichijou como estudiante de primaria tras mudarse con sus padres desde la gran urbe a una pequeña localidad rural del centro del país. Ahora ella tiene que adaptarse a su nueva escuela, donde hay un total de 5 estudiantes en la misma clase y cada uno de ellos con una edad y curso diferente: Natsumi de primer año medio, Komari de segundo año, Renge de primer grado y Suguru, hermano mayor de Komari, de tercer año de la escuela media.",48,15,317,6,5,5,396
Yowamushi Pedal,none,none,4.2,674,ANIME,https://www3.animeflv.net/uploads/animes/covers/1162.jpg,FINALIZADO,2995,Comedia|Deportes|Drama|Shounen,Yowamushi Pedal Ova (Historia Principal)|Yowamushi Pedal: Grande Road (Secuela)|Yowamushi Pedal: Re:RIDE (Resumen),38.0,"La historia sigue a Sakamichi Onoda, un chico que acaba de empezar el instituto y tiene planes de unirse al club de anime. En secundaria, Onoda no tenía muchos amigos con quienes pudiera hablar de anime y videojuegos, cosas de Akihabara y demás, y su plan de unirse al club en el instituto es su salvación. Por desgracia, descubre que el club ha sido cerrado, así que para reabrirlo intenta encontrar cuatro personas más que se unan a él. Onoda está acostumbrado a usar una bicicleta muy dura para trayectos cortos en su vida diaria y para todo, desde ir de compras a pasar por Akihabara a comprar las novedades de anime. Otro chico de primero de instituto llamado Shunsuke Imaizumi se da cuenta de ello cuando está entrenando con su bicicleta, una similar a la de Onoda. Un día, otro estudiante de primero de su mismo instituto, Shokichi Naruko, está por Akihabara comprando unos gundams para sus hermanos pequeños y se encuentra con Onoda, el cual le llama la atención por su habilidad con la bicicleta. Cuando descubre que va a su mismo instituto, intentará junto a Imaizumi que se una al club de ciclismo.",19,8,96,2,2,1,128
Gingitsune,none,none,4.4,57,ANIME,https://www3.animeflv.net/uploads/animes/covers/1156.jpg,FINALIZADO,548,Recuentos de la vida|Seinen|Sobrenatural,,12.0,"La historia se desarrolla en un pequeño templo Shinto dedicado a las cosechas en la era Edo. Makoto Saeki vive allí con su padre y con Gintaro, un espíritu zorro, que es un mensajero de los dioses. Makoto es además la única capaz de ver al espíritu.",6,0,16,1,0,0,23
Meganebu!,none,none,4.3,31,ANIME,https://www3.animeflv.net/uploads/animes/covers/1158.jpg,FINALIZADO,262,Comedia|Escolares|Recuentos de la vida,,12.0,"Basada en una serie de drama CD, la historia gira en torno a un grupo de 5 chicos de instituto ikemegane (chicos guapos con gafas) y su vida diaria dentro del Meganebu (club de gafas). Akira Souma, presidente del club quien ama fervientemente a sus gafas; Mitsuki Kamatani, siempre con una sonrisa en su rostro, pero su excesiva admiración por el presidente de su club, Akira, lo lleva a tener un segunda personalidad; Takuma Hachimine, adora todo tipos de dulces y disfruta de un cálido y alegre ambiente; Yukiya Minabe, un poco frio y tímido aunque también puede ser un poco ingenuo y no tiene muchos amigos; Hayato Kimata, quien entrara al club como un miembro temporal y tratara de llevarse bien con todos los demás, pero sus relaciones terminaran siempre en situaciones un tanto incomodas.",3,1,7,0,0,0,11
Machine-Doll wa Kizutsukanai,none,none,4.6,491,ANIME,https://www3.animeflv.net/uploads/animes/covers/1163.jpg,FINALIZADO,6303,Acción|Ecchi|Escolares|Fantasía|Seinen,Machine-Doll wa Kizutsukanai Specials (Historia Principal),12.0,"Durante el siglo 20, junto con los avances tecnológicos, los científicos fueron capaces de desarrollar magia sofisticada. La combinación entre la ciencia y la hechicería dan como resultado el Machinart, circuitos elaborados a partir de hechizos que se colocan en objetos para darles vida e incluso personalidad. Fue desarrollado como un arma militar y ahora se ha extendido por todo el mundo. Raishin Akabane es el protagonista de esta historia, un joven titiritero japones que viaja hacia la Real Academia de Machinart de Inglaterra, Walpurgis, para estudiar en ella. Acompañado por la bella adolescente Yaya, quien es en realidad una autómata especializada en el combate cuerpo a cuerpo creada por el propio Raishin, planea alzarse como el mejor estudiante de su clase. En la Academia, hay un torneo de combate exclusivo a los mejores 100 estudiantes y sus autómatas, para decidir a quién se le otorga el título de Sabio, el más grande titiritero.",24,9,110,3,2,4,152
Gundam Build Fighters,none,none,4.4,89,ANIME,https://www3.animeflv.net/uploads/animes/covers/1166.jpg,FINALIZADO,592,Acción|Ciencia Ficción|Mecha,Gundam Build Fighters Try (Secuela),25.0,"La historia se desarrolla en un futuro cercano en que las “Batallas GunPla”, competiciones entre gunplas, se han hecho tan populares que se habla del “Segundo Boom de los GunPla”. Sei Iori, es un estudiante hijo único del dueño de una tienda de modelismo. Quizás por eso su habilidad construyendo gunplas es notable, pero no cuenta con experiencia en Batallas GunPla. Un día se encuentra con Reiji, un misterioso muchacho que resulta ser un experto en las Batallas GunPla. Juntos intentarán alcanzar el prestigioso “Campeonato Mundial de Batallas GunPla”.",7,1,12,0,4,0,24
Walkure Romanze,none,none,4.4,320,ANIME,https://www3.animeflv.net/uploads/animes/covers/1148.jpg,FINALIZADO,4465,Acción|Deportes|Ecchi|Escolares|Harem|Romance,,12.0,"Adaptación de la novela visual para adultos japonesa: ""Walkure Romanze Sh?jo Kishi Monogatari"", presenta la historia de Takahiro Mizuno y su vida estudiantil que gira en torno al deporte de la ""Justa"" el cual se basa en 2 jinetes a caballo que cruzan lanzas mientras corren uno hacia el otro. Cuando la competencia anual se encuentra a la vuelta de la esquina, repentinamente su amiga de la infancia, Mio Kisaki, se envuelve en la competencia, y, ya que ella nunca ha montado un caballo en su vida, nuestro protagonista intentará entrenarla lo mejor posible en este deporte tan poco común.",25,9,88,4,2,0,128
Phi Brain: Kami no Puzzle III,none,none,4.4,37,ANIME,https://www3.animeflv.net/uploads/animes/covers/1161.jpg,FINALIZADO,272,Acción|Juegos|Misterio|Shounen,Phi Brain: Kami no Puzzle II (Precuela),25.0,,3,1,6,0,0,1,11
Sekai de Ichiban Tsuyoku Naritai!,none,none,4.2,86,ANIME,https://www3.animeflv.net/uploads/animes/covers/1153.jpg,FINALIZADO,1521,Acción|Deportes|Ecchi,,18.0,"Siendo miembros del nacionalmente conocido grupo de idols Sweet Diva, Hagiwara Sakura y Miyazawa Elena son rivales y amigas que reconocen mutuamente su talento. Un día, durante una grabación para televisión, Elena se mete en una pelea con la luchadora profesional Kazama Rio y acaba herida. Para vengar a su amiga, Sakura intentará convertirse en una profesional de la lucha libre. ¿Qué encontrará Sakura al final de este camino?",10,3,27,0,2,4,46
Teekyuu 3,none,none,4.3,27,ANIME,https://www3.animeflv.net/uploads/animes/covers/1155.jpg,FINALIZADO,124,Comedia|Deportes|Escolares|Shounen,Teekyuu 2 (Precuela)|Teekyuu 4 (Secuela),12.0,,2,2,7,0,0,0,11
Yozakura Quartet ~Hana no Uta~,none,none,4.5,154,ANIME,https://www3.animeflv.net/uploads/animes/covers/1157.jpg,FINALIZADO,2468,Acción|Comedia|Magia|Shounen|Sobrenatural|Superpoderes,Yozakura Quartet (Historia Paralela)|Yozakura Quartet ~Tsuki ni Naku~ (Secuela)|Yozakura Quartet ~Hoshi no Umi~ (Historia Principal),13.0,"Sakurashin, una ciudad en donde los seres sobrenaturales llamados youkai conviven pacíficamente junto a los humanos. Construida en torno a ""Los siete pilares"", siete enormes árboles de cerezo que conectan al ser humano con el mundo youkai, alrededor de la mitad de su población esta compuesta de youkai que han migrado desde el otro mundo. La historia gira en torno a un cuarteto de héroes adolescentes, Yarizakura Hime, Nanami Ao, Isone Kotoha y Hiizumi Akina, cada uno de ellos poseedor de poderes increíbles a excepción de Akina, quien es un chico normal pero cuenta con la habilidad de enviar a los youkai de nuevo a su mundo, serán elegidos para proteger y mantener la paz en la ciudad.",8,2,12,1,0,0,23
Kuroko no Basket NG-Shuu 2,none,none,4.4,184,ANIME,https://www3.animeflv.net/uploads/animes/covers/1332.jpg,FINALIZADO,2180,Comedia|Deportes|Escolares|Shounen,Kuroko no Basuke 2 (Historia Paralela),4.0,Especial animado adaptado de cada tomo recopilatorio del manga original de Tadatoshi Fujimaki.,19,10,88,1,2,2,122
White Album 2 (2013),none,none,4.5,213,ANIME,https://www3.animeflv.net/uploads/animes/covers/1151.jpg,FINALIZADO,1585,Drama|Música|Recuentos de la vida|Romance,White Album 2 (Secuela),13.0,,23,2,52,4,5,11,97
Diamond no Ace,none,none,4.7,399,ANIME,https://www3.animeflv.net/uploads/animes/covers/1152.jpg,FINALIZADO,3230,Comedia|Deportes|Escolares|Shounen,Diamond no Ace OVA (Historia Paralela)|Diamond no Ace: Second Season (Secuela),75.0,"Eijun Sawamura es un pitcher (el lanzador) que se une a una escuela en la que hay un equipo de béisbol de primera categoría. Por qué Porque se quiere unir al equipo de Kazuya Miyuki, un catcher (el receptor), junto con el cual planea ganar todos los torneos y campeonatos que se les ponga delante.",23,3,81,5,2,3,117
Hajime no Ippo: Rising,none,none,4.6,590,ANIME,https://www3.animeflv.net/uploads/animes/covers/1144.jpg,FINALIZADO,4083,Comedia|Deportes|Drama|Shounen,Hajime no Ippo (Secuela),25.0,,43,5,139,2,7,4,200
Naruto Shippuden Sunny Side Battle,none,none,4.3,242,OVA,https://www3.animeflv.net/uploads/animes/covers/1685.jpg,FINALIZADO,1666,Acción|Artes Marciales|Comedia|Shounen|Superpoderes,,1.0,,69,215,708,17,10,9,1028
White Album 2,WHITE ALBUM 後期,none,4.3,123,ANIME,https://www3.animeflv.net/uploads/animes/covers/348.jpg,FINALIZADO,1345,Drama|Música|Recuentos de la vida|Romance,White Album (Precuela)|White Album 2 (2013) (Precuela),13.0,"Toya Fuji, un estudiante de universidad, esta saliendo con la cantante idol Yuki Morikawa. Hay muchos retos para su relacion incluyendo a los demas estudiantes de la universidad de Fuji, del trabajo de Morikawa, y otros lados.",15,1,29,1,5,4,55
Kuroko no Basuke 2,none,none,4.7,756,ANIME,https://www3.animeflv.net/uploads/animes/covers/1149.jpg,FINALIZADO,6006,Comedia|Deportes|Escolares|Shounen,Kuroko no Basuke (Precuela)|Kuroko no Basket NG-Shuu 2 (Historia Principal)|Kuroko no Basket 3 (Secuela),26.0,,49,15,357,8,2,5,436
Magi: The Kingdom of Magic,none,none,4.6,728,ANIME,https://www3.animeflv.net/uploads/animes/covers/1154.jpg,FINALIZADO,7090,Acción|Aventuras|Fantasía|Magia|Shounen,Magi: The Labyrinth of Magic (Secuela),25.0,,13,7,139,5,2,2,168
